pathway,time_category,metric,era5_baseline,delta_median,delta_p10,delta_p90,scaled_median,scaled_p10,scaled_p90,n_models
ssp245,mid,flood_un_derinsured_usd,2394397814.7612963,8.699199923608395,2.6915670475332427,20.70815067810656,23223743102.020874,8839080071.658407,51977948546.1673,5
ssp245,mid,group_contrib_total_usd,572184876.4533527,11.077283766131671,4.552993992375598,40.23834275578543,6910439119.616133,3177339181.4736414,23595956054.8601,5
ssp245,mid,group_supported_companies,1.3025,5.938585496866607,1.7539858877022318,14.5508506360013,9.037507609668756,3.587066618732157,20.254982953391693,5
ssp245,mid,insured_citizens_wind_pre_usd,1077922754.0709696,6.841258781131645,2.3587359315131797,17.832084092216746,8452271260.740598,3620457885.49381,20299531949.57837,5
ssp245,mid,insured_flood_pre_usd,644954483.8175347,7.297058430094994,2.237408538261402,17.00701289621197,5351225036.985842,2087981152.700862,11613703707.572083,5
ssp245,mid,insured_private_wind_pre_usd,5491050988.223578,7.835784409666416,2.4989751193527012,20.44842371427992,48517742714.42927,19213050786.891365,117774388232.13478,5
ssp245,mid,largest_entity_deficit_usd,328194908.3869914,9.954063960974008,3.67465904740861,31.825397710916327,3595068018.1371083,1534199297.8046894,10773128394.50074,5
ssp245,mid,nfip_borrowed_usd,345997559.61779946,12.200297767232053,4.651074825160406,30.883441684244858,4567270813.6905775,1955258098.7230833,11031593014.965143,5
ssp245,mid,nfip_claims_paid_usd,644954483.8175347,7.297058430094994,2.237408538261402,17.006835906257734,5351225036.985842,2087981152.700862,11613589557.107506,5
ssp245,mid,nfip_fl_premium_base_usd,1395853723.0,0.0,0.0,0.0,1395853723.0,1395853723.0,1395853723.0,5
ssp245,mid,nfip_fl_premium_depletion_usd,182250316.13919604,3.9126132302728944,1.253296039139982,9.634090006059425,895325314.2868321,410663915.48846,1938066265.4569955,5
ssp245,mid,nfip_pool_used_usd,298956924.1997352,4.717455784958652,1.4778322527969796,11.758580500018192,1709272995.7192214,740765108.9790858,3814265983.440159,5
ssp245,mid,rescued_defaults,1.29,5.857914640734737,1.731774508832522,14.39418753249139,8.846709886547812,3.5239891163939534,19.858501916913895,5
ssp245,mid,total_damage_usd,19343788695.230297,7.942191516311128,2.4882788631262374,20.31074321562443,172975863163.80347,67476529238.352104,412230513701.3516,5
ssp245,mid,underinsured_wind_usd,2969616746.555762,7.878925573230115,2.4214121593609894,20.231317327324746,26367006073.686367,10160282845.307905,63048875486.663086,5
ssp245,mid,uninsured_wind_usd,6765845907.801158,8.058175941655277,2.4594739524420075,20.60250610196967,61286222626.99126,23406267684.274456,146159227508.26105,5
ssp245,mid,water_total_usd,3039352298.578831,8.398536945750354,2.6113240379464773,19.99302237825616,28565464869.344406,10976086015.645613,63805190819.4697,5
ssp245,mid,wind_insured_citizens_pct,3.6899013245489156,0.4323703377613327,0.20149466632639473,1.1187778936243862,5.285305206550119,4.433396760716222,7.818081356109584,5
ssp245,mid,wind_insured_citizens_usd,1077922754.0709696,6.841258781131645,2.3587359315131797,17.832084092216746,8452271260.740598,3620457885.49381,20299531949.57837,5
ssp245,mid,wind_insured_private_pct,20.511926737827867,0.4613099947959021,0.21869018344272148,1.0988770306806779,29.974283554509164,24.997683758887106,43.05201188503176,5
ssp245,mid,wind_insured_private_usd,5491050988.223578,7.835784409666416,2.4989751193527012,20.44842371427992,48517742714.42927,19213050786.891365,117774388232.13478,5
ssp245,mid,wind_total_usd,16304436396.651468,7.865059576865943,2.469460367264876,20.37088504004597,144539800023.53674,56567595888.77322,348440235875.5799,5
ssp245,mid,wind_underinsured_pct,10.951058655424745,0.45173713220674844,0.20614268789601384,1.1232841673927174,15.898058487054211,13.20853932196091,23.25220945925234,5
ssp245,mid,wind_underinsured_usd,2969616746.555762,7.878925573230115,2.4214121593609894,20.231317327324746,26367006073.686367,10160282845.307905,63048875486.663086,5
ssp245,mid,wind_uninsured_pct,25.378578795587508,0.4726749130627736,0.20653457776613163,1.1253613247015846,37.374396321448586,30.620132851438676,53.93864984803341,5
ssp245,mid,wind_uninsured_usd,6765845907.801158,8.058175941655277,2.4594739524420075,20.60250610196967,61286222626.99126,23406267684.274456,146159227508.26105,5
ssp245,mid,year_id,5000.5,0.0,0.0,0.0,5000.5,5000.5,5000.5,5
ssp245,near,catbond_issue_volume_year_usd,9464500000.0,0.0,0.0,0.0,9464500000.0,9464500000.0,9464500000.0,5
ssp245,near,catbond_limit_in_force_usd,9464500000.0,0.0,0.0,0.0,9464500000.0,9464500000.0,9464500000.0,5
ssp245,near,catbond_payout_usd,511945273.42870957,2.4403259017371215,0.5560749781632437,4.855724435103745,1761258584.4486825,796625230.171355,2997810447.052363,5
