pathway_abs,time_category,metric,era5_baseline_abs,delta_median_abs,delta_p10_abs,delta_p90_abs,scaled_median_abs,scaled_p10_abs,scaled_p90_abs,n_models_abs,pathway_rel,era5_baseline_rel,delta_median_rel,delta_p10_rel,delta_p90_rel,scaled_median_rel,scaled_p10_rel,scaled_p90_rel,n_models_rel,diff_median,diff_median_pct
ssp245,mid,nfip_fl_premium_depletion_usd,182250316.13919604,355896137.20770013,68628574.54133256,378819733.09737223,538146453.3468962,250878890.68052858,561070049.2365682,5,ssp585,182250316.13919604,4.861638257505656,1.514151975134477,14.108889372408962,1068285425.524012,458204992.2902426,2753599864.6336727,5,-530138972.1771158,-49.625218084115836
ssp245,mid,nfip_pool_used_usd,298956924.1997352,619399932.8767644,112190571.57599168,677754292.0624468,918356857.0764997,411147495.7757269,976711216.262182,5,ssp245,298956924.1997352,4.717455784958652,1.4778322527969796,11.758580500018192,1709272995.7192214,740765108.9790858,3814265983.440159,5,-790916138.6427217,-46.272078282610615
ssp245,mid,nfip_pool_used_usd,298956924.1997352,619399932.8767644,112190571.57599168,677754292.0624468,918356857.0764997,411147495.7757269,976711216.262182,5,ssp585,298956924.1997352,5.94902843457353,1.7798646501441382,18.297717964365695,2077460166.9766035,831059785.4986646,5769186406.700744,5,-1159103309.9001038,-55.79424955170068
ssp245,mid,rescued_defaults,1.29,2.8751292523833416,0.5562848081323044,3.303339407571041,4.165129252383341,1.8462848081323044,4.593339407571041,5,ssp245,1.29,5.857914640734737,1.731774508832522,14.39418753249139,8.846709886547812,3.5239891163939534,19.858501916913895,5,-4.681580634164471,-52.91888955557613
ssp245,mid,rescued_defaults,1.29,2.8751292523833416,0.5562848081323044,3.303339407571041,4.165129252383341,1.8462848081323044,4.593339407571041,5,ssp585,1.29,7.850351161534306,2.3144622143172966,23.883123340068884,11.416952998379255,4.275656256469313,32.09922910868886,5,-7.251823745995914,-63.518031010773
ssp245,mid,total_damage_usd,19343788695.230297,45559239349.81429,8961484450.689297,58198641737.11387,64903028045.044586,28305273145.919594,77542430432.34416,5,ssp245,19343788695.230297,7.942191516311128,2.4882788631262374,20.31074321562443,172975863163.80347,67476529238.352104,412230513701.3516,5,-108072835118.75888,-62.478563853973554
ssp245,mid,total_damage_usd,19343788695.230297,45559239349.81429,8961484450.689297,58198641737.11387,64903028045.044586,28305273145.919594,77542430432.34416,5,ssp585,19343788695.230297,11.423325239432678,3.0000962384557495,40.02747975511154,240314178323.70706,77377016397.27356,793626899080.7166,5,-175411150278.66248,-72.99242662344327
ssp245,mid,underinsured_wind_usd,2969616746.555762,6890905794.564576,1344901992.7925513,8853413647.669212,9860522541.120338,4314518739.348313,11823030394.224974,5,ssp245,2969616746.555762,7.878925573230115,2.4214121593609894,20.231317327324746,26367006073.686367,10160282845.307905,63048875486.663086,5,-16506483532.566029,-62.60279793024775
ssp245,mid,underinsured_wind_usd,2969616746.555762,6890905794.564576,1344901992.7925513,8853413647.669212,9860522541.120338,4314518739.348313,11823030394.224974,5,ssp585,2969616746.555762,11.33992489136848,2.9568981609101215,40.04923860426063,36644847608.648125,11750471043.054392,121900506392.57564,5,-26784325067.527786,-73.09165357589515
ssp245,mid,uninsured_wind_usd,6765845907.801158,16251902827.881422,3185072760.197375,20776554943.16237,23017748735.68258,9950918667.998533,27542400850.963528,5,ssp245,6765845907.801158,8.058175941655277,2.4594739524420075,20.60250610196967,61286222626.99126,23406267684.274456,146159227508.26105,5,-38268473891.30868,-62.44221335719055
ssp245,mid,uninsured_wind_usd,6765845907.801158,16251902827.881422,3185072760.197375,20776554943.16237,23017748735.68258,9950918667.998533,27542400850.963528,5,ssp585,6765845907.801158,11.425927175648782,2.997852384585201,40.51808252514661,84071908531.99852,27048853196.238884,280904948752.514,5,-61054159796.31594,-72.62135576841125
ssp245,mid,water_total_usd,3039352298.578831,7042442713.763642,1318311845.1061828,8907014198.57632,10081795012.342474,4357664143.685014,11946366497.155151,5,ssp245,3039352298.578831,8.398536945750354,2.6113240379464773,19.99302237825616,28565464869.344406,10976086015.645613,63805190819.4697,5,-18483669857.00193,-64.70635062844032
ssp245,mid,water_total_usd,3039352298.578831,7042442713.763642,1318311845.1061828,8907014198.57632,10081795012.342474,4357664143.685014,11946366497.155151,5,ssp585,3039352298.578831,12.479302635381122,3.1502609715093994,39.29740247652355,40968349448.08531,12614105223.459106,122478002843.77814,5,-30886554435.742836,-75.39125898855646
ssp245,mid,wind_insured_citizens_pct,3.6899013245489156,1.2842958586097835,0.43470660536040956,2.0855288261244134,4.974197183158699,4.124607929909325,5.775430150673329,5,ssp245,3.6899013245489156,0.4323703377613327,0.20149466632639473,1.1187778936243862,5.285305206550119,4.433396760716222,7.818081356109584,5,-0.3111080233914203,-5.88628302876174
ssp245,mid,wind_insured_citizens_pct,3.6899013245489156,1.2842958586097835,0.43470660536040956,2.0855288261244134,4.974197183158699,4.124607929909325,5.775430150673329,5,ssp585,3.6899013245489156,0.3518519553198125,0.008845653370810586,1.18498019045047,4.988200320528618,3.72254091263837,8.062361298856331,5,-0.014003137369918761,-0.280725240970972
ssp245,mid,wind_insured_citizens_usd,1077922754.0709696,2330220561.4395785,440416972.80714345,3002618093.21676,3408143315.510548,1518339726.878113,4080540847.2877297,5,ssp245,1077922754.0709696,6.841258781131645,2.3587359315131797,17.832084092216746,8452271260.740598,3620457885.49381,20299531949.57837,5,-5044127945.230049,-59.67778115048424
ssp245,mid,wind_insured_citizens_usd,1077922754.0709696,2330220561.4395785,440416972.80714345,3002618093.21676,3408143315.510548,1518339726.878113,4080540847.2877297,5,ssp585,1077922754.0709696,9.717026176745312,2.8199829276694297,35.72985292372428,11552126371.887981,4117646517.897517,39591944220.16253,5,-8143983056.377434,-70.49769708367941
ssp245,mid,wind_insured_private_pct,20.511926737827867,8.634779368898108,3.3422391206571875,14.41765068430867,29.146706106725976,23.854165858485054,34.92957742213654,5,ssp245,20.511926737827867,0.4613099947959021,0.21869018344272148,1.0988770306806779,29.974283554509164,24.997683758887106,43.05201188503176,5,-0.8275774477831881,-2.7609582270021993
ssp245,mid,wind_insured_private_pct,20.511926737827867,8.634779368898108,3.3422391206571875,14.41765068430867,29.146706106725976,23.854165858485054,34.92957742213654,5,ssp585,20.511926737827867,0.48355503658512855,0.09759523040063067,1.169986264380726,30.4305722219697,22.513792953767034,44.51059927707022,5,-1.2838661152437254,-4.2190008977774776
ssp245,mid,wind_insured_private_usd,5491050988.223578,13038481368.605738,2623592651.098325,16652671976.37055,18529532356.829315,8114643639.321903,22143722964.594128,5,ssp245,5491050988.223578,7.835784409666416,2.4989751193527012,20.44842371427992,48517742714.42927,19213050786.891365,117774388232.13478,5,-29988210357.599953,-61.80875011870947
ssp245,mid,wind_insured_private_usd,5491050988.223578,13038481368.605738,2623592651.098325,16652671976.37055,18529532356.829315,8114643639.321903,22143722964.594128,5,ssp585,5491050988.223578,11.292062279508134,3.0786845376125958,40.2896172829913,67496340727.198906,22396264760.90987,226723393785.14273,5,-48966808370.36959,-72.54735270505932
ssp245,mid,wind_total_usd,16304436396.651468,38516796636.05066,7643172605.583113,49291627538.53756,54821233032.702126,23947609002.23458,65596063935.189026,5,ssp245,16304436396.651468,7.865059576865943,2.469460367264876,20.37088504004597,144539800023.53674,56567595888.77322,348440235875.5799,5,-89718566990.83463,-62.07187707207629
ssp245,mid,wind_total_usd,16304436396.651468,38516796636.05066,7643172605.583113,49291627538.53756,54821233032.702126,23947609002.23458,65596063935.189026,5,ssp585,16304436396.651468,11.244842933474514,2.977223713620123,40.16658047964372,199645262795.8224,64846391073.97325,671197893097.985,5,-144824029763.12027,-72.54067927032763
ssp245,mid,wind_underinsured_pct,10.951058655424745,4.405593427670244,1.6319847665275407,7.515635963038704,15.356652083094989,12.583043421952286,18.46669461846345,5,ssp245,10.951058655424745,0.45173713220674844,0.20614268789601384,1.1232841673927174,15.898058487054211,13.20853932196091,23.25220945925234,5,-0.5414064039592219,-3.4054875593777014
ssp245,mid,wind_underinsured_pct,10.951058655424745,4.405593427670244,1.6319847665275407,7.515635963038704,15.356652083094989,12.583043421952286,18.46669461846345,5,ssp585,10.951058655424745,0.46951488760136495,0.07378990175765501,1.1897904958310972,16.09274372914245,11.759136197750856,23.980524162937986,5,-0.7360916460474627,-4.574059330320844
ssp245,mid,wind_underinsured_usd,2969616746.555762,6890905794.564576,1344901992.7925513,8853413647.669212,9860522541.120338,4314518739.348313,11823030394.224974,5,ssp245,2969616746.555762,7.878925573230115,2.4214121593609894,20.231317327324746,26367006073.686367,10160282845.307905,63048875486.663086,5,-16506483532.566029,-62.60279793024775
ssp245,mid,wind_underinsured_usd,2969616746.555762,6890905794.564576,1344901992.7925513,8853413647.669212,9860522541.120338,4314518739.348313,11823030394.224974,5,ssp585,2969616746.555762,11.33992489136848,2.9568981609101215,40.04923860426063,36644847608.648125,11750471043.054392,121900506392.57564,5,-26784325067.527786,-73.09165357589515
ssp245,mid,wind_uninsured_pct,25.378578795587508,10.663034415451342,3.796100193388154,17.592217978193865,36.04161321103885,29.17467898897566,42.97079677378137,5,ssp245,25.378578795587508,0.4726749130627736,0.20653457776613163,1.1253613247015846,37.374396321448586,30.620132851438676,53.93864984803341,5,-1.3327831104097356,-3.566032475673385
ssp245,mid,wind_uninsured_pct,25.378578795587508,10.663034415451342,3.796100193388154,17.592217978193865,36.04161321103885,29.17467898897566,42.97079677378137,5,ssp585,25.378578795587508,0.46940930321752417,0.07497578672455332,1.192556970927723,37.29151978467527,27.281357706737747,55.64397985050388,5,-1.249906573636423,-3.3517179799951857
ssp245,mid,wind_uninsured_usd,6765845907.801158,16251902827.881422,3185072760.197375,20776554943.16237,23017748735.68258,9950918667.998533,27542400850.963528,5,ssp245,6765845907.801158,8.058175941655277,2.4594739524420075,20.60250610196967,61286222626.99126,23406267684.274456,146159227508.26105,5,-38268473891.30868,-62.44221335719055
ssp245,mid,wind_uninsured_usd,6765845907.801158,16251902827.881422,3185072760.197375,20776554943.16237,23017748735.68258,9950918667.998533,27542400850.963528,5,ssp585,6765845907.801158,11.425927175648782,2.997852384585201,40.51808252514661,84071908531.99852,27048853196.238884,280904948752.514,5,-61054159796.31594,-72.62135576841125
ssp245,mid,year_id,5000.5,0.0,0.0,0.0,5000.5,5000.5,5000.5,5,ssp245,5000.5,0.0,0.0,0.0,5000.5,5000.5,5000.5,5,0.0,0.0
ssp245,mid,year_id,5000.5,0.0,0.0,0.0,5000.5,5000.5,5000.5,5,ssp585,5000.5,0.0,0.0,0.0,5000.5,5000.5,5000.5,5,0.0,0.0
ssp245,near,catbond_issue_volume_year_usd,9464500000.0,0.0,0.0,0.0,9464500000.0,9464500000.0,9464500000.0,5,ssp245,9464500000.0,0.0,0.0,0.0,9464500000.0,9464500000.0,9464500000.0,5,0.0,0.0
ssp245,near,catbond_issue_volume_year_usd,9464500000.0,0.0,0.0,0.0,9464500000.0,9464500000.0,9464500000.0,5,ssp585,9464500000.0,0.0,0.0,0.0,9464500000.0,9464500000.0,9464500000.0,5,0.0,0.0
ssp245,near,catbond_limit_in_force_usd,9464500000.0,0.0,0.0,0.0,9464500000.0,9464500000.0,9464500000.0,5,ssp245,9464500000.0,0.0,0.0,0.0,9464500000.0,9464500000.0,9464500000.0,5,0.0,0.0
ssp245,near,catbond_limit_in_force_usd,9464500000.0,0.0,0.0,0.0,9464500000.0,9464500000.0,9464500000.0,5,ssp585,9464500000.0,0.0,0.0,0.0,9464500000.0,9464500000.0,9464500000.0,5,0.0,0.0
ssp245,near,catbond_payout_usd,511945273.42870957,634562365.2401862,125307261.07310909,824863305.7589376,1146507638.6688957,637252534.5018187,1336808579.187647,5,ssp245,511945273.42870957,2.4403259017371215,0.5560749781632437,4.855724435103745,1761258584.4486825,796625230.171355,2997810447.052363,5,-614750945.7797868,-34.90407094153179
ssp245,near,catbond_payout_usd,511945273.42870957,634562365.2401862,125307261.07310909,824863305.7589376,1146507638.6688957,637252534.5018187,1336808579.187647,5,ssp585,511945273.42870957,2.752715041342861,0.7522090856791674,5.660920402187407,1921184727.9403021,897035159.4722905,3410026716.584702,5,-774677089.2714064,-40.3228839999127
ssp245,near,catbond_triggers,3.6528,4.307734771700953,0.8632418500862156,5.34333971683904,7.960534771700953,4.516041850086216,8.99613971683904,5,ssp245,3.6528,2.0302898234909565,0.49888430238695686,4.120278365996671,11.069042667247766,5.475124579759076,18.70335281531264,5,-3.108507895546813,-28.082897401277435
ssp245,near,catbond_triggers,3.6528,4.307734771700953,0.8632418500862156,5.34333971683904,7.960534771700953,4.516041850086216,8.99613971683904,5,ssp585,3.6528,2.26559163216387,0.6656443280573735,4.713667855673235,11.928553113968183,6.084265601527974,20.870885943203195,5,-3.9680183422672304,-33.26487549961723
ssp245,near,citizens_residual_deficit_usd,718277468.2344651,1079494919.632816,142119225.64679348,2069140839.1786819,1797772387.8672812,860396693.8812586,2787418307.413147,5,ssp245,718277468.2344651,7.9790594920633575,1.1297390520501533,17.677202423794533,6449456119.08591,1529743574.306654,13415413670.665752,5,-4651683731.218629,-72.12520940258631
ssp245,near,citizens_residual_deficit_usd,718277468.2344651,1079494919.632816,142119225.64679348,2069140839.1786819,1797772387.8672812,860396693.8812586,2787418307.413147,5,ssp585,718277468.2344651,10.094424337119872,3.2125386964904825,22.478216244155412,7968875024.385295,3025771629.7548976,16863873722.513243,5,-6171102636.518014,-77.44007300445827
ssp245,near,citizens_tier1_capacity_usd,539937478.65,0.0,0.0,7.152557373046876e-08,539937478.65,539937478.65,539937478.6500001,5,ssp245,539937478.65,0.0,0.0,1.32470103592926e-16,539937478.65,539937478.65,539937478.6500001,5,0.0,0.0
ssp245,near,citizens_tier1_capacity_usd,539937478.65,0.0,0.0,7.152557373046876e-08,539937478.65,539937478.65,539937478.6500001,5,ssp585,539937478.65,0.0,0.0,1.32470103592926e-16,539937478.65,539937478.65,539937478.6500001,5,0.0,0.0
ssp245,near,citizens_tier1_usd,100789599.68242246,132113053.16767053,24412730.705053646,181588410.28280023,232902652.850093,125202330.3874761,282378009.9652227,5,ssp245,100789599.68242246,3.289985728772481,0.6983567498174388,6.560949335109714,432385944.24628377,171176696.93203977,762065056.7047863,5,-199483291.39619076,-46.13547087982272
ssp245,near,citizens_tier1_usd,100789599.68242246,132113053.16767053,24412730.705053646,181588410.28280023,232902652.850093,125202330.3874761,282378009.9652227,5,ssp585,100789599.68242246,3.732189528240691,1.017688199373861,7.789355406953824,476955488.17273086,203361985.89883927,885875612.9334112,5,-244052835.32263786,-51.16889130632111
ssp245,near,citizens_tier2_capacity_usd,359958319.09999996,0.0,0.0,0.0,359958319.09999996,359958319.09999996,359958319.09999996,5,ssp245,359958319.09999996,0.0,0.0,0.0,359958319.09999996,359958319.09999996,359958319.09999996,5,0.0,0.0
ssp245,near,citizens_tier2_capacity_usd,359958319.09999996,0.0,0.0,0.0,359958319.09999996,359958319.09999996,359958319.09999996,5,ssp585,359958319.09999996,0.0,0.0,0.0,359958319.09999996,359958319.09999996,359958319.09999996,5,0.0,0.0
ssp245,near,citizens_tier2_usd,49554667.266172744,64656913.0858471,10284292.291118206,96762770.28927043,114211580.35201985,59838959.55729095,146317437.55544317,5,ssp245,49554667.266172744,3.8216342890624806,0.7186007192068833,7.322126639789017,238934482.87366056,85164686.80370228,412400216.581697,5,-124722902.52164072,-52.19962435794143
ssp245,near,citizens_tier2_usd,49554667.266172744,64656913.0858471,10284292.291118206,96762770.28927043,114211580.35201985,59838959.55729095,146317437.55544317,5,ssp585,49554667.266172744,4.349764468196823,1.148758495898172,8.912566881288893,265105798.17388713,106481012.29959574,491213953.55595475,5,-150894217.8218673,-56.91849022588836
ssp245,near,defaulted_premium_base_pct,4.590575368681856,6.333282652165222,1.0930441411383458,9.817189735253237,10.923858020847078,5.683619509820202,14.407765103935093,5,ssp245,4.590575368681856,4.3880685219264235,0.8504585843504204,8.642561722189484,24.734334641525493,8.494669598084936,44.264906332877544,5,-13.810476620678415,-55.83524610964289
ssp245,near,defaulted_premium_base_pct,4.590575368681856,6.333282652165222,1.0930441411383458,9.817189735253237,10.923858020847078,5.683619509820202,14.407765103935093,5,ssp585,4.590575368681856,5.009162210279598,1.293506886800091,10.682644142584587,27.585512028923343,10.528516222446703,53.630058442024165,5,-16.661654008076265,-60.40001719238186
ssp245,near,defaults_post,2.1875,3.1061,0.50948,4.98116,5.2936,2.69698,7.16866,5,ssp245,2.1875,5.061506055818851,0.9197521035338185,10.041236161719576,13.259544497103738,4.199457726480228,24.15270410376157,5,-7.965944497103738,-60.07705995363361
ssp245,near,defaults_post,2.1875,3.1061,0.50948,4.98116,5.2936,2.69698,7.16866,5,ssp585,2.1875,5.869931542917324,1.5434591758327096,12.542210748170115,15.027975250131647,5.563816947134052,29.623586011622127,5,-9.734375250131647,-64.77502849258667
ssp245,near,defaults_pre,3.4775,4.9754331660812845,0.8042992737600162,7.953887713625866,8.452933166081284,4.281799273760016,11.431387713625867,5,ssp245,3.4775,5.13290802764487,0.8965354359749369,10.118504711165896,21.327187666135035,6.5952019786028435,38.664600133079404,5,-12.874254500053752,-60.36545793844395
ssp245,near,defaults_pre,3.4775,4.9754331660812845,0.8042992737600162,7.953887713625866,8.452933166081284,4.281799273760016,11.431387713625867,5,ssp585,3.4775,5.961589580010633,1.5418608091571573,12.618767986166763,24.208927764486976,8.839320963844013,47.35926567189492,5,-15.755994598405692,-65.0834053936035
ssp245,near,diag_group_shortfall_total_usd,6174970.940672383,11165594.379185507,1481674.7549632166,26907701.48249273,17340565.319857888,7656645.695635599,33082672.423165113,5,ssp245,6174970.940672383,13.265874663685333,2.323857658820786,73.04154198457971,88091361.49153133,20524724.454149693,457204370.1573539,5,-70750796.17167345,-80.31524882093585
ssp245,near,diag_group_shortfall_total_usd,6174970.940672383,11165594.379185507,1481674.7549632166,26907701.48249273,17340565.319857888,7656645.695635599,33082672.423165113,5,ssp585,6174970.940672383,33.559814291352176,8.305356205066614,87.1902108029264,213405848.9641338,57460304.15889178,544571988.9598422,5,-196065283.6442759,-91.87437204555145
ssp245,near,diag_groups_fully_funded_share,0.9986226415094339,-0.0021052296244401525,-0.0036718189861449702,-0.0003016226912676556,0.9965174118849938,0.9949508225232889,0.9983210188181663,5,ssp245,0.9986226415094339,-0.002105488751704182,-0.003673115643633181,-0.0003017362448289271,0.9965200527705388,0.9949545850628193,0.9983213208635837,5,-2.640885545024396e-06,-0.0002650107780252058
ssp245,near,diag_groups_fully_funded_share,0.9986226415094339,-0.0021052296244401525,-0.0036718189861449702,-0.0003016226912676556,0.9965174118849938,0.9949508225232889,0.9983210188181663,5,ssp585,0.9986226415094339,-0.0025904540978638957,-0.004707046552538324,-0.0004417251958482224,0.9960357553955161,0.9939220782474303,0.9981815247275347,5,0.0004816564894776221,0.04835734930884695
ssp245,near,diag_groups_with_shortfall,0.073,0.11157717009533366,0.015986002637184298,0.19460640626568934,0.18457717009533364,0.08898600263718429,0.2676064062656893,5,ssp245,0.073,7.222641509433963,1.0116267953667952,16.02624660633484,0.6002528301886793,0.14684875606177605,1.2429160022624433,5,-0.4156756600933456,-69.25009582423543
ssp245,near,diag_groups_with_shortfall,0.073,0.11157717009533366,0.015986002637184298,0.19460640626568934,0.18457717009533364,0.08898600263718429,0.2676064062656893,5,ssp585,0.073,8.864150943396227,2.0133551833976835,20.215091515837106,0.7200830188679246,0.21997492838803087,1.5487016806561087,5,-0.535505848772591,-74.36723749082212
ssp245,near,fhcf_recovery_citizens_usd,160490599.41146898,207779255.71698585,25828353.97330274,353442875.12691295,368269855.1284548,186318953.38477173,513933474.53838193,5,ssp245,160490599.41146898,5.00989409919798,1.5628504172303765,12.38470377301555,964531506.3797342,411313399.6632365,2148119131.4762163,5,-596261651.2512794,-61.81878428101159
ssp245,near,fhcf_recovery_citizens_usd,160490599.41146898,207779255.71698585,25828353.97330274,353442875.12691295,368269855.1284548,186318953.38477173,513933474.53838193,5,ssp585,160490599.41146898,8.472354993286526,2.2152087798726665,15.493514109091022,1520223930.7107759,516010784.3147821,2647053965.7695394,5,-1151954075.5823212,-75.7752889104784
ssp245,near,fhcf_recovery_private_usd,805045573.3874182,1192080357.325949,160666059.33515444,1950280893.0210876,1997125930.713367,965711632.7225726,2755326466.408506,5,ssp245,805045573.3874182,6.247285105944515,1.1146474870183252,13.802551974120691,5834394793.617198,1702387598.6989303,11916728941.60305,5,-3837268862.903831,-65.76978416170579
ssp245,near,fhcf_recovery_private_usd,805045573.3874182,1192080357.325949,160666059.33515444,1950280893.0210876,1997125930.713367,965711632.7225726,2755326466.408506,5,ssp585,805045573.3874182,7.240774007720124,2.3373779126955085,16.892419874406592,6634198636.201179,2686741315.3364606,14404213417.080091,5,-4637072705.487812,-69.8965008401234
ssp245,near,fhcf_scaling_factor,0.9895177457955809,-0.018612375607350518,-0.033218581387882806,-0.0022447456714320465,0.9709053701882304,0.9562991644076981,0.9872730001241489,5,ssp245,0.9895177457955809,-0.01861388054514516,-0.03333103009314117,-0.002249813544578264,0.9710989806780407,0.9565361000327712,0.9872915153684895,5,-0.00019361048981025863,-0.01993725600196552
ssp245,near,fhcf_scaling_factor,0.9895177457955809,-0.018612375607350518,-0.033218581387882806,-0.0022447456714320465,0.9709053701882304,0.9562991644076981,0.9872730001241489,5,ssp585,0.9895177457955809,-0.021917175044936996,-0.04429442019308445,-0.006298555059006153,0.9678303121509078,0.9456876309747977,0.9832852137918239,5,0.0030750580373226644,0.31772698154996304
ssp245,near,fhcf_shortfall_usd,345602104.79177666,682110650.109985,79512366.95549543,1254777853.7191355,1027712754.9017617,425114471.7472721,1600379958.5109122,5,ssp245,345602104.79177666,9.694541575167703,2.5406927517711293,247.28003496118404,3696056078.1611204,1223670867.43309,85806102660.3611,5,-2668343323.259359,-72.1943408549939
ssp245,near,fhcf_shortfall_usd,345602104.79177666,682110650.109985,79512366.95549543,1254777853.7191355,1027712754.9017617,425114471.7472721,1600379958.5109122,5,ssp585,345602104.79177666,26.882858719197877,5.517050808397995,292.04006063820066,9636374660.966528,2252306476.4172964,101275261744.87201,5,-8608661906.064766,-89.33506851840605
ssp245,near,fhcf_total_postcap_usd,965536172.7988871,1399859613.042935,186494413.30845726,2301334194.222515,2365395785.841822,1152030586.1073444,3266870367.0214024,5,ssp245,965536172.7988871,6.014782760345971,1.1591989690182434,13.569840509434862,6773026499.4400625,2084784708.8571775,14067708043.769924,5,-4407630713.59824,-65.076236066146
ssp245,near,fhcf_total_postcap_usd,965536172.7988871,1399859613.042935,186494413.30845726,2301334194.222515,2365395785.841822,1152030586.1073444,3266870367.0214024,5,ssp585,965536172.7988871,6.931750927960768,2.442318184286089,16.66220109591095,7658392434.577261,3323682725.2116046,17053494049.35017,5,-5292996648.735439,-69.11367749761455
ssp245,near,fhcf_total_precap_usd,1311138277.5906637,2081970263.1529205,266006780.26395273,3551961133.0127625,3393108540.743584,1577145057.8546164,4863099410.603426,5,ssp245,1311138277.5906637,6.9959542234871375,1.360238426675717,18.6185313428686,10483801648.276718,3094598945.4548974,25722607393.747185,5,-7090693107.533134,-67.63475068892278
ssp245,near,fhcf_total_precap_usd,1311138277.5906637,2081970263.1529205,266006780.26395273,3551961133.0127625,3393108540.743584,1577145057.8546164,4863099410.603426,5,ssp585,1311138277.5906637,9.10855485033655,3.548325030628648,23.027868742437647,13253713195.401012,5963483046.580949,31503858437.134243,5,-9860604654.657429,-74.39880816252324
ssp245,near,figa_collected_usd,48326314.97494906,65017570.92396087,11705582.755913934,97349132.91992901,113343885.89890993,60031897.730863,145675447.8948781,5,ssp245,48326314.97494906,3.930019104450291,0.8272397328443741,7.932197256891972,238249656.07418105,88303762.864179,431660178.0549374,5,-124905770.17527112,-52.42642202865579
ssp245,near,figa_collected_usd,48326314.97494906,65017570.92396087,11705582.755913934,97349132.91992901,113343885.89890993,60031897.730863,145675447.8948781,5,ssp585,48326314.97494906,4.406981979193844,1.1991474600623366,9.6398110645747,261299514.1903952,106276692.8313317,514182860.780585,5,-147955628.29148528,-56.62300167296821
ssp245,near,figa_residual_deficit_usd,1292311924.0864177,2111679392.407424,284736460.03018576,3950460519.121477,3403991316.4938416,1577048384.1166034,5242772443.207895,5,ssp245,1292311924.0864177,9.600465771801888,1.3984665659632578,26.74061348340915,13699108317.76951,3099566942.7169204,35849525586.0821,5,-10295117001.27567,-75.1517307730283
ssp245,near,figa_residual_deficit_usd,1292311924.0864177,2111679392.407424,284736460.03018576,3950460519.121477,3403991316.4938416,1577048384.1166034,5242772443.207895,5,ssp585,1292311924.0864177,12.4409917937553,4.513917193826087,33.225013925965165,17369953966.61766,7125700938.006571,44229393598.548485,5,-13965962650.12382,-80.40299172331842
ssp245,near,flood_insured_capped_pct,2.1724964393234587,0.7076092170942565,0.17484105803665223,1.1736076435437512,2.880105656417715,2.347337497360111,3.34610408286721,5,ssp245,2.1724964393234587,0.38929036222513147,0.12318397700331091,0.9793468048473424,3.0182283651204966,2.4401131907448548,4.300123885717116,5,-0.13812270870278143,-4.576284230145294
ssp245,near,flood_insured_capped_pct,2.1724964393234587,0.7076092170942565,0.17484105803665223,1.1736076435437512,2.880105656417715,2.347337497360111,3.34610408286721,5,ssp585,2.1724964393234587,0.43356724877527064,0.1487397229575912,1.0977420108926874,3.1144197434950023,2.495632957834783,4.557337049283595,5,-0.23431408707728707,-7.523523043632512
ssp245,near,flood_insured_capped_usd,644954483.8175347,885080991.0388035,125656321.38067788,1623488661.8899899,1530035474.856338,770610805.1982126,2268443145.7075243,5,ssp245,644954483.8175347,7.3065088186573055,1.1604334097121236,12.781039595599655,5357320107.462923,1393381214.583039,8888143278.848982,5,-3827284632.606585,-71.44028275023274
ssp245,near,flood_insured_capped_usd,644954483.8175347,885080991.0388035,125656321.38067788,1623488661.8899899,1530035474.856338,770610805.1982126,2268443145.7075243,5,ssp585,644954483.8175347,9.010155488762292,2.3894120751095187,15.320226441038594,6456094666.187945,2186016515.347179,10525803220.065327,5,-4926059191.331608,-76.30091326154981
ssp245,near,flood_un_derinsured_pct,8.766038047287509,3.5408645476272964,1.2087653969105616,6.244495335229596,12.306902594914806,9.97480344419807,15.010533382517105,5,ssp245,8.766038047287509,0.44581135951315726,0.18174838328860615,1.0986689339070406,12.674037386692815,10.359251290228425,18.39701172328943,5,-0.36713479177800856,-2.8967469526599636
ssp245,near,flood_un_derinsured_pct,8.766038047287509,3.5408645476272964,1.2087653969105616,6.244495335229596,12.306902594914806,9.97480344419807,15.010533382517105,5,ssp585,8.766038047287509,0.4933976462374882,0.22980237260976838,1.114908736311376,13.091180586647434,10.78049438894168,18.53937044904627,5,-0.7842779917326279,-5.990888190271893
ssp245,near,flood_un_derinsured_usd,2394397814.7612963,3789107062.721396,532653711.4409815,6402929165.082693,6183504877.482693,2927051526.2022777,8797326979.84399,5,ssp245,2394397814.7612963,7.860726646704598,1.1414411648941312,14.581045520426821,21216104520.06668,5127462045.662393,37307221345.80627,5,-15032599642.583988,-70.85466433466053
ssp245,near,flood_un_derinsured_usd,2394397814.7612963,3789107062.721396,532653711.4409815,6402929165.082693,6183504877.482693,2927051526.2022777,8797326979.84399,5,ssp585,2394397814.7612963,9.850473109805261,2.7308237952336243,17.42581128361297,25980349103.243923,8933076342.566835,44118722272.68693,5,-19796844225.76123,-76.19930027533535
ssp245,near,group_contrib_total_usd,572184876.4533527,933594988.4218494,124778761.4998932,1737256265.5673528,1505779864.8752022,696963637.9532459,2309441142.020705,5,ssp245,572184876.4533527,9.533668517338453,1.4414765968539067,26.58934702461528,6027205819.193873,1396975984.9346044,15786207118.708166,5,-4521425954.318671,-75.01694964389655
