total_damage_mean,total_damage_median,total_damage_rp10,total_damage_rp25,total_damage_rp50,total_damage_rp100,total_damage_rp250,total_damage_rp500,defaults_mean,defaults_median,defaults_rp10,defaults_rp25,defaults_rp50,defaults_rp100,defaults_rp250,defaults_rp500,prob_any_defaults,prob_10plus_defaults,prob_20plus_defaults,figa_deficit_mean,figa_deficit_median,figa_deficit_rp10,figa_deficit_rp25,figa_deficit_rp50,figa_deficit_rp100,figa_deficit_rp250,figa_deficit_rp500,prob_figa_exhaustion,citizens_deficit_mean,citizens_deficit_median,citizens_deficit_rp10,citizens_deficit_rp25,citizens_deficit_rp50,citizens_deficit_rp100,citizens_deficit_rp250,citizens_deficit_rp500,prob_citizens_exhaustion,nfip_borrowed_mean,nfip_borrowed_median,nfip_borrowed_rp10,nfip_borrowed_rp25,nfip_borrowed_rp50,nfip_borrowed_rp100,nfip_borrowed_rp250,nfip_borrowed_rp500,prob_nfip_borrowing
13.44513559245815,0.0,15.71878561504488,84.76257831681598,187.93529307847888,333.56319941947413,546.5898331873026,681.0695550221859,1.4384,0.0,1.0,17.0,21.0,23.0,27.004000000000815,29.0,0.1011,0.0753,0.0239,1.0032468717363467,0.0,0.0,4.811963586541474,12.789958574058613,26.569939528638873,60.71615770603478,80.84965272052882,0.0859,0.4784050276336344,0.0,0.0,2.05870601700065,5.924770393174311,12.02396891746226,27.075189785357733,38.419267565346736,0.0717,0.19324703719963215,0.0,0.0,0.0,0.6504859751384978,5.171076874402338,12.681904981580734,26.556952875198164,0.0236
