scenario,policy_scenario,policy_severity,events,wind_shares,total_damage_usd,wind_total_usd,water_total_usd,underinsured_wind_usd,uninsured_wind_usd,nfip_policyholder_shortfall_usd,wind_insured_private_usd,wind_insured_citizens_usd,wind_underinsured_usd,wind_uninsured_usd,flood_insured_capped_usd,flood_un_derinsured_usd,wind_insured_private_pct,wind_insured_citizens_pct,wind_underinsured_pct,wind_uninsured_pct,flood_insured_capped_pct,flood_un_derinsured_pct,insured_private_wind_pre_usd,insured_citizens_wind_pre_usd,insured_flood_pre_usd,defaults_pre,defaults_post,rescued_defaults,default_companies_pre,default_companies_post,group_contrib_total_usd,group_supported_companies,defaulted_premium_base_pct,largest_entity_deficit_usd,diag_group_shortfall_total_usd,diag_groups_with_shortfall,diag_groups_fully_funded_share,figa_residual_deficit_usd,figa_collected_usd,citizens_residual_deficit_usd,citizens_tier1_usd,citizens_tier2_usd,citizens_tier1_capacity_usd,citizens_tier2_capacity_usd,nfip_borrowed_usd,nfip_claims_paid_usd,nfip_pool_used_usd,nfip_fl_premium_base_usd,nfip_fl_premium_depletion_usd,underinsured_flood_usd,fhcf_cap_binding,fhcf_total_precap_usd,fhcf_total_postcap_usd,fhcf_shortfall_usd,fhcf_scaling_factor,fhcf_recovery_private_usd,fhcf_recovery_citizens_usd,catbond_payout_usd,catbond_unfilled_usd,catbond_triggers,catbond_limit_in_force_usd,catbond_issue_volume_year_usd,year_id
year_1,building_codes,SENS_W60_F40,"FL_cnrm6_ssp245cal_00926,FL_cnrm6_ssp245cal_01390","{""FL_cnrm6_ssp245cal_00926"": 0.801681204179031, ""FL_cnrm6_ssp245cal_01390"": 0.7342478771443514}",39007.64329226419,28641.27927974908,10366.364012515112,1093.0079577778517,5403.032648838626,0.0,4620.178961022776,340.29214426037845,1093.0079577778517,5403.032648838626,318.1912063050092,5901.627201204057,11.84429145438537,0.8723729903668996,2.8020353590410623,13.851215281980725,0.8157150226199678,15.12941234871895,4620.178961022776,340.29214426037845,318.1912063050092,0,0,0,,,0.0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,340.29214426037845,0.0,539937478.65,359958319.1,0.0,318.1912063050092,318.1912063050092,1395853723.0,318.1912063050092,0.0,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,9464500000.0,9464500000.0,1
year_2,building_codes,SENS_W60_F40,"FL_cnrm6_ssp245cal_00411,FL_cnrm6_ssp245cal_01208,FL_cnrm6_ssp245cal_00434","{""FL_cnrm6_ssp245cal_00411"": 0.7223936388735638, ""FL_cnrm6_ssp245cal_01208"": 0.9602696181485115, ""FL_cnrm6_ssp245cal_00434"": 0.8315043287236806}",517769905.46319747,430527917.6754995,87241987.78769797,14879911.184113331,68631337.99740501,0.0,85235864.78408925,3464053.104592196,14879911.184113331,68631337.99740501,1936350.0193117,50408842.65330708,16.462112587991605,0.6690333037979971,2.8738462832832568,13.255180973874358,0.3739788656854128,9.73576141089376,85235864.78408925,3464053.104592196,1936350.0193117,0,0,0,,,0.0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,2343217.3470146307,0.0,539937478.65,359958319.1,0.0,1936350.0193117,1936350.0193117,1395853723.0,1936350.0193117,0.0,False,0.0,0.0,0.0,1.0,0.0,0.0,28699917.88868144,0.0,1,9464500000.0,9464500000.0,2
year_3,building_codes,SENS_W60_F40,"FL_cnrm6_ssp245cal_03483,FL_cnrm6_ssp245cal_01973,FL_cnrm6_ssp245cal_02249","{""FL_cnrm6_ssp245cal_03483"": 0.8584483702458438, ""FL_cnrm6_ssp245cal_01973"": 0.8123962527051113, ""FL_cnrm6_ssp245cal_02249"": 0.9205316590107878}",127404306507.78061,116536743651.19342,10867562856.587196,12784074688.98524,26168665270.56278,0.0,6330094889.871171,1331862611.058189,12784074688.98524,26168665270.56278,1895849886.1128473,4624687827.83947,4.968509356851756,1.0453827249370506,10.034256328850638,20.53985927780601,1.4880579299704184,3.6299305373614192,6330094889.871171,1331862611.058189,1895849886.1128473,8,5,3,Universal P&C Insurance Co.;First Protective Insurance Co.;Cypress P&C Insurance Co.;Kin Interinsurance Network;Edison Insurance Co.;FL Farm Bureau General Ins Co.;ASI Preferred Insurance Corp.;Castle Key Indemnity Co.,Universal P&C Insurance Co.;First Protective Insurance Co.;Cypress P&C Insurance Co.;Kin Interinsurance Network;Edison Insurance Co.,148566663.93197316,3,17.786533733959892,130033074.50631523,0.0,0,1.0,0.0,290013166.7769753,242253094.64541554,539937478.65,359958319.1,539937478.65,359958319.1,0.0,1895849886.1128473,1895849886.1128473,1395853723.0,1395853723.0,0.0,False,9742066.609852843,9742066.609852843,0.0,1.0,9742066.609852843,0.0,1414025450.5938537,0.0,10,9464500000.0,9464500000.0,3
year_4,building_codes,SENS_W60_F40,"FL_cnrm6_ssp245cal_01250,FL_cnrm6_ssp245cal_01103","{""FL_cnrm6_ssp245cal_01250"": 0.902164305457654, ""FL_cnrm6_ssp245cal_01103"": 0.7296842168898009}",2018447609.9029565,1699536435.1008832,318911174.8020732,95471354.25403158,319204361.847641,0.0,225579453.63046664,39559404.308214046,95471354.25403158,319204361.847641,53326101.38905406,138020603.49218985,11.17588846615207,1.959892548814581,4.729939671737216,15.814349616088762,2.6419363637393536,6.837958182071699,225579453.63046664,39559404.308214046,53326101.38905406,0,0,0,,,0.0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,539937478.65,359958319.1,0.0,53326101.38905406,53326101.38905406,1395853723.0,53326101.38905406,0.0,False,0.0,0.0,0.0,1.0,0.0,0.0,630416573.816042,0.0,6,9464500000.0,9464500000.0,4
year_5,building_codes,SENS_W60_F40,"FL_cnrm6_ssp245cal_01727,FL_cnrm6_ssp245cal_02582","{""FL_cnrm6_ssp245cal_01727"": 0.8949373427597096, ""FL_cnrm6_ssp245cal_02582"": 0.7762718254205047}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,0.0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,539937478.65,359958319.1,0.0,0.0,0.0,1395853723.0,0.0,0.0,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,9464500000.0,9464500000.0,5
year_6,building_codes,SENS_W60_F40,"FL_cnrm6_ssp245cal_03166,FL_cnrm6_ssp245cal_01765","{""FL_cnrm6_ssp245cal_03166"": 0.8029923863052799, ""FL_cnrm6_ssp245cal_01765"": 0.919791757648447}",1543851.5467218608,1420021.927707574,123829.61901428676,45387.120150962204,234650.65448453676,0.0,264963.4665509854,23007.52989654529,45387.120150962204,234650.65448453676,3981.999301929647,70315.77210664241,17.162496427431506,1.4902682803536622,2.939862984063138,15.199042614089583,0.25792630841902064,4.554568232674152,264963.4665509854,23007.52989654529,3981.999301929647,0,0,0,,,0.0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,23007.52989654529,0.0,539937478.65,359958319.1,0.0,3981.999301929647,3981.999301929647,1395853723.0,3981.999301929647,0.0,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,9464500000.0,9464500000.0,6
year_7,building_codes,SENS_W60_F40,"FL_cnrm6_ssp245cal_01218,FL_cnrm6_ssp245cal_00697","{""FL_cnrm6_ssp245cal_01218"": 0.8344893982215632, ""FL_cnrm6_ssp245cal_00697"": 0.7852089226003471}",21075556599.553627,16548715090.738136,4526841508.815489,1170118599.439286,2263147923.27444,0.0,2815325841.3400383,370893672.2414901,1170118599.439286,2263147923.27444,564508544.0005103,2151596361.2887826,13.358251432371024,1.7598285980705513,5.552017541800384,10.738259331771918,2.6784988635245175,10.208965780454655,2815325841.3400383,370893672.2414901,564508544.0005103,1,0,1,Castle Key Indemnity Co.,,18004804.08068876,1,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,243991313.295847,0.0,539937478.65,359958319.1,0.0,564508544.0005103,564508544.0005103,1395853723.0,564508544.0005103,0.0,False,509601.6295417272,509601.6295417272,0.0,1.0,509601.6295417272,0.0,1090000000.0,0.0,7,9464500000.0,9464500000.0,7
year_8,building_codes,SENS_W60_F40,"FL_cnrm6_ssp245cal_00842,FL_cnrm6_ssp245cal_03257,FL_cnrm6_ssp245cal_03144","{""FL_cnrm6_ssp245cal_00842"": 0.748047283010878, ""FL_cnrm6_ssp245cal_03257"": 0.9171359127543597, ""FL_cnrm6_ssp245cal_03144"": 0.9147775145108845}",2549629734.9962025,2332199031.585181,217430703.41102123,160077100.03908435,312545298.8475298,0.0,363310770.9395495,96946442.80790877,160077100.03908435,312545298.8475298,34671649.18278493,95786772.86382782,14.249550275977255,3.8023733986634403,6.278444977396798,12.258458338382821,1.3598699727604397,3.7568895416090875,363310770.9395495,96946442.80790877,34671649.18278493,0,0,0,,,0.0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,539937478.65,359958319.1,0.0,34671649.18278493,34671649.18278493,1395853723.0,34671649.18278493,0.0,False,29824.87508976371,29824.87508976371,0.0,1.0,29824.87508976371,0.0,800257213.7474582,0.0,7,9464500000.0,9464500000.0,8
year_9,building_codes,SENS_W60_F40,"FL_cnrm6_ssp245cal_03844,FL_cnrm6_ssp245cal_03574","{""FL_cnrm6_ssp245cal_03844"": 0.8493694612736804, ""FL_cnrm6_ssp245cal_03574"": 0.9580942990760638}",74438960.16118819,71319543.35958463,3119416.8016035557,2683422.5893044514,4608601.942461192,0.0,18203789.15917547,3032003.652892736,2683422.5893044514,4608601.942461192,414000.8452038717,1457649.2357582618,24.454652670802304,4.073140793916672,3.604863076396873,6.191115421926697,0.5561615104609268,1.958180544975247,18203789.15917547,3032003.652892736,414000.8452038717,0,0,0,,,0.0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,3032003.652892736,0.0,539937478.65,359958319.1,0.0,414000.8452038717,414000.8452038717,1395853723.0,414000.8452038717,0.0,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,9464500000.0,9464500000.0,9
year_10,building_codes,SENS_W60_F40,"FL_cnrm6_ssp245cal_01520,FL_cnrm6_ssp245cal_01202","{""FL_cnrm6_ssp245cal_01520"": 0.822072353603383, ""FL_cnrm6_ssp245cal_01202"": 0.875010318745362}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,0.0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,539937478.65,359958319.1,0.0,0.0,0.0,1395853723.0,0.0,0.0,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,9464500000.0,9464500000.0,10
