countyfp,county_name,value
001,Alachua,0.0
003,Baker,0.0
005,Bay,0.0
007,Bradford,0.0
009,Brevard,0.0
011,Broward,10485795466.609364
013,Calhoun,0.0
015,Charlotte,36809241.49961385
017,Citrus,0.0
019,Clay,0.0
021,Collier,6775923.727868349
023,Columbia,0.0
027,DeSoto,67540455.69857992
029,Dixie,0.0
031,Duval,0.0
033,Escambia,0.0
035,Flagler,0.0
037,Franklin,0.0
039,Gadsden,628237.8239383084
041,Gilchrist,0.0
043,Glades,66249225.157233275
045,Gulf,0.0
047,Hamilton,0.0
049,Hardee,87148582.07677758
051,Hendry,310571624.09994084
053,Hernando,4541981.603187781
055,Highlands,593051672.9950094
057,Hillsborough,4468091386.234114
059,Holmes,0.0
061,Indian River,13147.271677305233
063,Jackson,0.0
065,Jefferson,0.01912753218368379
067,Lafayette,0.0
069,Lake,0.0
071,Lee,138450694.5344587
073,Leon,9223183.025995784
075,Levy,0.0
077,Liberty,0.0
079,Madison,0.0
081,Manatee,252464759.97849733
083,Marion,0.0
085,Martin,589629926.6245633
086,Miami-Dade,300502040.85014373
087,Monroe,0.0
089,Nassau,0.0
091,Okaloosa,0.0
093,Okeechobee,279502551.7637291
095,Orange,0.0
097,Osceola,2524.0473230589273
099,Palm Beach,66388955166.847984
101,Pasco,422945907.4779625
103,Pinellas,1680070921.7338908
105,Polk,59693594.92259583
107,Putnam,0.0
109,St. Johns,0.0
111,St. Lucie,436797486.6445448
113,Santa Rosa,0.0
115,Sarasota,108744416.30388728
117,Seminole,0.0
119,Sumter,0.0
121,Suwannee,0.0
123,Taylor,0.0799957846019193
125,Union,0.0
127,Volusia,0.0
129,Wakulla,585723.9696263045
131,Walton,0.0
133,Washington,0.0
nan,,21668349.808275774
