countyfp,county_name,value
001,Alachua,6101158649.289246
003,Baker,113178409.50795008
005,Bay,0.0
007,Bradford,176318779.0416446
009,Brevard,0.0
011,Broward,0.0
013,Calhoun,0.0
015,Charlotte,48027754.385140315
017,Citrus,3127351874.8534956
019,Clay,789819987.9338917
021,Collier,0.0
023,Columbia,54979009.65157292
027,DeSoto,274261.61977597885
029,Dixie,1302735.8585038392
031,Duval,1738057946.741514
033,Escambia,0.0
035,Flagler,58.300260446498314
037,Franklin,0.0
039,Gadsden,0.0
041,Gilchrist,3435674.9102031733
043,Glades,0.0
045,Gulf,0.0
047,Hamilton,20912.90607673425
049,Hardee,51909.99863673251
051,Hendry,0.0
053,Hernando,6919394729.902681
055,Highlands,0.0
057,Hillsborough,30406777509.316917
059,Holmes,0.0
061,Indian River,0.0
063,Jackson,0.0
065,Jefferson,0.0
067,Lafayette,19922.19648517116
069,Lake,74902272.12584324
071,Lee,946291.0951320584
073,Leon,0.0
075,Levy,100485667.54063547
077,Liberty,0.0
079,Madison,0.0
081,Manatee,6862267295.531376
083,Marion,3035479866.7838736
085,Martin,0.0
086,Miami-Dade,0.0
087,Monroe,0.0
089,Nassau,38267403.49595355
091,Okaloosa,0.0
093,Okeechobee,0.0
095,Orange,0.0
097,Osceola,0.0
099,Palm Beach,0.0
101,Pasco,15561353849.271132
103,Pinellas,31862154403.816475
105,Polk,76837511.88287318
107,Putnam,26322435.45425208
109,St. Johns,30767332.882959876
111,St. Lucie,0.0
113,Santa Rosa,0.0
115,Sarasota,3939522918.331925
117,Seminole,0.0
119,Sumter,278529837.7887363
121,Suwannee,549443.8665678235
123,Taylor,0.0
125,Union,29650680.19828727
127,Volusia,27.770541774912886
129,Wakulla,0.0
131,Walton,0.0
133,Washington,0.0
nan,,157774976.35955355
