countyfp,county_name,value
001,Alachua,0.0
003,Baker,0.0
005,Bay,0.0
007,Bradford,0.0
009,Brevard,0.0
011,Broward,431571139.7253889
013,Calhoun,0.0
015,Charlotte,28941227.906833824
017,Citrus,0.0
019,Clay,0.0
021,Collier,2094181.2958900293
023,Columbia,0.0
027,DeSoto,46513965.87768299
029,Dixie,0.0
031,Duval,0.0
033,Escambia,0.0
035,Flagler,0.0
037,Franklin,0.0
039,Gadsden,0.0
041,Gilchrist,0.0
043,Glades,14011257.189157948
045,Gulf,0.0
047,Hamilton,0.0
049,Hardee,8597934.647563512
051,Hendry,43261269.548757054
053,Hernando,0.0
055,Highlands,81974644.64313011
057,Hillsborough,38236112.591031946
059,Holmes,0.0
061,Indian River,1.099314725645714
063,Jackson,0.0
065,Jefferson,0.0
067,Lafayette,0.0
069,Lake,0.0
071,Lee,36160217.34859906
073,Leon,0.0
075,Levy,0.0
077,Liberty,0.0
079,Madison,0.0
081,Manatee,614438619.5094523
083,Marion,0.0
085,Martin,398645355.9157909
086,Miami-Dade,0.0
087,Monroe,0.0
089,Nassau,0.0
091,Okaloosa,0.0
093,Okeechobee,61186190.598972075
095,Orange,0.0
097,Osceola,0.1357186714797644
099,Palm Beach,8741477992.553154
101,Pasco,0.0
103,Pinellas,42840203.025969595
105,Polk,765910.6942592631
107,Putnam,0.0
109,St. Johns,0.0
111,St. Lucie,258839409.3545196
113,Santa Rosa,0.0
115,Sarasota,180550921.48543188
117,Seminole,0.0
119,Sumter,0.0
121,Suwannee,0.0
123,Taylor,0.0
125,Union,0.0
127,Volusia,0.0
129,Wakulla,0.0
131,Walton,0.0
133,Washington,0.0
nan,,14837997.206000121
