countyfp,county_name,value
001,Alachua,2687736577.201262
003,Baker,28865970.73795164
005,Bay,0.0
007,Bradford,118172662.14933877
009,Brevard,0.0
011,Broward,0.0
013,Calhoun,0.0
015,Charlotte,53277494.556270085
017,Citrus,3183961464.7629294
019,Clay,1124326078.6145592
021,Collier,0.0
023,Columbia,9478328.963403462
027,DeSoto,319706.1940237501
029,Dixie,509633.08757533395
031,Duval,2894014157.054709
033,Escambia,0.0
035,Flagler,7796.580604924531
037,Franklin,0.0
039,Gadsden,0.0
041,Gilchrist,1374155.7142693927
043,Glades,0.0
045,Gulf,0.0
047,Hamilton,1664.0132616648898
049,Hardee,52095.1312152183
051,Hendry,0.0
053,Hernando,7469604576.830997
055,Highlands,0.0
057,Hillsborough,26206193497.13755
059,Holmes,0.0
061,Indian River,0.0
063,Jackson,0.0
065,Jefferson,0.0
067,Lafayette,7525.8166977071205
069,Lake,140637161.39300075
071,Lee,8923471.927312618
073,Leon,0.0
075,Levy,53331694.69062451
077,Liberty,0.0
079,Madison,0.0
081,Manatee,4307006836.202494
083,Marion,4031725682.0770297
085,Martin,0.0
086,Miami-Dade,0.0
087,Monroe,0.0
089,Nassau,83167890.18956603
091,Okaloosa,0.0
093,Okeechobee,0.0
095,Orange,0.0
097,Osceola,0.0
099,Palm Beach,0.0
101,Pasco,14748485391.090946
103,Pinellas,21981865394.596336
105,Polk,100964078.48173133
107,Putnam,63477506.30735084
109,St. Johns,76646851.51943932
111,St. Lucie,0.0
113,Santa Rosa,0.0
115,Sarasota,2728724379.741832
117,Seminole,0.0
119,Sumter,404588677.30414367
121,Suwannee,77114.15454251788
123,Taylor,0.0
125,Union,8621931.158753678
127,Volusia,5259.319841416653
129,Wakulla,0.0
131,Walton,0.0
133,Washington,0.0
nan,,94209985.86874142
