countyfp,county_name,value
001,Alachua,0.0
003,Baker,0.0
005,Bay,0.0
007,Bradford,0.0
009,Brevard,76148625.44510831
011,Broward,0.0
013,Calhoun,0.0
015,Charlotte,128098224.47271468
017,Citrus,0.0
019,Clay,0.0
021,Collier,0.0
023,Columbia,0.0
027,DeSoto,16553464.22792731
029,Dixie,0.0
031,Duval,0.0
033,Escambia,0.0
035,Flagler,0.0
037,Franklin,0.0
039,Gadsden,0.0
041,Gilchrist,0.0
043,Glades,228.90283697374753
045,Gulf,0.0
047,Hamilton,0.0
049,Hardee,1426778.929683629
051,Hendry,0.0
053,Hernando,0.0
055,Highlands,28964723.657226358
057,Hillsborough,1669.7622781798445
059,Holmes,0.0
061,Indian River,2290794.2806330496
063,Jackson,0.0
065,Jefferson,0.0
067,Lafayette,0.0
069,Lake,0.0
071,Lee,33155447.09823321
073,Leon,0.0
075,Levy,0.0
077,Liberty,0.0
079,Madison,0.0
081,Manatee,7741.0332350665
083,Marion,0.0
085,Martin,0.0
086,Miami-Dade,0.0
087,Monroe,0.0
089,Nassau,0.0
091,Okaloosa,0.0
093,Okeechobee,6627.390314588841
095,Orange,74327245.64807908
097,Osceola,24449284.58128466
099,Palm Beach,0.0
101,Pasco,0.0
103,Pinellas,0.0
105,Polk,25029177.004233178
107,Putnam,0.0
109,St. Johns,0.0
111,St. Lucie,0.034075732531712324
113,Santa Rosa,0.0
115,Sarasota,83649566.83500525
117,Seminole,49640.88861160344
119,Sumter,0.0
121,Suwannee,0.0
123,Taylor,0.0
125,Union,0.0
127,Volusia,93.00762012066002
129,Wakulla,0.0
131,Walton,0.0
133,Washington,0.0
nan,,492732.2060103753
