countyfp,county_name,value
001,Alachua,869184194.49733
003,Baker,16939476.122857224
005,Bay,0.0
007,Bradford,7927268.421952231
009,Brevard,0.0
011,Broward,16546187.847517142
013,Calhoun,0.0
015,Charlotte,0.0
017,Citrus,35358232.950646706
019,Clay,12600054.674126476
021,Collier,3.03182205094371
023,Columbia,168932146.01292
027,DeSoto,0.0
029,Dixie,17231759.615507662
031,Duval,23456748.489693213
033,Escambia,0.0
035,Flagler,0.0
037,Franklin,0.0
039,Gadsden,0.0
041,Gilchrist,13455021.768604504
043,Glades,0.0
045,Gulf,0.0
047,Hamilton,890286.7327444518
049,Hardee,0.0
051,Hendry,0.0
053,Hernando,24157753.296524115
055,Highlands,0.0
057,Hillsborough,6040687.241510513
059,Holmes,0.0
061,Indian River,0.0
063,Jackson,0.0
065,Jefferson,0.0
067,Lafayette,1360928.397993681
069,Lake,0.0
071,Lee,0.0
073,Leon,0.0
075,Levy,43960646.974442735
077,Liberty,0.0
079,Madison,61221.5713674828
081,Manatee,42650.20661757031
083,Marion,13268694.837598728
085,Martin,0.0
086,Miami-Dade,2726158.5822415943
087,Monroe,0.0
089,Nassau,1007676.4580201649
091,Okaloosa,0.0
093,Okeechobee,0.0
095,Orange,0.0
097,Osceola,0.0
099,Palm Beach,0.0
101,Pasco,79151237.25223766
103,Pinellas,185968475.1501701
105,Polk,0.0
107,Putnam,151366.58250253357
109,St. Johns,0.0
111,St. Lucie,0.0
113,Santa Rosa,0.0
115,Sarasota,0.0
117,Seminole,0.0
119,Sumter,164.56358377978717
121,Suwannee,14008362.053789629
123,Taylor,1834847.1775998827
125,Union,10376910.958544336
127,Volusia,0.0
129,Wakulla,0.0
131,Walton,0.0
133,Washington,0.0
nan,,1942227.1799578308
