countyfp,county_name,value
001,Alachua,0.0
003,Baker,0.0
005,Bay,0.0
007,Bradford,0.0
009,Brevard,6682109023.949024
011,Broward,0.0
013,Calhoun,0.0
015,Charlotte,4095297855.4993362
017,Citrus,0.0
019,Clay,0.0
021,Collier,841384094.9524599
023,Columbia,0.0
027,DeSoto,535672118.1557861
029,Dixie,0.0
031,Duval,0.0
033,Escambia,0.0
035,Flagler,5538.367277226878
037,Franklin,0.0
039,Gadsden,0.0
041,Gilchrist,0.0
043,Glades,7420638.92644483
045,Gulf,0.0
047,Hamilton,0.0
049,Hardee,144273017.1651222
051,Hendry,25357780.05831858
053,Hernando,0.0
055,Highlands,3041691954.9114537
057,Hillsborough,96375072.41609773
059,Holmes,0.0
061,Indian River,4348658.121380813
063,Jackson,0.0
065,Jefferson,0.0
067,Lafayette,0.0
069,Lake,22842610.20063171
071,Lee,28807476833.955833
073,Leon,0.0
075,Levy,0.0
077,Liberty,0.0
079,Madison,0.0
081,Manatee,110601981.5236084
083,Marion,0.0
085,Martin,0.0
086,Miami-Dade,0.0
087,Monroe,0.0
089,Nassau,0.0
091,Okaloosa,0.0
093,Okeechobee,2183013.9562912486
095,Orange,5787818487.510478
097,Osceola,3657420254.724668
099,Palm Beach,0.0
101,Pasco,38659.92894551039
103,Pinellas,0.0
105,Polk,2569532669.1299577
107,Putnam,0.0
109,St. Johns,0.0
111,St. Lucie,2.1437255839399825
113,Santa Rosa,0.0
115,Sarasota,2312088082.8758893
117,Seminole,761106010.8926221
119,Sumter,32.82905975778899
121,Suwannee,0.0
123,Taylor,0.0
125,Union,0.0
127,Volusia,238782992.6850932
129,Wakulla,0.0
131,Walton,0.0
133,Washington,0.0
nan,,40849783.68996096
