countyfp,county_name,value
001,Alachua,6122313305.960275
003,Baker,17166290.31151988
005,Bay,0.0
007,Bradford,243772675.3337527
009,Brevard,2413410875.9323587
011,Broward,8.557017880082038e-07
013,Calhoun,0.0
015,Charlotte,1946785687.5598574
017,Citrus,44480558.42282818
019,Clay,675470437.4942771
021,Collier,15335803404.817333
023,Columbia,339747714.7066673
027,DeSoto,139362270.0394628
029,Dixie,3375713.4220536803
031,Duval,312099334.4898744
033,Escambia,0.0
035,Flagler,10493937310.770836
037,Franklin,0.0
039,Gadsden,0.0
041,Gilchrist,5082856.2081498
043,Glades,389612391.2230218
045,Gulf,0.0
047,Hamilton,4838766.409572506
049,Hardee,1058261.7456224638
051,Hendry,1217315932.9167633
053,Hernando,282130.7088644798
055,Highlands,554868127.7798817
057,Hillsborough,0.0
059,Holmes,0.0
061,Indian River,3364836773.344174
063,Jackson,0.0
065,Jefferson,294236.5589075802
067,Lafayette,2693249.5139999976
069,Lake,2663513354.0691376
071,Lee,66693213602.7586
073,Leon,2483.6364988147157
075,Levy,36124639.26639078
077,Liberty,0.0
079,Madison,5540785.847508144
081,Manatee,13066.150650907546
083,Marion,3723922617.87339
085,Martin,3148336355.202998
086,Miami-Dade,0.0
087,Monroe,0.29062412057270764
089,Nassau,17768.162332423875
091,Okaloosa,0.0
093,Okeechobee,1342776048.2809584
095,Orange,7234185302.713691
097,Osceola,67840887.19890466
099,Palm Beach,366794159.2764463
101,Pasco,12410.06982071819
103,Pinellas,0.0
105,Polk,936135.2622360744
107,Putnam,1414769317.1836538
109,St. Johns,1760721934.666512
111,St. Lucie,26508782678.585342
113,Santa Rosa,0.0
115,Sarasota,278230379.1390431
117,Seminole,10290380406.9495
119,Sumter,750601428.8920999
121,Suwannee,47569858.35323568
123,Taylor,2339989.6236502677
125,Union,40757998.41449085
127,Volusia,27686693490.00607
129,Wakulla,0.0
131,Walton,0.0
133,Washington,0.0
nan,,1166338398.023714
