countyfp,county_name,value
001,Alachua,0.0
003,Baker,0.0
005,Bay,0.0
007,Bradford,0.0
009,Brevard,24455423.509170324
011,Broward,7350231054.40286
013,Calhoun,0.0
015,Charlotte,10555400.354681669
017,Citrus,0.0
019,Clay,0.0
021,Collier,7356525934.819693
023,Columbia,0.0
027,DeSoto,1219609.8086288862
029,Dixie,0.0
031,Duval,0.0
033,Escambia,0.0
035,Flagler,0.0
037,Franklin,0.0
039,Gadsden,0.0
041,Gilchrist,0.0
043,Glades,34020206.77908309
045,Gulf,0.0
047,Hamilton,0.0
049,Hardee,294.7948484819339
051,Hendry,257073796.98519662
053,Hernando,0.0
055,Highlands,9865523.97539375
057,Hillsborough,0.0
059,Holmes,0.0
061,Indian River,375261152.41584855
063,Jackson,0.0
065,Jefferson,0.0
067,Lafayette,0.0
069,Lake,0.0
071,Lee,3718391530.8439507
073,Leon,0.0
075,Levy,0.0
077,Liberty,0.0
079,Madison,0.0
081,Manatee,0.0
083,Marion,0.0
085,Martin,2908227117.1390986
086,Miami-Dade,3513259182.346396
087,Monroe,449672589.2390374
089,Nassau,0.0
091,Okaloosa,0.0
093,Okeechobee,77227055.61035527
095,Orange,0.0
097,Osceola,7722.851350755437
099,Palm Beach,12355016237.001513
101,Pasco,0.0
103,Pinellas,0.0
105,Polk,4516.009793948437
107,Putnam,0.0
109,St. Johns,0.0
111,St. Lucie,4978052662.761885
113,Santa Rosa,0.0
115,Sarasota,7610.923321050654
117,Seminole,0.0
119,Sumter,0.0
121,Suwannee,0.0
123,Taylor,0.0
125,Union,0.0
127,Volusia,0.0
129,Wakulla,0.0
131,Walton,0.0
133,Washington,0.0
nan,,111802828.40710048
