countyfp,county_name,value
001,Alachua,0.0
003,Baker,0.0
005,Bay,981085369.9734037
007,Bradford,0.0
009,Brevard,0.0
011,Broward,0.0
013,Calhoun,60959189.58948174
015,Charlotte,6468195.998025082
017,Citrus,0.0
019,Clay,0.0
021,Collier,167596627.82807496
023,Columbia,0.0
027,DeSoto,0.0
029,Dixie,0.0
031,Duval,0.0
033,Escambia,0.0
035,Flagler,0.0
037,Franklin,37924189.88121281
039,Gadsden,37938105.93683571
041,Gilchrist,0.0
043,Glades,0.0
045,Gulf,52173294.956708126
047,Hamilton,0.0
049,Hardee,0.0
051,Hendry,0.0
053,Hernando,0.0
055,Highlands,0.0
057,Hillsborough,0.0
059,Holmes,7580074.11550635
061,Indian River,0.0
063,Jackson,112268622.49253769
065,Jefferson,21.44274760289289
067,Lafayette,0.0
069,Lake,0.0
071,Lee,89471525.19203986
073,Leon,82329969.47653979
075,Levy,0.0
077,Liberty,18251796.472319216
079,Madison,0.0
081,Manatee,32149223.76306366
083,Marion,0.0
085,Martin,0.0
086,Miami-Dade,20286872.52658594
087,Monroe,3255256.8664295464
089,Nassau,0.0
091,Okaloosa,0.0
093,Okeechobee,0.0
095,Orange,0.0
097,Osceola,0.0
099,Palm Beach,0.0
101,Pasco,0.0
103,Pinellas,31299378.118823044
105,Polk,0.0
107,Putnam,0.0
109,St. Johns,0.0
111,St. Lucie,0.0
113,Santa Rosa,0.0
115,Sarasota,71386725.52590384
117,Seminole,0.0
119,Sumter,0.0
121,Suwannee,0.0
123,Taylor,7.823855152999403
125,Union,0.0
127,Volusia,0.0
129,Wakulla,11916998.760583173
131,Walton,920640.0821990864
133,Washington,23226052.7807844
nan,,13224071.878295638
