countyfp,county_name,value
001,Alachua,279.8151195185091
003,Baker,0.0
005,Bay,0.0
007,Bradford,0.0
009,Brevard,0.0
011,Broward,0.0
013,Calhoun,0.0
015,Charlotte,1283477131.150254
017,Citrus,34134738.81679185
019,Clay,276595.9696017763
021,Collier,0.0
023,Columbia,0.0
027,DeSoto,35123071.21520081
029,Dixie,0.0
031,Duval,13560298.425303143
033,Escambia,0.0
035,Flagler,480798724.93254083
037,Franklin,0.0
039,Gadsden,0.0
041,Gilchrist,0.0
043,Glades,0.0
045,Gulf,0.0
047,Hamilton,0.0
049,Hardee,47026254.20968345
051,Hendry,0.0
053,Hernando,384301502.7003123
055,Highlands,4847917.422536135
057,Hillsborough,32571194305.24184
059,Holmes,0.0
061,Indian River,0.0
063,Jackson,0.0
065,Jefferson,0.0
067,Lafayette,0.0
069,Lake,3945888663.911794
071,Lee,174226126.30042037
073,Leon,0.0
075,Levy,288.38747741690923
077,Liberty,0.0
079,Madison,0.0
081,Manatee,10503513393.968117
083,Marion,208922622.85389557
085,Martin,0.0
086,Miami-Dade,0.0
087,Monroe,0.0
089,Nassau,0.0
091,Okaloosa,0.0
093,Okeechobee,0.0
095,Orange,5147709637.894006
097,Osceola,431491143.5312614
099,Palm Beach,0.0
101,Pasco,3996723129.767872
103,Pinellas,6883574670.596074
105,Polk,14092692336.965448
107,Putnam,13321754.440676957
109,St. Johns,211464940.38592196
111,St. Lucie,0.0
113,Santa Rosa,0.0
115,Sarasota,16610418524.88578
117,Seminole,1128433711.7622323
119,Sumter,460852367.4286558
121,Suwannee,0.0
123,Taylor,0.0
125,Union,0.0
127,Volusia,295900261.90801364
129,Wakulla,0.0
131,Walton,0.0
133,Washington,0.0
nan,,122359004.07852946
