countyfp,county_name,value
001,Alachua,0.0
003,Baker,0.0
005,Bay,0.0
007,Bradford,0.0
009,Brevard,277820501.7303427
011,Broward,0.11123763604915433
013,Calhoun,0.0
015,Charlotte,43959709.37303669
017,Citrus,0.0
019,Clay,0.0
021,Collier,6805697554.981045
023,Columbia,0.0
027,DeSoto,5260934.907421415
029,Dixie,0.0
031,Duval,0.0
033,Escambia,0.0
035,Flagler,0.0
037,Franklin,0.0
039,Gadsden,0.0
041,Gilchrist,0.0
043,Glades,71113446.67981476
045,Gulf,0.0
047,Hamilton,0.0
049,Hardee,854590.7685724832
051,Hendry,282604203.2658237
053,Hernando,0.0
055,Highlands,121885758.60748214
057,Hillsborough,0.0
059,Holmes,0.0
061,Indian River,41236962.16278849
063,Jackson,0.0
065,Jefferson,0.0
067,Lafayette,0.0
069,Lake,0.0
071,Lee,6174232425.783954
073,Leon,0.0
075,Levy,0.0
077,Liberty,0.0
079,Madison,0.0
081,Manatee,1.476206897212923
083,Marion,0.0
085,Martin,15460757.458672304
086,Miami-Dade,0.11590463338901867
087,Monroe,10.547489885135946
089,Nassau,0.0
091,Okaloosa,0.0
093,Okeechobee,247407156.01707533
095,Orange,784930.2474176346
097,Osceola,4686154.778187524
099,Palm Beach,40005682.311429486
101,Pasco,0.0
103,Pinellas,0.0
105,Polk,2899049.293392641
107,Putnam,0.0
109,St. Johns,0.0
111,St. Lucie,153462485.36125952
113,Santa Rosa,0.0
115,Sarasota,1966640.3338257056
117,Seminole,535.8052912619034
119,Sumter,0.0
121,Suwannee,0.0
123,Taylor,0.0
125,Union,0.0
127,Volusia,16411.490733739796
129,Wakulla,0.0
131,Walton,0.0
133,Washington,0.0
nan,,73335787.7301121
