countyfp,county_name,value
001,Alachua,0.0
003,Baker,0.0
005,Bay,136823114.46986485
007,Bradford,0.0
009,Brevard,181.24632990132702
011,Broward,3097193790.0620213
013,Calhoun,1833.045107977374
015,Charlotte,24992187.87679112
017,Citrus,0.0
019,Clay,0.0
021,Collier,3333504.990863125
023,Columbia,0.0
027,DeSoto,37710013.82603355
029,Dixie,0.0
031,Duval,0.0
033,Escambia,32151947.503407717
035,Flagler,0.0
037,Franklin,300243.92157979374
039,Gadsden,0.0
041,Gilchrist,0.0
043,Glades,19323906.81721394
045,Gulf,1466652.2344198285
047,Hamilton,0.0
049,Hardee,86419576.77230066
051,Hendry,43805612.83250695
053,Hernando,40478317.16959426
055,Highlands,717857850.3321383
057,Hillsborough,6314170529.3070965
059,Holmes,80586.13107996852
061,Indian River,20503905.63151753
063,Jackson,11.142545730357414
065,Jefferson,0.0
067,Lafayette,0.0
069,Lake,474.72087013084285
071,Lee,43137444.99715501
073,Leon,0.0
075,Levy,0.0
077,Liberty,482.21752239594133
079,Madison,0.0
081,Manatee,127367682.46517782
083,Marion,0.0
085,Martin,849648662.523795
086,Miami-Dade,331949492.46262324
087,Monroe,0.0
089,Nassau,0.0
091,Okaloosa,194599601.6168486
093,Okeechobee,306566207.2746117
095,Orange,0.0
097,Osceola,4102150.961471884
099,Palm Beach,26530193017.420795
101,Pasco,1115474772.4322596
103,Pinellas,1407368465.0504544
105,Polk,1074827472.3416636
107,Putnam,0.0
109,St. Johns,0.0
111,St. Lucie,1302957205.805163
113,Santa Rosa,36009495.63559121
115,Sarasota,76917368.00939688
117,Seminole,0.0
119,Sumter,271.95747211231594
121,Suwannee,0.0
123,Taylor,0.0
125,Union,0.0
127,Volusia,0.0
129,Wakulla,0.6491633976546115
131,Walton,34920183.234607644
133,Washington,233359.06908927267
nan,,18171131.220980685
