countyfp,county_name,value
001,Alachua,5828257.816981439
003,Baker,0.0
005,Bay,0.0
007,Bradford,857513.0299098445
009,Brevard,56729631.75063941
011,Broward,0.0
013,Calhoun,0.0
015,Charlotte,1218474717.8962438
017,Citrus,1402133.2516569602
019,Clay,32888795.845804453
021,Collier,2103644.344989389
023,Columbia,0.0
027,DeSoto,170627375.6203981
029,Dixie,0.0
031,Duval,84675555.0867815
033,Escambia,0.0
035,Flagler,58077795.617206424
037,Franklin,0.0
039,Gadsden,0.0
041,Gilchrist,0.0
043,Glades,335968.720332788
045,Gulf,0.0
047,Hamilton,0.0
049,Hardee,39996540.618402675
051,Hendry,1170345.9687360513
053,Hernando,0.0
055,Highlands,302969972.0139851
057,Hillsborough,96062731.84965532
059,Holmes,0.0
061,Indian River,118.74897095318678
063,Jackson,0.0
065,Jefferson,0.0
067,Lafayette,0.0
069,Lake,30824801.443422407
071,Lee,1340616080.9362714
073,Leon,0.0
075,Levy,230672.64799903106
077,Liberty,0.0
079,Madison,0.0
081,Manatee,230745220.9535151
083,Marion,84865902.8533045
085,Martin,0.0
086,Miami-Dade,0.0
087,Monroe,0.0
089,Nassau,0.0
091,Okaloosa,0.0
093,Okeechobee,2939.1101038271454
095,Orange,70561399.78052323
097,Osceola,88852739.98296607
099,Palm Beach,0.0
101,Pasco,0.0
103,Pinellas,395698.80509090895
105,Polk,278019831.9455456
107,Putnam,71996203.68675452
109,St. Johns,328741124.3412397
111,St. Lucie,0.0
113,Santa Rosa,0.0
115,Sarasota,1265712620.4305618
117,Seminole,5395764.116531321
119,Sumter,18016034.034344256
121,Suwannee,0.0
123,Taylor,0.0
125,Union,0.0
127,Volusia,94692414.54019421
129,Wakulla,0.0
131,Walton,0.0
133,Washington,0.0
nan,,7724753.090444562
