scenario,policy_scenario,policy_severity,events,wind_shares,total_damage_usd,wind_total_usd,water_total_usd,underinsured_wind_usd,uninsured_wind_usd,nfip_policyholder_shortfall_usd,wind_insured_private_usd,wind_insured_citizens_usd,wind_underinsured_usd,wind_uninsured_usd,flood_insured_capped_usd,flood_un_derinsured_usd,wind_insured_private_pct,wind_insured_citizens_pct,wind_underinsured_pct,wind_uninsured_pct,flood_insured_capped_pct,flood_un_derinsured_pct,insured_private_wind_pre_usd,insured_citizens_wind_pre_usd,insured_flood_pre_usd,defaults_pre,defaults_post,rescued_defaults,default_companies_pre,default_companies_post,group_contrib_total_usd,group_supported_companies,defaulted_premium_base_pct,largest_entity_deficit_usd,diag_group_shortfall_total_usd,diag_groups_with_shortfall,diag_groups_fully_funded_share,figa_residual_deficit_usd,figa_collected_usd,citizens_residual_deficit_usd,citizens_tier1_usd,citizens_tier2_usd,citizens_tier1_capacity_usd,citizens_tier2_capacity_usd,nfip_borrowed_usd,nfip_claims_paid_usd,nfip_pool_used_usd,nfip_fl_premium_base_usd,nfip_fl_premium_depletion_usd,underinsured_flood_usd,fhcf_cap_binding,fhcf_total_precap_usd,fhcf_total_postcap_usd,fhcf_shortfall_usd,fhcf_scaling_factor,fhcf_recovery_private_usd,fhcf_recovery_citizens_usd,catbond_payout_usd,catbond_unfilled_usd,catbond_triggers,catbond_limit_in_force_usd,catbond_issue_volume_year_usd,year_id
year_1,building_codes,SENS_W80_F53,"FL_ecearth6_ssp245cal_00925,FL_ecearth6_ssp245cal_00434,FL_ecearth6_ssp245cal_00411,FL_ecearth6_ssp245cal_03441,FL_ecearth6_ssp245cal_01389","{""FL_ecearth6_ssp245cal_00925"": 0.801681204179031, ""FL_ecearth6_ssp245cal_00434"": 0.7342478771443514, ""FL_ecearth6_ssp245cal_00411"": 0.7670600320252788, ""FL_ecearth6_ssp245cal_03441"": 0.8223534062698715, ""FL_ecearth6_ssp245cal_01389"": 0.7900135027423422}",2263567134.261396,1789585320.409967,473981813.85142887,53515474.6826821,122542686.56806313,0.0,170551211.4445581,11307691.386689967,53515474.6826821,122542686.56806313,18842069.913524736,203929382.59664685,7.534621300295965,0.4995518452064677,2.3642097410176546,5.413697906868087,0.8324060562786408,9.009204079259138,170551211.4445581,11307691.386689967,18842069.913524736,0,0,0,,,0.0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,539937478.65,359958319.1,0.0,18842069.913524736,18842069.913524736,1395853723.0,18842069.913524736,0.0,False,0.0,0.0,0.0,1.0,0.0,0.0,312435611.3249923,0.0,6,9464500000.0,9464500000.0,1
year_2,building_codes,SENS_W80_F53,"FL_ecearth6_ssp245cal_00686,FL_ecearth6_ssp245cal_03606,FL_ecearth6_ssp245cal_01972,FL_ecearth6_ssp245cal_03482","{""FL_ecearth6_ssp245cal_00686"": 0.8584483702458438, ""FL_ecearth6_ssp245cal_03606"": 0.8123962527051113, ""FL_ecearth6_ssp245cal_01972"": 0.9205316590107878, ""FL_ecearth6_ssp245cal_03482"": 0.6733834193140124}",406979995456.688,374637970401.9479,32342025054.74012,22132412345.724167,38672471927.97278,0.0,11163876268.2241,2958833538.468506,22132412345.724167,38672471927.97278,4876130615.184692,10324621160.543163,2.743101968856401,0.7270218613935273,5.438206445721867,9.502302904243955,1.1981253795319835,2.5368866469609905,11163876268.2241,2958833538.468506,4876130615.184692,15,11,4,Universal P&C Insurance Co.;First Protective Insurance Co.;Cypress P&C Insurance Co.;Tower Hill Insurance Exchange;Kin Interinsurance Network;US Coastal P&C Insurance Co.;TypTap Insurance Co.;Homeowners Choice P&C Ins Co.;Edison Insurance Co.;Safe Harbor Insurance Co.;GeoVera Specialty Insurance Co;FL Farm Bureau General Ins Co.;AIG Property Casualty Co.;ASI Preferred Insurance Corp.;Castle Key Indemnity Co.,Universal P&C Insurance Co.;First Protective Insurance Co.;Cypress P&C Insurance Co.;Tower Hill Insurance Exchange;Kin Interinsurance Network;US Coastal P&C Insurance Co.;TypTap Insurance Co.;Homeowners Choice P&C Ins Co.;Edison Insurance Co.;Safe Harbor Insurance Co.;GeoVera Specialty Insurance Co,339979612.7614838,4,28.09578743922402,616733036.115864,0.0,0,1.0,1193961398.2527058,389573760.0,1822104431.8041248,539937478.65,359958319.1,539937478.65,359958319.1,1435130615.1846924,4876130615.184692,3441000000.0,1395853723.0,1395853723.0,0.0,False,504994580.2562632,504994580.2562632,0.0,1.0,504994580.2562632,0.0,1792315436.596046,0.0,12,9464500000.0,9464500000.0,2
year_3,building_codes,SENS_W80_F53,"FL_ecearth6_ssp245cal_01726,FL_ecearth6_ssp245cal_01319,FL_ecearth6_ssp245cal_01765,FL_ecearth6_ssp245cal_03166,FL_ecearth6_ssp245cal_02581","{""FL_ecearth6_ssp245cal_01726"": 0.7420328740995595, ""FL_ecearth6_ssp245cal_01319"": 0.8685022282594902, ""FL_ecearth6_ssp245cal_01765"": 0.8564480555654514, ""FL_ecearth6_ssp245cal_03166"": 0.8029923863052799, ""FL_ecearth6_ssp245cal_02581"": 0.919791757648447}",692883072689.6658,514624033695.6717,178259038993.9941,13455245029.77269,53751332602.590416,0.0,27398038064.85099,8320191041.920207,13455245029.77269,53751332602.590416,22989905017.324833,60791843309.85242,3.954208025099532,1.2008073757123987,1.9419214525679624,7.757633967580705,3.318006446323122,8.773752124419465,27398038064.85099,8320191041.920207,22989905017.324833,24,17,7,Universal P&C Insurance Co.;Florida Family Insurance Co.;First Protective Insurance Co.;Cypress P&C Insurance Co.;Florida Peninsula Insurance Co;Tower Hill Insurance Exchange;Kin Interinsurance Network;Heritage P&C Insurance Co.;Florida Family Home Ins Co.;US Coastal P&C Insurance Co.;TypTap Insurance Co.;Homeowners Choice P&C Ins Co.;Edison Insurance Co.;Safe Harbor Insurance Co.;GeoVera Specialty Insurance Co;Universal North America Ins Co;American Platinum P&C Ins Co.;FL Farm Bureau General Ins Co.;State Farm FL Ins Co;AIG Property Casualty Co.;ASI Preferred Insurance Corp.;ACE Ins Co. of the Midwest;Castle Key Indemnity Co.;First Liberty Insurance Corp.,Universal P&C Insurance Co.;Florida Family Insurance Co.;First Protective Insurance Co.;Cypress P&C Insurance Co.;Florida Peninsula Insurance Co;Tower Hill Insurance Exchange;Kin Interinsurance Network;Heritage P&C Insurance Co.;Florida Family Home Ins Co.;US Coastal P&C Insurance Co.;TypTap Insurance Co.;Homeowners Choice P&C Ins Co.;Edison Insurance Co.;Safe Harbor Insurance Co.;GeoVera Specialty Insurance Co;Universal North America Ins Co;American Platinum P&C Ins Co.,1567169336.680817,7,34.45361965929429,1329447327.5177186,3027563.470387332,1,0.9811320754716981,4481934459.932633,319362300.0,4584331490.16394,539937478.65,359958319.1,539937478.65,359958319.1,19548905017.324833,22989905017.324833,3441000000.0,1395853723.0,1395853723.0,0.0,False,10852235106.561607,10852235106.561607,0.0,1.0,8267693343.315159,2584541763.246449,2099073352.2278771,0.0,13,9464500000.0,9464500000.0,3
year_4,building_codes,SENS_W80_F53,"FL_ecearth6_ssp245cal_03142,FL_ecearth6_ssp245cal_01741,FL_ecearth6_ssp245cal_03254,FL_ecearth6_ssp245cal_00842,FL_ecearth6_ssp245cal_03628,FL_ecearth6_ssp245cal_03845","{""FL_ecearth6_ssp245cal_03142"": 0.9765965201673884, ""FL_ecearth6_ssp245cal_01741"": 0.7986030887706117, ""FL_ecearth6_ssp245cal_03254"": 0.748047283010878, ""FL_ecearth6_ssp245cal_00842"": 0.9171359127543597, ""FL_ecearth6_ssp245cal_03628"": 0.9147775145108845, ""FL_ecearth6_ssp245cal_03845"": 0.8493694612736804}",4037390421.345755,3729159340.6626196,308231080.6831355,123593596.61300904,322280630.1886726,0.0,244957269.2483021,55000372.082539976,123593596.61300904,322280630.1886726,19339749.506811526,125528858.41426216,6.06721777396629,1.3622752902902833,3.061224794103822,7.982399435159136,0.4790160843638486,3.1091582758652434,244957269.2483021,55000372.082539976,19339749.506811526,0,0,0,,,0.0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,539937478.65,359958319.1,0.0,19339749.506811526,19339749.506811526,1395853723.0,19339749.506811526,0.0,False,0.0,0.0,0.0,1.0,0.0,0.0,714915282.6616843,0.0,6,9464500000.0,9464500000.0,4
year_5,building_codes,SENS_W80_F53,"FL_ecearth6_ssp245cal_00126,FL_ecearth6_ssp245cal_03420,FL_ecearth6_ssp245cal_02866,FL_ecearth6_ssp245cal_01388,FL_ecearth6_ssp245cal_03741,FL_ecearth6_ssp245cal_01763","{""FL_ecearth6_ssp245cal_00126"": 0.9580942990760638, ""FL_ecearth6_ssp245cal_03420"": 0.7907436554716536, ""FL_ecearth6_ssp245cal_02866"": 0.9272035855835594, ""FL_ecearth6_ssp245cal_01388"": 0.9419863999772443, ""FL_ecearth6_ssp245cal_03741"": 0.9175875248296649, ""FL_ecearth6_ssp245cal_01763"": 0.9415278353423164}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,0.0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,539937478.65,359958319.1,0.0,0.0,0.0,1395853723.0,0.0,0.0,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,9464500000.0,9464500000.0,5
year_6,building_codes,SENS_W80_F53,"FL_ecearth6_ssp245cal_03259,FL_ecearth6_ssp245cal_02829,FL_ecearth6_ssp245cal_02676,FL_ecearth6_ssp245cal_01543,FL_ecearth6_ssp245cal_01723,FL_ecearth6_ssp245cal_03468","{""FL_ecearth6_ssp245cal_03259"": 0.9822579283693215, ""FL_ecearth6_ssp245cal_02829"": 0.9763994505523251, ""FL_ecearth6_ssp245cal_02676"": 0.8449754006601158, ""FL_ecearth6_ssp245cal_01543"": 0.8406685083274023, ""FL_ecearth6_ssp245cal_01723"": 0.8850672580588927, ""FL_ecearth6_ssp245cal_03468"": 0.9204653664593923}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,0.0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,539937478.65,359958319.1,0.0,0.0,0.0,1395853723.0,0.0,0.0,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,9464500000.0,9464500000.0,6
year_7,building_codes,SENS_W80_F53,"FL_ecearth6_ssp245cal_03539,FL_ecearth6_ssp245cal_02349,FL_ecearth6_ssp245cal_01285,FL_ecearth6_ssp245cal_03402,FL_ecearth6_ssp245cal_01444","{""FL_ecearth6_ssp245cal_03539"": 0.8306427495343965, ""FL_ecearth6_ssp245cal_02349"": 0.7001986971882944, ""FL_ecearth6_ssp245cal_01285"": 0.786520243178773, ""FL_ecearth6_ssp245cal_03402"": 0.8686319745481839, ""FL_ecearth6_ssp245cal_01444"": 0.9566314485671172}",54587964769.584564,42930699301.43025,11657265468.154312,1147931783.1521626,3423115391.712396,0.0,3817803055.3572583,197289630.06423178,1147931783.1521626,3423115391.712396,693328392.1391349,4785586377.893392,6.993854911924596,0.36141598408548475,2.1029026965881124,6.270824358741608,1.2701121851046644,8.766742629246794,3817803055.3572583,197289630.06423178,693328392.1391349,1,0,1,Castle Key Indemnity Co.,,38960688.51657363,1,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,143720284.42913824,0.0,539937478.65,359958319.1,0.0,693328392.1391349,693328392.1391349,1395853723.0,693328392.1391349,0.0,False,750262.1469537758,750262.1469537758,0.0,1.0,750262.1469537758,0.0,1144254126.8067958,0.0,8,9464500000.0,9464500000.0,7
year_8,building_codes,SENS_W80_F53,"FL_ecearth6_ssp245cal_03465,FL_ecearth6_ssp245cal_00857,FL_ecearth6_ssp245cal_03382,FL_ecearth6_ssp245cal_00034,FL_ecearth6_ssp245cal_00712","{""FL_ecearth6_ssp245cal_03465"": 0.854712741863065, ""FL_ecearth6_ssp245cal_00857"": 0.9408337708591721, ""FL_ecearth6_ssp245cal_03382"": 0.8692071538949533, ""FL_ecearth6_ssp245cal_00034"": 0.9140064429778398, ""FL_ecearth6_ssp245cal_00712"": 0.8922614482740803}",449990075.55118567,391134592.850821,58855482.70036466,16403355.91142908,25436094.761863537,0.0,33695593.14696806,2691874.7499035094,16403355.91142908,25436094.761863537,2220212.115673267,25441864.753498115,7.488074732691574,0.5982075819352849,3.6452705965430168,5.652590166729182,0.4933913515656461,5.6538724153715565,33695593.14696806,2691874.7499035094,2220212.115673267,0,0,0,,,0.0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,2691874.7499035094,0.0,539937478.65,359958319.1,0.0,2220212.115673267,2220212.115673267,1395853723.0,2220212.115673267,0.0,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,9464500000.0,9464500000.0,8
year_9,building_codes,SENS_W80_F53,"FL_ecearth6_ssp245cal_03661,FL_ecearth6_ssp245cal_02579,FL_ecearth6_ssp245cal_01565,FL_ecearth6_ssp245cal_03200","{""FL_ecearth6_ssp245cal_03661"": 0.5615120359098229, ""FL_ecearth6_ssp245cal_02579"": 0.7034735661483944, ""FL_ecearth6_ssp245cal_01565"": 0.8010117487463155, ""FL_ecearth6_ssp245cal_03200"": 0.9728847129264611}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,0.0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,539937478.65,359958319.1,0.0,0.0,0.0,1395853723.0,0.0,0.0,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,9464500000.0,9464500000.0,9
year_10,building_codes,SENS_W80_F53,"FL_ecearth6_ssp245cal_00248,FL_ecearth6_ssp245cal_00460,FL_ecearth6_ssp245cal_02046,FL_ecearth6_ssp245cal_00400,FL_ecearth6_ssp245cal_03286","{""FL_ecearth6_ssp245cal_00248"": 0.6775399606840959, ""FL_ecearth6_ssp245cal_00460"": 0.8616120677417679, ""FL_ecearth6_ssp245cal_02046"": 0.8338169012363772, ""FL_ecearth6_ssp245cal_00400"": 0.9922972701824723, ""FL_ecearth6_ssp245cal_03286"": 0.9259139333381107}",29609902.380517703,27202473.45658133,2407428.9239363708,1698583.0116831148,1134678.0103542216,0.0,2504775.2278448157,102458.44143411296,1698583.0116831148,1134678.0103542216,38939.068450898165,1092552.525799196,8.4592485164452,0.34602762318300345,5.736537020131225,3.8320896697748004,0.13150691262163275,3.689821437972919,2504775.2278448157,102458.44143411296,38939.068450898165,0,0,0,,,0.0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,102458.44143411296,0.0,539937478.65,359958319.1,0.0,38939.068450898165,38939.068450898165,1395853723.0,38939.068450898165,0.0,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,9464500000.0,9464500000.0,10
