total_damage_mean,total_damage_median,total_damage_rp10,total_damage_rp25,total_damage_rp50,total_damage_rp100,total_damage_rp250,total_damage_rp500,defaults_mean,defaults_median,defaults_rp10,defaults_rp25,defaults_rp50,defaults_rp100,defaults_rp250,defaults_rp500,prob_any_defaults,prob_10plus_defaults,prob_20plus_defaults,figa_deficit_mean,figa_deficit_median,figa_deficit_rp10,figa_deficit_rp25,figa_deficit_rp50,figa_deficit_rp100,figa_deficit_rp250,figa_deficit_rp500,prob_figa_exhaustion,citizens_deficit_mean,citizens_deficit_median,citizens_deficit_rp10,citizens_deficit_rp25,citizens_deficit_rp50,citizens_deficit_rp100,citizens_deficit_rp250,citizens_deficit_rp500,prob_citizens_exhaustion,nfip_borrowed_mean,nfip_borrowed_median,nfip_borrowed_rp10,nfip_borrowed_rp25,nfip_borrowed_rp50,nfip_borrowed_rp100,nfip_borrowed_rp250,nfip_borrowed_rp500,prob_nfip_borrowing
53.446581460958015,4.949179640901401,151.6140741385314,313.1706644209518,477.7536857164329,660.0169327241573,795.9307168328007,960.2827252444242,3.3114,0.0,14.0,18.0,21.0,23.0,23.0,24.0,0.2732,0.1909,0.0272,1.0548201549716394,0.0,2.7572621018370254,7.695325645097803,13.008548391631967,19.8551269582359,28.736826858745022,35.07375965363852,0.2286,0.6714258557972353,0.0,1.7662845319358504,4.690967981793634,7.797245096098313,13.566731913592992,19.56981358365475,23.49085840110816,0.198,0.4690058660708198,0.0,0.0,2.7839147126941004,7.553102566134673,13.318220044652517,24.388746250750835,28.526924586137337,0.0721
