total_damage_mean,total_damage_median,total_damage_rp10,total_damage_rp25,total_damage_rp50,total_damage_rp100,total_damage_rp250,total_damage_rp500,defaults_mean,defaults_median,defaults_rp10,defaults_rp25,defaults_rp50,defaults_rp100,defaults_rp250,defaults_rp500,prob_any_defaults,prob_10plus_defaults,prob_20plus_defaults,figa_deficit_mean,figa_deficit_median,figa_deficit_rp10,figa_deficit_rp25,figa_deficit_rp50,figa_deficit_rp100,figa_deficit_rp250,figa_deficit_rp500,prob_figa_exhaustion,citizens_deficit_mean,citizens_deficit_median,citizens_deficit_rp10,citizens_deficit_rp25,citizens_deficit_rp50,citizens_deficit_rp100,citizens_deficit_rp250,citizens_deficit_rp500,prob_citizens_exhaustion,nfip_borrowed_mean,nfip_borrowed_median,nfip_borrowed_rp10,nfip_borrowed_rp25,nfip_borrowed_rp50,nfip_borrowed_rp100,nfip_borrowed_rp250,nfip_borrowed_rp500,prob_nfip_borrowing
72.12757636240934,12.102302955076594,211.71184481952963,433.91067730643,562.2902989790234,777.344452266337,895.7394352665381,995.9672215858604,7.1483,0.0,22.0,24.0,27.0,29.0,31.0,32.0,0.467,0.3701,0.136,5.567969061745722,0.0,15.946159401723499,38.315393458748034,59.06617662287928,79.66184394107401,106.98611415788444,121.45720994628242,0.414,2.8754517095173155,0.0,7.214878283637825,19.861678388962638,32.65677743339047,45.8356502393257,63.01918651668688,69.75267083196707,0.3687,1.3334229293272348,0.0,2.0878347765968,10.083327593155653,18.613957544099687,29.132911962961906,46.06156899864809,56.26521055506058,0.1467
