countyfp,county_name,value
001,Alachua,350858199.51314193
003,Baker,14504933.761340767
005,Bay,0.0
007,Bradford,21095767.97716052
009,Brevard,703075.1813259823
011,Broward,873195.2624518787
013,Calhoun,0.0
015,Charlotte,534543499.8086556
017,Citrus,116065471.50804171
019,Clay,182704410.3178741
021,Collier,5188132971.580739
023,Columbia,22858543.88431922
027,DeSoto,126971132.70469612
029,Dixie,193986.32918837
031,Duval,443640962.610661
033,Escambia,0.0
035,Flagler,24617663.354327347
037,Franklin,0.0
039,Gadsden,0.0
041,Gilchrist,357359.6340491541
043,Glades,46465789.78195077
045,Gulf,0.0
047,Hamilton,964070.1039299942
049,Hardee,89135559.0480844
051,Hendry,171623222.9407324
053,Hernando,226270965.44176045
055,Highlands,773968179.7051564
057,Hillsborough,3263135412.5103903
059,Holmes,0.0
061,Indian River,73.06993001754
063,Jackson,0.0
065,Jefferson,12571.457223599598
067,Lafayette,69764.89250351439
069,Lake,1311842690.2942276
071,Lee,7606394234.734636
073,Leon,0.0
075,Levy,3559044.824849512
077,Liberty,0.0
079,Madison,178670.21128497372
081,Manatee,229195232.5234565
083,Marion,783277658.714181
085,Martin,6545.345417895577
086,Miami-Dade,14899647.732286176
087,Monroe,50296574.27240559
089,Nassau,4667097.719718212
091,Okaloosa,0.0
093,Okeechobee,5820378.773370796
095,Orange,1972359986.0392394
097,Osceola,507742709.1823069
099,Palm Beach,2865246.8588330103
101,Pasco,835581571.0391891
103,Pinellas,369539951.79887563
105,Polk,5251927371.625654
107,Putnam,38823482.1813703
109,St. Johns,54339082.48218563
111,St. Lucie,69.51903593776422
113,Santa Rosa,0.0
115,Sarasota,409670358.8774091
117,Seminole,396317566.1170717
119,Sumter,466688797.6314009
121,Suwannee,2471308.25153885
123,Taylor,213353.39702628722
125,Union,3536407.5731576676
127,Volusia,98700028.56397845
129,Wakulla,0.0
131,Walton,0.0
133,Washington,0.0
nan,nan,61884228.87645164
