countyfp,county_name,value
001,Alachua,129161014.15302749
003,Baker,41996.86852054766
005,Bay,0.0
007,Bradford,553538.6976926752
009,Brevard,3425011788.8923764
011,Broward,4429716836.119121
013,Calhoun,0.0
015,Charlotte,86497563.34139529
017,Citrus,75417478.57508996
019,Clay,303432.5553337682
021,Collier,141126298.54996467
023,Columbia,7501722.712202054
027,DeSoto,28493148.26498883
029,Dixie,91255.96795019516
031,Duval,0.0
033,Escambia,0.0
035,Flagler,2523533.304058736
037,Franklin,0.0
039,Gadsden,0.0
041,Gilchrist,118557.95351835625
043,Glades,12040987.263538254
045,Gulf,0.0
047,Hamilton,710281.2006988658
049,Hardee,22623121.76958609
051,Hendry,50845289.48561407
053,Hernando,168251399.950073
055,Highlands,272827517.3614527
057,Hillsborough,1194909260.0329838
059,Holmes,0.0
061,Indian River,1074073831.140736
063,Jackson,0.0
065,Jefferson,4957.44896618811
067,Lafayette,48973.007564019215
069,Lake,369691616.5553678
071,Lee,543233997.0371077
073,Leon,0.0
075,Levy,1766818.1883573623
077,Liberty,0.0
079,Madison,164353.26769248236
081,Manatee,69389717.77332619
083,Marion,325126093.62929714
085,Martin,585408715.075688
086,Miami-Dade,1992882954.5793664
087,Monroe,34079.59865686689
089,Nassau,0.0
091,Okaloosa,0.0
093,Okeechobee,104339704.87163976
095,Orange,3429881526.986772
097,Osceola,1204006064.3307304
099,Palm Beach,5007222131.497917
101,Pasco,468537807.3712185
103,Pinellas,269906476.74330765
105,Polk,1963126038.247832
107,Putnam,680712.2777670391
109,St. Johns,10.1278252642656
111,St. Lucie,2385044513.959954
113,Santa Rosa,0.0
115,Sarasota,130803739.0272148
117,Seminole,747124363.4685416
119,Sumter,189507893.86474097
121,Suwannee,1783889.3940060616
123,Taylor,108712.38466176143
125,Union,284531.6056302392
127,Volusia,153735738.47659987
129,Wakulla,0.0
131,Walton,0.0
133,Washington,0.0
nan,nan,20008584.70757969
