scenario,policy_scenario,policy_severity,events,wind_shares,total_damage_usd,wind_total_usd,water_total_usd,underinsured_wind_usd,uninsured_wind_usd,nfip_policyholder_shortfall_usd,wind_insured_private_usd,wind_insured_citizens_usd,wind_underinsured_usd,wind_uninsured_usd,flood_insured_capped_usd,flood_un_derinsured_usd,wind_insured_private_pct,wind_insured_citizens_pct,wind_underinsured_pct,wind_uninsured_pct,flood_insured_capped_pct,flood_un_derinsured_pct,insured_private_wind_pre_usd,insured_citizens_wind_pre_usd,insured_flood_pre_usd,defaults_pre,defaults_post,rescued_defaults,default_companies_pre,default_companies_post,group_contrib_total_usd,group_supported_companies,defaulted_premium_base_pct,largest_entity_deficit_usd,diag_group_shortfall_total_usd,diag_groups_with_shortfall,diag_groups_fully_funded_share,figa_residual_deficit_usd,figa_collected_usd,citizens_residual_deficit_usd,citizens_tier1_usd,citizens_tier2_usd,citizens_tier1_capacity_usd,citizens_tier2_capacity_usd,nfip_borrowed_usd,nfip_claims_paid_usd,nfip_pool_used_usd,nfip_fl_premium_base_usd,nfip_fl_premium_depletion_usd,underinsured_flood_usd,fhcf_cap_binding,fhcf_total_precap_usd,fhcf_total_postcap_usd,fhcf_shortfall_usd,fhcf_scaling_factor,fhcf_recovery_private_usd,fhcf_recovery_citizens_usd,catbond_payout_usd,catbond_unfilled_usd,catbond_triggers,catbond_limit_in_force_usd,catbond_issue_volume_year_usd,year_id
year_1,baseline,,"FL_cnrm6_ssp585_2cal_01389,FL_cnrm6_ssp585_2cal_03443,FL_cnrm6_ssp585_2cal_00926","{""FL_cnrm6_ssp585_2cal_01389"": 0.801681204179031, ""FL_cnrm6_ssp585_2cal_03443"": 0.7342478771443514, ""FL_cnrm6_ssp585_2cal_00926"": 0.7670600320252788}",24619032048.532173,18098951023.658226,6520081024.873947,2308131757.6740217,6975409177.988667,0.0,6939609537.910573,1875800550.0849648,2308131757.6740217,6975409177.988667,1887912462.0573785,4632168562.816569,28.187986937221293,7.619310728330617,9.375396047756624,28.333401427959682,7.668508080803847,18.81539677792794,6939609537.910573,1875800550.0849648,1887912462.0573785,12,8,4,Universal P&C Insurance Co.;First Protective Insurance Co.;Cypress P&C Insurance Co.;Tower Hill Insurance Exchange;Kin Interinsurance Network;Homeowners Choice P&C Ins Co.;Edison Insurance Co.;Safe Harbor Insurance Co.;FL Farm Bureau General Ins Co.;AIG Property Casualty Co.;ASI Preferred Insurance Corp.;Castle Key Indemnity Co.,Universal P&C Insurance Co.;First Protective Insurance Co.;Cypress P&C Insurance Co.;Tower Hill Insurance Exchange;Kin Interinsurance Network;Homeowners Choice P&C Ins Co.;Edison Insurance Co.;Safe Harbor Insurance Co.,196925040.88220185,4,25.563137285625935,164912283.86556852,0.0,0,1.0,95193399.27456963,417542580.0,743341262.6420325,539937478.65,359958319.1,539937478.65,359958319.1,0.0,1887912462.0573785,1887912462.0573785,1395853723.0,1395853723.0,0.0,False,23735168.20373213,23735168.20373213,0.0,1.0,23735168.20373213,0.0,1486482136.783098,0.0,10,9464500000.0,9464500000.0,1
year_2,baseline,,"FL_cnrm6_ssp585_2cal_01207,FL_cnrm6_ssp585_2cal_02412","{""FL_cnrm6_ssp585_2cal_01207"": 0.9602696181485115, ""FL_cnrm6_ssp585_2cal_02412"": 0.8315043287236806}",155285258.05128095,149112410.88324463,6172847.168036311,25129206.56292896,57444575.43196795,0.0,60629730.61227463,5908898.276073069,25129206.56292896,57444575.43196795,1052750.0254555861,5120097.142580725,39.04409946773727,3.8051894624290297,16.182609269084878,36.992935551549664,0.677945890464328,3.297220358734813,60629730.61227463,5908898.276073069,1052750.0254555861,0,0,0,,,0.0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,5328241.691894412,0.0,539937478.65,359958319.1,0.0,1052750.0254555861,1052750.0254555861,1395853723.0,1052750.0254555861,0.0,False,0.0,0.0,0.0,1.0,0.0,0.0,6538628.8883477,0.0,1,9464500000.0,9464500000.0,2
year_3,baseline,,"FL_cnrm6_ssp585_2cal_02249,FL_cnrm6_ssp585_2cal_01973","{""FL_cnrm6_ssp585_2cal_02249"": 0.8584483702458438, ""FL_cnrm6_ssp585_2cal_01973"": 0.8123962527051113}",184815150691.83112,150143135865.17404,34672014826.65709,34923506707.06037,57012797625.435875,0.0,52150028708.50114,6056802824.176661,34923506707.06037,57012797625.435875,4870955479.832229,29801059346.824856,28.21739912192501,3.2772220250903774,18.89645225314528,30.848551870350455,2.6355823435462136,16.124792385942673,52150028708.50114,6056802824.176661,4870955479.832229,34,21,13,Universal P&C Insurance Co.;Florida Family Insurance Co.;First Protective Insurance Co.;Cypress P&C Insurance Co.;Florida Peninsula Insurance Co;Tower Hill Insurance Exchange;Kin Interinsurance Network;Unique Insurance Co.;Heritage P&C Insurance Co.;Florida Family Home Ins Co.;US Coastal P&C Insurance Co.;TypTap Insurance Co.;Homeowners Choice P&C Ins Co.;Vault E&S Insurance Co.;Edison Insurance Co.;Safe Harbor Insurance Co.;GeoVera Specialty Insurance Co;Florida Farm Bureau Cas Ins Co;Universal North America Ins Co;QBE Specialty Insurance Co.;Auto Club Insurance Co. of FL;American Platinum P&C Ins Co.;FL Farm Bureau General Ins Co.;Castle Key Insurance Co.;Homesite Insurance Co.;PURE Specialty Exchange;State Farm FL Ins Co;AIG Property Casualty Co.;Foremost P&C Insurance Co.;ASI Preferred Insurance Corp.;Nationwide P&C Insurance Co.;ACE Ins Co. of the Midwest;Castle Key Indemnity Co.;First Liberty Insurance Corp.,Universal P&C Insurance Co.;Florida Family Insurance Co.;First Protective Insurance Co.;Cypress P&C Insurance Co.;Florida Peninsula Insurance Co;Tower Hill Insurance Exchange;Kin Interinsurance Network;Unique Insurance Co.;Heritage P&C Insurance Co.;Florida Family Home Ins Co.;US Coastal P&C Insurance Co.;TypTap Insurance Co.;Homeowners Choice P&C Ins Co.;Vault E&S Insurance Co.;Edison Insurance Co.;Safe Harbor Insurance Co.;GeoVera Specialty Insurance Co;Florida Farm Bureau Cas Ins Co;Universal North America Ins Co;QBE Specialty Insurance Co.;American Platinum P&C Ins Co.,6052582526.065068,13,35.80938809441937,3409748250.133894,47440627.746833384,1,0.9811320754716981,12825765641.097755,304390140.0,5019185586.325728,539937478.65,359958319.1,539937478.65,359958319.1,1429955479.8322287,4870955479.832229,3441000000.0,1395853723.0,1395853723.0,0.0,False,10270104516.795502,10270104516.795502,0.0,1.0,10270104516.795502,0.0,2324102206.2715483,0.0,14,9464500000.0,9464500000.0,3
year_4,baseline,,"FL_cnrm6_ssp585_2cal_01250,FL_cnrm6_ssp585_2cal_00685,FL_cnrm6_ssp585_2cal_03605,FL_cnrm6_ssp585_2cal_01103","{""FL_cnrm6_ssp585_2cal_01250"": 0.9562507528392832, ""FL_cnrm6_ssp585_2cal_00685"": 0.902164305457654, ""FL_cnrm6_ssp585_2cal_03605"": 0.7296842168898009, ""FL_cnrm6_ssp585_2cal_01103"": 0.8949373427597096}",509940958167.8926,487585686734.8103,22355271433.08226,81915390998.64755,237488158863.8126,0.0,144133506145.97305,24048630726.377098,81915390998.64755,237488158863.8126,4382973807.197744,17972297625.88452,28.264743954636145,4.715963748583487,16.063701039616785,46.57169718570089,0.859506132424589,3.5243879390380983,144133506145.97305,24048630726.377098,4382973807.197744,46,27,19,Universal P&C Insurance Co.;Florida Family Insurance Co.;First Protective Insurance Co.;Spinnaker Insurance Co.;Cypress P&C Insurance Co.;Florida Peninsula Insurance Co;Tower Hill Insurance Exchange;Kin Interinsurance Network;Unique Insurance Co.;Heritage P&C Insurance Co.;Florida Family Home Ins Co.;US Coastal P&C Insurance Co.;TypTap Insurance Co.;Homeowners Choice P&C Ins Co.;Vault E&S Insurance Co.;Edison Insurance Co.;Vault Reciprocal Exchange;Narragansett Bay Insurance Co.;Safe Harbor Insurance Co.;Spinnaker Specialty Ins Co.;GeoVera Specialty Insurance Co;Wilshire Insurance Co.;Florida Farm Bureau Cas Ins Co;Universal North America Ins Co;QBE Specialty Insurance Co.;Auto Club Insurance Co. of FL;American Platinum P&C Ins Co.;Privilege Underwriters Recpl;American Strategic Ins Corp.;FL Farm Bureau General Ins Co.;Castle Key Insurance Co.;Chubb Custom Insurance Co.;Homesite Insurance Co.;Farmers Casualty Ins Co.;Scottsdale Insurance Co.;PURE Specialty Exchange;First Floridian Auto & Home;State Farm FL Ins Co;AIG Specialty Insurance Co.;AIG Property Casualty Co.;Foremost P&C Insurance Co.;ASI Preferred Insurance Corp.;Nationwide P&C Insurance Co.;ACE Ins Co. of the Midwest;Castle Key Indemnity Co.;First Liberty Insurance Corp.,Universal P&C Insurance Co.;Florida Family Insurance Co.;First Protective Insurance Co.;Spinnaker Insurance Co.;Cypress P&C Insurance Co.;Florida Peninsula Insurance Co;Tower Hill Insurance Exchange;Kin Interinsurance Network;Unique Insurance Co.;Heritage P&C Insurance Co.;Florida Family Home Ins Co.;US Coastal P&C Insurance Co.;TypTap Insurance Co.;Homeowners Choice P&C Ins Co.;Vault E&S Insurance Co.;Edison Insurance Co.;Vault Reciprocal Exchange;Narragansett Bay Insurance Co.;Safe Harbor Insurance Co.;Spinnaker Specialty Ins Co.;GeoVera Specialty Insurance Co;Wilshire Insurance Co.;Florida Farm Bureau Cas Ins Co;Universal North America Ins Co;QBE Specialty Insurance Co.;American Platinum P&C Ins Co.;Foremost P&C Insurance Co.,22621969796.8389,20,36.47566165401728,11903616137.937496,182905008.8697089,1,0.9811320754716981,52328728289.42022,297032280.0,18426120762.44372,539937478.65,359958319.1,539937478.65,359958319.1,941973807.1977444,4382973807.197744,3441000000.0,1395853723.0,1395853723.0,0.0,True,39002227587.588295,17000000000.0,22002227587.588295,0.4358725398907708,12417735345.054024,4582264654.945977,2602305525.7722654,0.0,15,9464500000.0,9464500000.0,4
year_5,baseline,,"FL_cnrm6_ssp585_2cal_01765,FL_cnrm6_ssp585_2cal_03165,FL_cnrm6_ssp585_2cal_00612,FL_cnrm6_ssp585_2cal_01319","{""FL_cnrm6_ssp585_2cal_01765"": 0.7762718254205047, ""FL_cnrm6_ssp585_2cal_03165"": 0.8680900425306904, ""FL_cnrm6_ssp585_2cal_00612"": 0.8592328984107334, ""FL_cnrm6_ssp585_2cal_01319"": 0.9384055547300932}",2521806534.4158106,1957607361.8283176,564199172.5874928,180729408.72711682,922326864.5617898,0.0,644554971.8234109,209996116.71600047,180729408.72711682,922326864.5617898,205011917.91056767,359187254.6769251,25.559255360273912,8.327209635240601,7.166664304364796,36.57405324217115,8.129565655125075,14.243251802824467,644554971.8234109,209996116.71600047,205011917.91056767,0,0,0,,,0.0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,539937478.65,359958319.1,0.0,205011917.91056767,205011917.91056767,1395853723.0,205011917.91056767,0.0,False,124949.62022400001,124949.62022400001,0.0,1.0,124949.62022400001,0.0,1090000000.0,0.0,7,9464500000.0,9464500000.0,5
year_6,baseline,,"FL_cnrm6_ssp585_2cal_00842,FL_cnrm6_ssp585_2cal_03257,FL_cnrm6_ssp585_2cal_03144","{""FL_cnrm6_ssp585_2cal_00842"": 0.7852089226003471, ""FL_cnrm6_ssp585_2cal_03257"": 0.9325753297213729, ""FL_cnrm6_ssp585_2cal_03144"": 0.9570459523189867}",99400855821.16849,95131186720.69247,4269669100.4760065,12900674470.625092,43835770308.86027,0.0,34713302132.31864,3681439808.8884687,12900674470.625092,43835770308.86027,371613008.7741549,3898056091.701852,34.92253848877433,3.7036298917905963,12.978434002454286,44.099992848879445,0.3738529268226038,3.921551841278734,34713302132.31864,3681439808.8884687,371613008.7741549,28,18,10,Universal P&C Insurance Co.;Florida Family Insurance Co.;First Protective Insurance Co.;Cypress P&C Insurance Co.;Florida Peninsula Insurance Co;Tower Hill Insurance Exchange;Kin Interinsurance Network;Heritage P&C Insurance Co.;Florida Family Home Ins Co.;US Coastal P&C Insurance Co.;TypTap Insurance Co.;Homeowners Choice P&C Ins Co.;Edison Insurance Co.;Safe Harbor Insurance Co.;GeoVera Specialty Insurance Co;Florida Farm Bureau Cas Ins Co;Universal North America Ins Co;Auto Club Insurance Co. of FL;American Platinum P&C Ins Co.;FL Farm Bureau General Ins Co.;Homesite Insurance Co.;State Farm FL Ins Co;AIG Property Casualty Co.;Foremost P&C Insurance Co.;ASI Preferred Insurance Corp.;ACE Ins Co. of the Midwest;Castle Key Indemnity Co.;First Liberty Insurance Corp.,Universal P&C Insurance Co.;Florida Family Insurance Co.;First Protective Insurance Co.;Cypress P&C Insurance Co.;Florida Peninsula Insurance Co;Tower Hill Insurance Exchange;Kin Interinsurance Network;Heritage P&C Insurance Co.;Florida Family Home Ins Co.;US Coastal P&C Insurance Co.;TypTap Insurance Co.;Homeowners Choice P&C Ins Co.;Edison Insurance Co.;Safe Harbor Insurance Co.;GeoVera Specialty Insurance Co;Florida Farm Bureau Cas Ins Co;Universal North America Ins Co;American Platinum P&C Ins Co.,3400245420.7451763,10,35.166819401784345,2416765032.46132,24847290.964901216,1,0.9811320754716981,8803420493.739769,311486220.0,2662845084.788493,539937478.65,359958319.1,539937478.65,359958319.1,0.0,371613008.7741549,371613008.7741549,1395853723.0,371613008.7741549,0.0,False,4588459819.85886,4588459819.85886,0.0,1.0,4588459819.85886,0.0,2124999999.9999998,0.0,13,9464500000.0,9464500000.0,6
year_7,baseline,,"FL_cnrm6_ssp585_2cal_03188,FL_cnrm6_ssp585_2cal_03843,FL_cnrm6_ssp585_2cal_03573","{""FL_cnrm6_ssp585_2cal_03188"": 0.8184852289986012, ""FL_cnrm6_ssp585_2cal_03843"": 0.9053481046849694, ""FL_cnrm6_ssp585_2cal_03573"": 0.8844190780501168}",322275293.07867426,278271850.4915706,44003442.58710364,43384537.84265849,108696812.96499069,0.0,115847613.59282231,10342886.091099106,43384537.84265849,108696812.96499069,4785067.482106968,39218375.104996674,35.94678713535184,3.2093326150739663,13.46194969779064,33.72793859765585,1.4847763961039455,12.169215558023753,115847613.59282231,10342886.091099106,4785067.482106968,0,0,0,,,0.0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,2361298.0442825705,0.0,539937478.65,359958319.1,0.0,4785067.482106968,4785067.482106968,1395853723.0,4785067.482106968,0.0,False,0.0,0.0,0.0,1.0,0.0,0.0,97380999.36784285,0.0,3,9464500000.0,9464500000.0,7
year_8,baseline,,"FL_cnrm6_ssp585_2cal_01766,FL_cnrm6_ssp585_2cal_03456","{""FL_cnrm6_ssp585_2cal_01766"": 0.7907436554716536, ""FL_cnrm6_ssp585_2cal_03456"": 0.9272035855835594}",9229422.002969025,8198416.569155698,1031005.4338133272,1164165.7215678769,3336653.167809681,0.0,3055876.0039990284,641721.6757791119,1164165.7215678769,3336653.167809681,422813.1579068448,608192.2759064825,33.11015579324447,6.95299960899692,12.613636273142292,36.15235240881074,4.581144493889536,6.589711421916046,3055876.0039990284,641721.6757791119,422813.1579068448,0,0,0,,,0.0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,641721.6757791119,0.0,539937478.65,359958319.1,0.0,422813.1579068448,422813.1579068448,1395853723.0,422813.1579068448,0.0,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,9464500000.0,9464500000.0,8
year_9,baseline,,"FL_cnrm6_ssp585_2cal_02868,FL_cnrm6_ssp585_2cal_01388","{""FL_cnrm6_ssp585_2cal_02868"": 0.9419863999772443, ""FL_cnrm6_ssp585_2cal_01388"": 0.9175875248296649}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,0.0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,539937478.65,359958319.1,0.0,0.0,0.0,1395853723.0,0.0,0.0,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,9464500000.0,9464500000.0,9
year_10,baseline,,"FL_cnrm6_ssp585_2cal_03418,FL_cnrm6_ssp585_2cal_00417,FL_cnrm6_ssp585_2cal_03605","{""FL_cnrm6_ssp585_2cal_03418"": 0.912818918980074, ""FL_cnrm6_ssp585_2cal_00417"": 0.9822579283693215, ""FL_cnrm6_ssp585_2cal_03605"": 0.9763994505523251}",89246639.57992302,87140369.84947823,2106269.730444791,11695189.076768015,54483160.14997007,0.0,19821810.0152674,1140210.6074727618,11695189.076768015,54483160.14997007,237173.7844873748,1869095.9459574162,22.210147192731416,1.2775950028366831,13.104346709093315,61.047856150571114,0.26575094099198954,2.0943040037754983,19821810.0152674,1140210.6074727618,237173.7844873748,0,0,0,,,0.0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,1140210.6074727618,0.0,539937478.65,359958319.1,0.0,237173.7844873748,237173.7844873748,1395853723.0,237173.7844873748,0.0,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,9464500000.0,9464500000.0,10
