scenario,policy_scenario,policy_severity,events,wind_shares,total_damage_usd,wind_total_usd,water_total_usd,underinsured_wind_usd,uninsured_wind_usd,nfip_policyholder_shortfall_usd,wind_insured_private_usd,wind_insured_citizens_usd,wind_underinsured_usd,wind_uninsured_usd,flood_insured_capped_usd,flood_un_derinsured_usd,wind_insured_private_pct,wind_insured_citizens_pct,wind_underinsured_pct,wind_uninsured_pct,flood_insured_capped_pct,flood_un_derinsured_pct,insured_private_wind_pre_usd,insured_citizens_wind_pre_usd,insured_flood_pre_usd,defaults_pre,defaults_post,rescued_defaults,default_companies_pre,default_companies_post,group_contrib_total_usd,group_supported_companies,defaulted_premium_base_pct,largest_entity_deficit_usd,diag_group_shortfall_total_usd,diag_groups_with_shortfall,diag_groups_fully_funded_share,figa_residual_deficit_usd,figa_collected_usd,citizens_residual_deficit_usd,citizens_tier1_usd,citizens_tier2_usd,citizens_tier1_capacity_usd,citizens_tier2_capacity_usd,nfip_borrowed_usd,nfip_claims_paid_usd,nfip_pool_used_usd,nfip_fl_premium_base_usd,nfip_fl_premium_depletion_usd,underinsured_flood_usd,fhcf_cap_binding,fhcf_total_precap_usd,fhcf_total_postcap_usd,fhcf_shortfall_usd,fhcf_scaling_factor,fhcf_recovery_private_usd,fhcf_recovery_citizens_usd,catbond_payout_usd,catbond_unfilled_usd,catbond_triggers,catbond_limit_in_force_usd,catbond_issue_volume_year_usd,year_id
year_1,baseline,,"FL_cnrm6_ssp585cal_00926,FL_cnrm6_ssp585cal_01390","{""FL_cnrm6_ssp585cal_00926"": 0.801681204179031, ""FL_cnrm6_ssp585cal_01390"": 0.7342478771443514}",8421380114.990757,6207096047.4509115,2214284067.539845,766263842.0651841,4021323486.1607585,0.0,1282256448.9949486,137252270.23002067,766263842.0651841,4021323486.1607585,245628106.81356525,1968655960.7262797,15.226203205249286,1.6298073279663534,9.099029275512345,47.751359412009776,2.916720341079567,23.376880438182674,1282256448.9949486,137252270.23002067,245628106.81356525,0,0,0,,,0.0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,31838243.803133175,0.0,539937478.65,359958319.1,0.0,245628106.81356525,245628106.81356525,1395853723.0,245628106.81356525,0.0,False,295549.7661142832,295549.7661142832,0.0,1.0,295549.7661142832,0.0,1089999999.9999995,0.0,7,9464500000.0,9464500000.0,1
year_2,baseline,,"FL_cnrm6_ssp585cal_00411,FL_cnrm6_ssp585cal_01208,FL_cnrm6_ssp585cal_00434","{""FL_cnrm6_ssp585cal_00411"": 0.7223936388735638, ""FL_cnrm6_ssp585cal_01208"": 0.9602696181485115, ""FL_cnrm6_ssp585cal_00434"": 0.8315043287236806}",8922504497.039658,8564911348.645607,357593148.3940502,2278389409.8413153,3871276008.385439,0.0,2242374044.1823287,172871886.23652482,2278389409.8413153,3871276008.385439,65600314.21497316,291992834.179077,25.13166616981042,1.9374816375142305,25.53531254141982,43.38777312659092,0.7352231006074391,3.272543424057175,2242374044.1823287,172871886.23652482,65600314.21497316,1,0,1,Castle Key Indemnity Co.,,6083424.903034046,1,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,94843582.39689071,0.0,539937478.65,359958319.1,0.0,65600314.21497316,65600314.21497316,1395853723.0,65600314.21497316,0.0,False,348428.8009879285,348428.8009879285,0.0,1.0,348428.8009879285,0.0,1090000000.0,0.0,7,9464500000.0,9464500000.0,2
year_3,baseline,,"FL_cnrm6_ssp585cal_02249,FL_cnrm6_ssp585cal_01973","{""FL_cnrm6_ssp585cal_02249"": 0.8584483702458438, ""FL_cnrm6_ssp585cal_01973"": 0.8123962527051113}",10879038891.345701,9339093206.116869,1539945685.2288315,2387644993.5121193,3636699623.7126374,0.0,2694945705.1642065,619802883.7279056,2387644993.5121193,3636699623.7126374,179922733.8356243,1360022951.393207,24.7719098357856,5.697220957827075,21.94720523898022,33.42850099199149,1.6538476940159963,12.501315281399611,2694945705.1642065,619802883.7279056,179922733.8356243,1,0,1,Castle Key Indemnity Co.,,17659134.790152483,1,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,415957648.6890668,0.0,539937478.65,359958319.1,0.0,179922733.8356243,179922733.8356243,1395853723.0,179922733.8356243,0.0,False,542381.743354674,542381.743354674,0.0,1.0,542381.743354674,0.0,1090000000.0000002,0.0,7,9464500000.0,9464500000.0,3
year_4,baseline,,"FL_cnrm6_ssp585cal_01250,FL_cnrm6_ssp585cal_03605,FL_cnrm6_ssp585cal_00685","{""FL_cnrm6_ssp585cal_01250"": 0.9562507528392832, ""FL_cnrm6_ssp585cal_03605"": 0.902164305457654, ""FL_cnrm6_ssp585cal_00685"": 0.7296842168898009}",156332851.55158126,140779364.35346422,15553487.198117053,44504327.979109704,46714409.72398202,0.0,47422221.58637308,2138405.063999416,44504327.979109704,46714409.72398202,1744701.6613409852,13808785.536776064,30.33413714117941,1.3678539365053797,28.467674923991083,29.88137762495097,1.1160172951654561,8.832939078207707,47422221.58637308,2138405.063999416,1744701.6613409852,0,0,0,,,0.0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,2138405.063999416,0.0,539937478.65,359958319.1,0.0,1744701.6613409852,1744701.6613409852,1395853723.0,1744701.6613409852,0.0,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,9464500000.0,9464500000.0,4
year_5,baseline,,"FL_cnrm6_ssp585cal_01726,FL_cnrm6_ssp585cal_01320,FL_cnrm6_ssp585cal_02581,FL_cnrm6_ssp585cal_01766","{""FL_cnrm6_ssp585cal_01726"": 0.8949373427597096, ""FL_cnrm6_ssp585cal_01320"": 0.7762718254205047, ""FL_cnrm6_ssp585cal_02581"": 0.8680900425306904, ""FL_cnrm6_ssp585cal_01766"": 0.8592328984107334}",21355558334.701683,18349398285.10522,3006160049.5964613,3160692923.2644405,7293850382.747186,0.0,7383149143.426404,511705835.6671895,3160692923.2644405,7293850382.747186,670668945.9477355,2335491103.648726,34.57249409128848,2.396124829177113,14.800329140205514,34.15434178040222,3.140488932372857,10.936221226553807,7383149143.426404,511705835.6671895,670668945.9477355,12,8,4,Universal P&C Insurance Co.;First Protective Insurance Co.;Cypress P&C Insurance Co.;Tower Hill Insurance Exchange;Kin Interinsurance Network;Homeowners Choice P&C Ins Co.;Edison Insurance Co.;Safe Harbor Insurance Co.;FL Farm Bureau General Ins Co.;AIG Property Casualty Co.;ASI Preferred Insurance Corp.;Castle Key Indemnity Co.,Universal P&C Insurance Co.;First Protective Insurance Co.;Cypress P&C Insurance Co.;Tower Hill Insurance Exchange;Kin Interinsurance Network;Homeowners Choice P&C Ins Co.;Edison Insurance Co.;Safe Harbor Insurance Co.,166535703.2605943,4,25.563137285625935,194638142.32908404,0.0,0,1.0,147890004.5770893,417542580.0,0.0,440690451.8765709,0.0,539937478.65,359958319.1,0.0,670668945.9477355,670668945.9477355,1395853723.0,670668945.9477355,0.0,False,40791097.36155527,40791097.36155527,0.0,1.0,40791097.36155527,0.0,1538916037.8767488,0.0,11,9464500000.0,9464500000.0,5
year_6,baseline,,"FL_cnrm6_ssp585cal_03258,FL_cnrm6_ssp585cal_01928,FL_cnrm6_ssp585cal_01217","{""FL_cnrm6_ssp585cal_03258"": 0.8344893982215632, ""FL_cnrm6_ssp585cal_01928"": 0.7852089226003471, ""FL_cnrm6_ssp585cal_01217"": 0.9325753297213729}",22015087954.468292,17628655473.091766,4386432481.376524,4628581698.716035,6892050852.898836,0.0,5637137023.553452,470885897.92344546,4628581698.716035,6892050852.898836,621925217.8119266,3764507263.5645967,25.605789244231975,2.1389235368822233,21.02458871974025,31.306033694496282,2.824995380886941,17.09966942376232,5637137023.553452,470885897.92344546,621925217.8119266,7,4,3,Universal P&C Insurance Co.;First Protective Insurance Co.;Cypress P&C Insurance Co.;Kin Interinsurance Network;FL Farm Bureau General Ins Co.;ASI Preferred Insurance Corp.;Castle Key Indemnity Co.,Universal P&C Insurance Co.;First Protective Insurance Co.;Cypress P&C Insurance Co.;Kin Interinsurance Network,118387245.50003165,3,14.68401597065834,48878216.68650463,0.0,0,1.0,0.0,115697723.75172135,0.0,386821302.0277714,0.0,539937478.65,359958319.1,0.0,621925217.8119266,621925217.8119266,1395853723.0,621925217.8119266,0.0,False,2413023.898499514,2413023.898499514,0.0,1.0,2413023.898499514,0.0,1335274128.6307411,0.0,10,9464500000.0,9464500000.0,6
year_7,baseline,,"FL_cnrm6_ssp585cal_03629,FL_cnrm6_ssp585cal_01741","{""FL_cnrm6_ssp585cal_03629"": 0.9570459523189867, ""FL_cnrm6_ssp585cal_01741"": 0.8184852289986012}",291.69278359008604,238.746234773971,52.94654881611504,50.546796176473265,95.01292497711722,0.0,83.86745460551994,9.319059014860589,50.546796176473265,95.01292497711722,4.908145075253865,48.03840374086118,28.75198130488491,3.1948198718404366,17.32877843406176,32.57294328907302,1.682641927182967,16.46883517295691,83.86745460551994,9.319059014860589,4.908145075253865,0,0,0,,,0.0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,9.319059014860589,0.0,539937478.65,359958319.1,0.0,4.908145075253865,4.908145075253865,1395853723.0,4.908145075253865,0.0,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,9464500000.0,9464500000.0,7
year_8,baseline,,"FL_cnrm6_ssp585cal_03188,FL_cnrm6_ssp585cal_03573","{""FL_cnrm6_ssp585cal_03188"": 0.8493694612736804, ""FL_cnrm6_ssp585cal_03573"": 0.9580942990760638}",176732.12045509287,169326.03707164864,7406.0833834442265,54811.87642517048,63268.71861213437,0.0,41554.4921093978,9690.949924945959,54811.87642517048,63268.71861213437,2096.055763283068,5310.027620161159,23.512699334106998,5.483411787280853,31.014099918015763,35.79921886820272,1.186007250909248,3.0045628414843932,41554.4921093978,9690.949924945959,2096.055763283068,0,0,0,,,0.0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,9690.949924945959,0.0,539937478.65,359958319.1,0.0,2096.055763283068,2096.055763283068,1395853723.0,2096.055763283068,0.0,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,9464500000.0,9464500000.0,8
year_9,baseline,,"FL_cnrm6_ssp585cal_01766,FL_cnrm6_ssp585cal_03456,FL_cnrm6_ssp585cal_01201","{""FL_cnrm6_ssp585cal_01766"": 0.7907436554716536, ""FL_cnrm6_ssp585cal_03456"": 0.9272035855835594, ""FL_cnrm6_ssp585cal_01201"": 0.9419863999772443}",136007340887.6964,124885468866.02646,11121872021.669943,18728296861.057785,49601478175.46717,0.0,50376541494.43981,6179152335.061698,18728296861.057785,49601478175.46717,2002879061.3969824,9118992960.27296,37.03957533883159,4.54324913253317,13.770063247190503,36.469706599457716,1.47262570411607,6.704779977870952,50376541494.43981,6179152335.061698,2002879061.3969824,33,21,12,Universal P&C Insurance Co.;Florida Family Insurance Co.;First Protective Insurance Co.;Cypress P&C Insurance Co.;Florida Peninsula Insurance Co;Tower Hill Insurance Exchange;Kin Interinsurance Network;Unique Insurance Co.;Heritage P&C Insurance Co.;Florida Family Home Ins Co.;US Coastal P&C Insurance Co.;TypTap Insurance Co.;Homeowners Choice P&C Ins Co.;Vault E&S Insurance Co.;Edison Insurance Co.;Safe Harbor Insurance Co.;GeoVera Specialty Insurance Co;Florida Farm Bureau Cas Ins Co;Universal North America Ins Co;QBE Specialty Insurance Co.;Auto Club Insurance Co. of FL;American Platinum P&C Ins Co.;FL Farm Bureau General Ins Co.;Castle Key Insurance Co.;Homesite Insurance Co.;State Farm FL Ins Co;AIG Property Casualty Co.;Foremost P&C Insurance Co.;ASI Preferred Insurance Corp.;Nationwide P&C Insurance Co.;ACE Ins Co. of the Midwest;Castle Key Indemnity Co.;First Liberty Insurance Corp.,Universal P&C Insurance Co.;Florida Family Insurance Co.;First Protective Insurance Co.;Cypress P&C Insurance Co.;Florida Peninsula Insurance Co;Tower Hill Insurance Exchange;Kin Interinsurance Network;Unique Insurance Co.;Heritage P&C Insurance Co.;Florida Family Home Ins Co.;US Coastal P&C Insurance Co.;TypTap Insurance Co.;Homeowners Choice P&C Ins Co.;Vault E&S Insurance Co.;Edison Insurance Co.;Safe Harbor Insurance Co.;GeoVera Specialty Insurance Co;Florida Farm Bureau Cas Ins Co;Universal North America Ins Co;QBE Specialty Insurance Co.;American Platinum P&C Ins Co.,5408695083.212297,12,35.80938809441937,3346477066.622386,43695792.97060561,1,0.9811320754716981,13337949188.806904,304390140.0,5137866829.340187,539937478.65,359958319.1,539937478.65,359958319.1,0.0,2002879061.3969824,2002879061.3969824,1395853723.0,1395853723.0,0.0,False,8919439806.157885,8919439806.157885,0.0,1.0,8919439806.157885,0.0,2263438738.6671124,0.0,14,9464500000.0,9464500000.0,9
year_10,baseline,,"FL_cnrm6_ssp585cal_01388,FL_cnrm6_ssp585cal_03742","{""FL_cnrm6_ssp585cal_01388"": 0.6397976976019587, ""FL_cnrm6_ssp585cal_03742"": 0.912818918980074}",794453.4424754737,716385.6924279045,78067.75004756934,155773.58701721425,322910.4933334295,0.0,105690.53087264771,132011.08120461294,155773.58701721425,322910.4933334295,48122.998377685646,29944.751669883684,13.30355250816483,16.616591249611,19.607642020133014,40.6456157238438,6.057371748272246,3.769226749975111,105690.53087264771,132011.08120461294,48122.998377685646,0,0,0,,,0.0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,132011.08120461294,0.0,539937478.65,359958319.1,0.0,48122.998377685646,48122.998377685646,1395853723.0,48122.998377685646,0.0,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,9464500000.0,9464500000.0,10
