scenario,policy_scenario,policy_severity,events,wind_shares,total_damage_usd,wind_total_usd,water_total_usd,underinsured_wind_usd,uninsured_wind_usd,nfip_policyholder_shortfall_usd,wind_insured_private_usd,wind_insured_citizens_usd,wind_underinsured_usd,wind_uninsured_usd,flood_insured_capped_usd,flood_un_derinsured_usd,wind_insured_private_pct,wind_insured_citizens_pct,wind_underinsured_pct,wind_uninsured_pct,flood_insured_capped_pct,flood_un_derinsured_pct,insured_private_wind_pre_usd,insured_citizens_wind_pre_usd,insured_flood_pre_usd,defaults_pre,defaults_post,rescued_defaults,default_companies_pre,default_companies_post,group_contrib_total_usd,group_supported_companies,defaulted_premium_base_pct,largest_entity_deficit_usd,diag_group_shortfall_total_usd,diag_groups_with_shortfall,diag_groups_fully_funded_share,figa_residual_deficit_usd,figa_collected_usd,citizens_residual_deficit_usd,citizens_tier1_usd,citizens_tier2_usd,citizens_tier1_capacity_usd,citizens_tier2_capacity_usd,nfip_borrowed_usd,nfip_claims_paid_usd,nfip_pool_used_usd,nfip_fl_premium_base_usd,nfip_fl_premium_depletion_usd,underinsured_flood_usd,fhcf_cap_binding,fhcf_total_precap_usd,fhcf_total_postcap_usd,fhcf_shortfall_usd,fhcf_scaling_factor,fhcf_recovery_private_usd,fhcf_recovery_citizens_usd,catbond_payout_usd,catbond_unfilled_usd,catbond_triggers,catbond_limit_in_force_usd,catbond_issue_volume_year_usd,year_id
year_1,building_codes,SENS_W00_F00,"FL_ipsl6_ssp245cal_01389,FL_ipsl6_ssp245cal_03443,FL_ipsl6_ssp245cal_00926","{""FL_ipsl6_ssp245cal_01389"": 0.801681204179031, ""FL_ipsl6_ssp245cal_03443"": 0.7342478771443514, ""FL_ipsl6_ssp245cal_00926"": 0.7670600320252788}",901813380.1451379,668900785.8436368,232912594.30150118,188366447.12164304,245608663.00274992,0.0,217875032.61573505,17050643.10350859,188366447.12164304,245608663.00274992,43668354.89441415,189244239.40708712,24.159658462892867,1.8907063788257898,20.887519665246852,27.234976593851563,4.842282877571207,20.984856021611716,217875032.61573505,17050643.10350859,43668354.89441415,0,0,0,,,0.0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,539937478.65,359958319.1,0.0,43668354.89441415,43668354.89441415,1395853723.0,43668354.89441415,0.0,False,0.0,0.0,0.0,1.0,0.0,0.0,524702702.8769746,0.0,6,9464500000.0,9464500000.0,1
year_2,building_codes,SENS_W00_F00,"FL_ipsl6_ssp245cal_01207,FL_ipsl6_ssp245cal_02412","{""FL_ipsl6_ssp245cal_01207"": 0.9602696181485115, ""FL_ipsl6_ssp245cal_02412"": 0.8315043287236806}",389420820.50612015,373948982.6064921,15471837.899628056,70890343.0934028,137308190.5683078,0.0,153633050.59006837,12117398.35471313,70890343.0934028,137308190.5683078,3112939.4473347077,12358898.452293351,39.45167862118812,3.111646249156494,18.204045433746575,35.259591510759975,0.7993767367879563,3.1736614483608787,153633050.59006837,12117398.35471313,3112939.4473347077,0,0,0,,,0.0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,539937478.65,359958319.1,0.0,3112939.4473347077,3112939.4473347077,1395853723.0,3112939.4473347077,0.0,False,30679.78591188581,30679.78591188581,0.0,1.0,30679.78591188581,0.0,233752244.72390753,0.0,6,9464500000.0,9464500000.0,2
year_3,building_codes,SENS_W00_F00,"FL_ipsl6_ssp245cal_03483,FL_ipsl6_ssp245cal_01973,FL_ipsl6_ssp245cal_02249","{""FL_ipsl6_ssp245cal_03483"": 0.8584483702458438, ""FL_ipsl6_ssp245cal_01973"": 0.8123962527051113, ""FL_ipsl6_ssp245cal_02249"": 0.9205316590107878}",92551.48429995557,75188.47902757986,17363.005272375707,18661.180138314627,16085.049114743026,0.0,10144.646341494195,30297.603433028013,18661.180138314627,16085.049114743026,11392.54315619488,5970.4621161808245,10.961084436653454,32.7359454709929,20.163026319312728,17.379569043552063,12.309411612753951,6.4509631167349,10144.646341494195,30297.603433028013,11392.54315619488,0,0,0,,,0.0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,30297.603433028013,0.0,539937478.65,359958319.1,0.0,11392.54315619488,11392.54315619488,1395853723.0,11392.54315619488,0.0,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,9464500000.0,9464500000.0,3
year_4,building_codes,SENS_W00_F00,"FL_ipsl6_ssp245cal_03814,FL_ipsl6_ssp245cal_01249,FL_ipsl6_ssp245cal_01103","{""FL_ipsl6_ssp245cal_03814"": 0.902164305457654, ""FL_ipsl6_ssp245cal_01249"": 0.7296842168898009, ""FL_ipsl6_ssp245cal_01103"": 0.8949373427597096}",179261785.2789984,161723584.0113267,17538201.267671697,18251582.47081212,53477892.15313982,0.0,86083064.17001572,3911045.2173590213,18251582.47081212,53477892.15313982,655603.9748631347,16882597.292808566,48.02086737897777,2.181750678914623,10.181524435007622,29.832288052865373,0.365724336529824,9.417845117704774,86083064.17001572,3911045.2173590213,655603.9748631347,0,0,0,,,0.0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,2607534.144612159,0.0,539937478.65,359958319.1,0.0,655603.9748631347,655603.9748631347,1395853723.0,655603.9748631347,0.0,False,0.0,0.0,0.0,1.0,0.0,0.0,29994109.387374748,0.0,1,9464500000.0,9464500000.0,4
year_5,building_codes,SENS_W00_F00,"FL_ipsl6_ssp245cal_01765,FL_ipsl6_ssp245cal_03165,FL_ipsl6_ssp245cal_00612,FL_ipsl6_ssp245cal_01319","{""FL_ipsl6_ssp245cal_01765"": 0.7762718254205047, ""FL_ipsl6_ssp245cal_03165"": 0.8680900425306904, ""FL_ipsl6_ssp245cal_00612"": 0.8592328984107334, ""FL_ipsl6_ssp245cal_01319"": 0.9384055547300932}",37832976662.19551,32041650747.163185,5791325915.032328,9346375958.803879,12339595128.426224,0.0,9673495446.980661,682184212.9524187,9346375958.803879,12339595128.426224,480836131.62325203,5310489783.409076,25.56895148207271,1.8031470773329057,24.70431032233109,32.61597742785206,1.2709444882345884,14.036669202176647,9673495446.980661,682184212.9524187,480836131.62325203,15,11,4,Universal P&C Insurance Co.;First Protective Insurance Co.;Cypress P&C Insurance Co.;Tower Hill Insurance Exchange;Kin Interinsurance Network;US Coastal P&C Insurance Co.;TypTap Insurance Co.;Homeowners Choice P&C Ins Co.;Edison Insurance Co.;Safe Harbor Insurance Co.;GeoVera Specialty Insurance Co;FL Farm Bureau General Ins Co.;AIG Property Casualty Co.;ASI Preferred Insurance Corp.;Castle Key Indemnity Co.,Universal P&C Insurance Co.;First Protective Insurance Co.;Cypress P&C Insurance Co.;Tower Hill Insurance Exchange;Kin Interinsurance Network;US Coastal P&C Insurance Co.;TypTap Insurance Co.;Homeowners Choice P&C Ins Co.;Edison Insurance Co.;Safe Harbor Insurance Co.;GeoVera Specialty Insurance Co,288020242.21806145,4,28.09578743922402,407653338.30711615,0.0,0,1.0,699372565.7723184,389573760.0,0.0,539937478.65,69540719.7459464,539937478.65,359958319.1,0.0,480836131.62325203,480836131.62325203,1395853723.0,480836131.62325203,0.0,False,128454351.9005378,128454351.9005378,0.0,1.0,128454351.9005378,0.0,1712080190.968962,0.0,12,9464500000.0,9464500000.0,5
year_6,building_codes,SENS_W00_F00,"FL_ipsl6_ssp245cal_03256,FL_ipsl6_ssp245cal_03630,FL_ipsl6_ssp245cal_03144,FL_ipsl6_ssp245cal_00842","{""FL_ipsl6_ssp245cal_03256"": 0.7852089226003471, ""FL_ipsl6_ssp245cal_03630"": 0.9325753297213729, ""FL_ipsl6_ssp245cal_03144"": 0.9570459523189867, ""FL_ipsl6_ssp245cal_00842"": 0.8184852289986012}",323673272.4298458,254157817.4876374,69515454.9422084,27406936.598345753,119909109.12617806,0.0,96105345.2620851,10736426.501028515,27406936.598345753,119909109.12617806,9778813.632342514,59736641.309865884,29.692085645692394,3.317056864296872,8.467469801444924,37.046342512623625,3.02119898839099,18.45584618755119,96105345.2620851,10736426.501028515,9778813.632342514,0,0,0,,,0.0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,4336928.691217358,0.0,539937478.65,359958319.1,0.0,9778813.632342514,9778813.632342514,1395853723.0,9778813.632342514,0.0,False,0.0,0.0,0.0,1.0,0.0,0.0,63683543.526227236,0.0,2,9464500000.0,9464500000.0,6
year_7,building_codes,SENS_W00_F00,"FL_ipsl6_ssp245cal_01520,FL_ipsl6_ssp245cal_03187,FL_ipsl6_ssp245cal_01202","{""FL_ipsl6_ssp245cal_01520"": 0.9053481046849694, ""FL_ipsl6_ssp245cal_03187"": 0.8844190780501168, ""FL_ipsl6_ssp245cal_01202"": 0.8871619545420478}",231296007.3727323,205197017.9785651,26098989.394167203,44206730.15858782,102216679.0851205,0.0,55972794.68161766,2800814.0532391313,44206730.15858782,102216679.0851205,1870286.333162043,24228703.06100516,24.1996372170047,1.2109219199472103,19.11262138102925,44.193014936223626,0.8086115944699755,10.475192951325239,55972794.68161766,2800814.0532391313,1870286.333162043,0,0,0,,,0.0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,2800814.0532391313,0.0,539937478.65,359958319.1,0.0,1870286.333162043,1870286.333162043,1395853723.0,1870286.333162043,0.0,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,9464500000.0,9464500000.0,7
year_8,building_codes,SENS_W00_F00,"FL_ipsl6_ssp245cal_00126,FL_ipsl6_ssp245cal_02868,FL_ipsl6_ssp245cal_01388","{""FL_ipsl6_ssp245cal_00126"": 0.9272035855835594, ""FL_ipsl6_ssp245cal_02868"": 0.9419863999772443, ""FL_ipsl6_ssp245cal_01388"": 0.9175875248296649}",3155249718.23766,2925558852.161474,229690866.07618564,277628046.57488453,1878436849.8469906,0.0,729966761.7126794,39527194.026919976,277628046.57488453,1878436849.8469906,19410710.94315108,210280155.13303456,23.134991740697995,1.2527437621957092,8.798924692716605,59.53369836274566,0.6151877878620897,6.664453653781955,729966761.7126794,39527194.026919976,19410710.94315108,0,0,0,,,0.0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,539937478.65,359958319.1,0.0,19410710.94315108,19410710.94315108,1395853723.0,19410710.94315108,0.0,False,199070.0588641453,199070.0588641453,0.0,1.0,199070.0588641453,0.0,1090000000.0,0.0,7,9464500000.0,9464500000.0,8
year_9,building_codes,SENS_W00_F00,"FL_ipsl6_ssp245cal_03604,FL_ipsl6_ssp245cal_00417,FL_ipsl6_ssp245cal_03798","{""FL_ipsl6_ssp245cal_03604"": 0.9415278353423164, ""FL_ipsl6_ssp245cal_00417"": 0.7052955420802686, ""FL_ipsl6_ssp245cal_03798"": 0.9341565211279911}",35985345499.591675,25380303761.08026,10605041738.511412,4646562954.5913725,10316366425.651302,0.0,9394294436.021782,1023079944.8158057,4646562954.5913725,10316366425.651302,780231100.4732172,9824810638.038197,26.105889232405392,2.843046052808954,12.912375551998235,28.668243370814274,2.1681912168442863,27.302254575128863,9394294436.021782,1023079944.8158057,780231100.4732172,14,10,4,Universal P&C Insurance Co.;First Protective Insurance Co.;Cypress P&C Insurance Co.;Tower Hill Insurance Exchange;Kin Interinsurance Network;TypTap Insurance Co.;Homeowners Choice P&C Ins Co.;Edison Insurance Co.;Safe Harbor Insurance Co.;GeoVera Specialty Insurance Co;FL Farm Bureau General Ins Co.;AIG Property Casualty Co.;ASI Preferred Insurance Corp.;Castle Key Indemnity Co.,Universal P&C Insurance Co.;First Protective Insurance Co.;Cypress P&C Insurance Co.;Tower Hill Insurance Exchange;Kin Interinsurance Network;TypTap Insurance Co.;Homeowners Choice P&C Ins Co.;Edison Insurance Co.;Safe Harbor Insurance Co.;GeoVera Specialty Insurance Co,278753728.4387604,4,27.73228202456624,408826105.42450094,0.0,0,1.0,607530169.5137408,393588060.0,15685197.88265264,539937478.65,359958319.1,539937478.65,359958319.1,0.0,780231100.4732172,780231100.4732172,1395853723.0,780231100.4732172,0.0,False,43718188.63366803,43718188.63366803,0.0,1.0,43718188.63366803,0.0,1714797329.6967497,0.0,12,9464500000.0,9464500000.0,9
year_10,building_codes,SENS_W00_F00,"FL_ipsl6_ssp245cal_02678,FL_ipsl6_ssp245cal_03262,FL_ipsl6_ssp245cal_03471","{""FL_ipsl6_ssp245cal_02678"": 0.8449754006601158, ""FL_ipsl6_ssp245cal_03262"": 0.8406685083274023, ""FL_ipsl6_ssp245cal_03471"": 0.8850672580588927}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,0.0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,539937478.65,359958319.1,0.0,0.0,0.0,1395853723.0,0.0,0.0,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,9464500000.0,9464500000.0,10
