admin2_name,wind_weighted,rain_weighted,surge_weighted,is_coastal,n_extreme_events,mean_compound_hazard,wind_share,rain_share,surge_share,wind_deviation_pp,water_deviation_pp,wind_scaling,water_scaling
Flagler,6.198354135748118,0.7009076904500365,0.7283854326381183,1.0,218.0,7.627647258836273,81.26167775479674,9.189041740729001,9.54928050447427,11.261677754796736,-11.261677754796729,1.1608811107828105,0.6246107415067756
Franklin,6.601303050573693,0.7327367136738157,1.0381168179903406,1.0,244.0,8.37215658223785,78.8482989505816,8.752066525229244,12.399634524189173,8.848298950581594,-8.848298950581583,1.126404270722594,0.7050567016472806
Gadsden,5.172869561620064,0.5432471612342,0.0,0.0,113.0,5.716116722854265,90.49621994137766,9.503780058622334,0.0,20.49621994137766,-20.496219941377667,1.2928031420196808,0.3167926686207444
Gilchrist,5.2364562482009545,0.5524010126897736,0.0,0.0,119.0,5.788857260890727,90.45751194416607,9.542488055833942,0.0,20.45751194416607,-20.457511944166058,1.292250170630944,0.31808293519446473
Glades,5.2862937328326645,0.5010126890025713,0.0,0.0,128.0,5.787306421835236,91.34290371921081,8.657096280789176,0.0,21.34290371921081,-21.342903719210824,1.3048986245601544,0.2885698760263059
Gulf,6.415547538162525,0.728299471325613,1.086055335963286,1.0,231.0,8.229902345451425,77.95411499272925,8.84943029400751,13.196454713263236,7.954114992729245,-7.954114992729252,1.1136302141818464,0.7348628335756916
Hamilton,5.153852970631962,0.526274202182995,0.0,0.0,115.0,5.680127172814958,90.73481656006332,9.265183439936683,0.0,20.734816560063322,-20.734816560063315,1.2962116651437618,0.30883944799788954
Hardee,5.352071407720004,0.5565911204652502,0.0,0.0,128.0,5.908662528185253,90.58008275459595,9.419917245404058,0.0,20.58008275459595,-20.580082754595942,1.2940011822085136,0.31399724151346864
Hendry,5.415099363427197,0.5583273564701843,0.0,0.0,128.0,5.973426719897382,90.65314797266356,9.346852027336427,0.0,20.65314797266356,-20.653147972663575,1.295044971038051,0.3115617342445475
Hernando,6.343123797237259,0.6867173528376392,0.8198250576390856,1.0,244.0,7.849666207713983,80.80756084894128,8.74836374778321,10.44407540327551,10.807560848941279,-10.807560848941279,1.154393726413447,0.6397479717019574
Highlands,5.132957316061796,0.5169849022405445,0.0,0.0,127.0,5.64994221830234,90.84973116068636,9.150268839313634,0.0,20.84973116068636,-20.849731160686368,1.2978533022955194,0.3050089613104544
Hillsborough,6.3720737232700575,0.6936603950546947,0.9461242017201859,1.0,244.0,8.011858320044938,79.53303052461263,8.657921387841068,11.8090480875463,9.533030524612627,-9.533030524612634,1.1361861503516089,0.6822323158462456
Holmes,5.1590859573707775,0.5389513068421924,0.0,0.0,107.0,5.69803726421297,90.54145696401244,9.458543035987567,0.0,20.54145696401244,-20.541456964012433,1.2934493852001778,0.31528476786625226
Indian River,6.321907638869384,0.7200615346630626,1.0333819847303591,1.0,210.0,8.075351158262805,78.2864734297124,8.916782942947146,12.796743627340456,8.286473429712402,-8.286473429712398,1.1183781918530342,0.7237842190095867
Jackson,5.22208086894214,0.5314084497132658,0.0,0.0,111.0,5.753489318655406,90.76371884466353,9.23628115533647,0.0,20.76371884466353,-20.76371884466353,1.2966245549237647,0.3078760385112157
Jefferson,6.415639389475956,0.7042540474423273,1.0930211217339152,1.0,226.0,8.2129145586522,78.11647550524148,8.574958894469503,13.30856560028902,8.116475505241482,-8.116475505241475,1.1159496500748782,0.7294508164919509
Lafayette,5.194857485489528,0.5854092432136877,0.0,0.0,118.0,5.780266728703216,89.87227976337655,10.127720236623446,0.0,19.872279763376554,-19.872279763376554,1.2838897109053793,0.33759067455411484
Lake,5.258675425909511,0.5448910714337439,0.0,0.0,122.0,5.8035664973432555,90.61109971457753,9.388900285422473,0.0,20.611099714577534,-20.611099714577527,1.2944442816368218,0.3129633428474158
Lee,6.634529000704549,0.7642322582720547,1.1655481705506923,1.0,244.0,8.564309429527297,77.46717999037476,8.92345453606802,13.609365473557208,7.46717999037476,-7.467179990374774,1.1066739998624966,0.7510940003208408
Leon,5.235498515911719,0.5279478264068449,0.0,0.0,114.0,5.763446342318565,90.83971993405497,9.16028006594502,0.0,20.83971993405497,-20.83971993405498,1.2977102847722137,0.30534266886483397
Levy,6.334529809520324,0.6996126473291908,0.9642064190933232,1.0,235.0,7.998348875942837,79.19796832785211,8.746963381823239,12.055068290324648,9.19796832785211,-9.197968327852113,1.1313995475407443,0.6934010557382628
