as_of,product_line,county,policies_in_force,building_count,total_premium,total_exposure
2012-12-31,COASTAL CR-M,Palm Beach,150.0,638.0,13058326.0,2179894893.0
2012-12-31,COASTAL CR-M,Pasco,2.0,21.0,133769.0,12887100.0
2012-12-31,COASTAL CR-M,Pinellas,25.0,49.0,530912.0,72683100.0
2012-12-31,COASTAL CR-M,Santa Rosa,0.0,0.0,0.0,0.0
2012-12-31,COASTAL CR-M,Sarasota,6.0,30.0,209764.0,23845000.0
2012-12-31,COASTAL CR-M,St. Johns,1.0,1.0,10993.0,3441000.0
2012-12-31,COASTAL CR-M,St. Lucie,14.0,49.0,1643359.0,320033100.0
2012-12-31,COASTAL CR-M,Volusia,1.0,9.0,11209.0,1845300.0
2012-12-31,COASTAL CR-M,Wakulla,0.0,0.0,0.0,0.0
2012-12-31,COASTAL CR-M,Walton,1.0,3.0,32538.0,3995600.0
2012-12-31,COASTAL CNR-W,Bay,333.0,658.0,1033981.0,234245464.0
2012-12-31,COASTAL CNR-W,Brevard,375.0,511.0,955316.0,197072206.0
2012-12-31,COASTAL CNR-W,Broward,4985.0,6307.0,16518661.0,2602337759.0
2012-12-31,COASTAL CNR-W,Charlotte,25.0,41.0,92043.0,16877282.0
2012-12-31,COASTAL CNR-W,Collier,380.0,517.0,1282156.0,229660681.0
2012-12-31,COASTAL CNR-W,Dade,4920.0,6267.0,19021728.0,2758281572.0
2012-12-31,COASTAL CNR-W,Duval,119.0,126.0,117599.0,39979704.0
2012-12-31,COASTAL CNR-W,Escambia,1258.0,1653.0,2688511.0,682013856.0
2012-12-31,COASTAL CNR-W,Flagler,99.0,129.0,151651.0,40196782.0
2012-12-31,COASTAL CNR-W,Franklin,71.0,85.0,159515.0,32245305.0
2012-12-31,COASTAL CNR-W,Gulf,32.0,47.0,73956.0,14289156.0
2012-12-31,COASTAL CNR-W,Hernando,13.0,20.0,39345.0,6740979.0
2012-12-31,COASTAL CNR-W,Indian River,207.0,256.0,769309.0,107717307.0
2012-12-31,COASTAL CNR-W,Lee,665.0,1155.0,2426088.0,438148735.0
2012-12-31,COASTAL CNR-W,Levy,39.0,55.0,64661.0,12659942.0
2012-12-31,COASTAL CNR-W,Manatee,140.0,235.0,427091.0,77873996.0
2012-12-31,COASTAL CNR-W,Monroe,1497.0,2799.0,12384072.0,1278896658.0
2012-12-31,COASTAL CNR-W,Nassau,12.0,19.0,71564.0,10741613.0
2012-12-31,COASTAL CNR-W,Okaloosa,65.0,113.0,359734.0,60885139.0
2012-12-31,COASTAL CNR-W,Palm Beach,4772.0,6032.0,15721480.0,2437906150.0
2012-12-31,COASTAL CNR-W,Pasco,105.0,133.0,235637.0,57863212.0
2012-12-31,COASTAL CNR-W,Pinellas,590.0,853.0,1747204.0,345687672.0
2012-12-31,COASTAL CNR-W,Santa Rosa,119.0,169.0,250279.0,58171564.0
2012-12-31,COASTAL CNR-W,Sarasota,2306.0,3184.0,5126393.0,1246601986.0
2012-12-31,COASTAL CNR-W,St Johns,71.0,109.0,149650.0,43290635.0
2012-12-31,COASTAL CNR-W,St Lucie,28.0,43.0,114442.0,16030205.0
2012-12-31,COASTAL CNR-W,Volusia,1516.0,1993.0,2697127.0,802846911.0
2012-12-31,COASTAL CNR-W,Wakulla,7.0,8.0,17773.0,4199616.0
2012-12-31,COASTAL CNR-W,Walton,458.0,785.0,1186368.0,269138179.0
2012-12-31,COASTAL CNR-M,Bay,9.0,12.0,60161.0,10925500.0
2012-12-31,COASTAL CNR-M,Brevard,10.0,18.0,50855.0,10432600.0
2012-12-31,COASTAL CNR-M,Broward,28.0,39.0,308145.0,59070400.0
2012-12-31,COASTAL CNR-M,Charlotte,0.0,0.0,0.0,0.0
2012-12-31,COASTAL CNR-M,Collier,1.0,2.0,10345.0,1507400.0
2012-12-31,COASTAL CNR-M,Dade,41.0,49.0,604944.0,80620700.0
2012-12-31,COASTAL CNR-M,Duval,0.0,0.0,0.0,0.0
2012-12-31,COASTAL CNR-M,Escambia,35.0,46.0,151784.0,34511900.0
2012-12-31,COASTAL CNR-M,Flagler,1.0,1.0,1552.0,420000.0
2012-12-31,COASTAL CNR-M,Franklin,3.0,4.0,15366.0,2345200.0
2012-12-31,COASTAL CNR-M,Gulf,0.0,0.0,0.0,0.0
2012-12-31,COASTAL CNR-M,Hernando,0.0,0.0,0.0,0.0
2012-12-31,COASTAL CNR-M,Indian River,1.0,1.0,49562.0,3000000.0
2012-12-31,COASTAL CNR-M,Lee,4.0,26.0,160868.0,26566600.0
2012-12-31,COASTAL CNR-M,Levy,0.0,0.0,0.0,0.0
2012-12-31,COASTAL CNR-M,Manatee,6.0,9.0,25523.0,3152400.0
2012-12-31,COASTAL CNR-M,Monroe,3.0,12.0,113313.0,7861900.0
2012-12-31,COASTAL CNR-M,Nassau,1.0,1.0,2427.0,286500.0
2012-12-31,COASTAL CNR-M,Okaloosa,0.0,0.0,0.0,0.0
2012-12-31,COASTAL CNR-M,Palm Beach,51.0,73.0,533926.0,97089800.0
2012-12-31,COASTAL CNR-M,Pasco,1.0,1.0,3470.0,1254800.0
2012-12-31,COASTAL CNR-M,Pinellas,11.0,17.0,44948.0,10772400.0
2012-12-31,COASTAL CNR-M,Santa Rosa,9.0,17.0,59002.0,13664200.0
2012-12-31,COASTAL CNR-M,Sarasota,13.0,14.0,103791.0,24630300.0
2012-12-31,COASTAL CNR-M,St. Johns,1.0,1.0,1822.0,80800.0
2012-12-31,COASTAL CNR-M,St. Lucie,1.0,1.0,1540.0,300000.0
2012-12-31,COASTAL CNR-M,Volusia,6.0,13.0,52292.0,11453600.0
2012-12-31,COASTAL CNR-M,Wakulla,0.0,0.0,0.0,0.0
2012-12-31,COASTAL CNR-M,Walton,12.0,16.0,111255.0,14396800.0
2012-12-31,CR-M,Alachua,17.0,75.0,130370.0,23122800.0
2012-12-31,CR-M,Baker,0.0,0.0,0.0,0.0
2012-12-31,CR-M,Bay,30.0,123.0,490587.0,65005248.0
2012-12-31,CR-M,Bradford,0.0,0.0,0.0,0.0
2012-12-31,CR-M,Brevard,231.0,1004.0,3917833.0,638122108.0
2012-12-31,CR-M,Broward,1008.0,5255.0,39608597.0,8653053654.0
2012-12-31,CR-M,Calhoun,0.0,0.0,0.0,0.0
2012-12-31,CR-M,Charlotte,68.0,370.0,1629253.0,292171616.0
2012-12-31,CR-M,Citrus,16.0,64.0,247209.0,27090350.0
2012-12-31,CR-M,Clay,2.0,3.0,22116.0,7260800.0
2012-12-31,CR-M,Collier,267.0,1597.0,6055765.0,973396106.0
2012-12-31,CR-M,Columbia,0.0,0.0,0.0,0.0
2012-12-31,CR-M,Dade,1979.0,6997.0,42829446.0,8054125070.0
2012-12-31,CR-M,Desoto,0.0,0.0,0.0,0.0
2012-12-31,CR-M,Dixie,3.0,10.0,56033.0,9556900.0
2012-12-31,CR-M,Duval,22.0,151.0,326755.0,67279100.0
2012-12-31,CR-M,Escambia,24.0,166.0,544180.0,75316200.0
2012-12-31,CR-M,Flagler,0.0,0.0,0.0,0.0
2012-12-31,CR-M,Franklin,0.0,0.0,0.0,0.0
2012-12-31,CR-M,Gadsden,0.0,0.0,0.0,0.0
2012-12-31,CR-M,Gilchrist,0.0,0.0,0.0,0.0
2012-12-31,CR-M,Glades,0.0,0.0,0.0,0.0
2012-12-31,CR-M,Gulf,0.0,0.0,0.0,0.0
2012-12-31,CR-M,Hamilton,0.0,0.0,0.0,0.0
2012-12-31,CR-M,Hardee,0.0,0.0,0.0,0.0
2012-12-31,CR-M,Hendry,1.0,3.0,15749.0,2296500.0
2012-12-31,CR-M,Hernando,4.0,10.0,57475.0,7971900.0
2012-12-31,CR-M,Highlands,6.0,30.0,83311.0,12853700.0
2012-12-31,CR-M,Hillsborough,187.0,1360.0,5471196.0,933933169.0
2012-12-31,CR-M,Holmes,0.0,0.0,0.0,0.0
2012-12-31,CR-M,Indian River,53.0,423.0,1932792.0,311406832.0
2012-12-31,CR-M,Jackson,0.0,0.0,0.0,0.0
2012-12-31,CR-M,Jefferson,0.0,0.0,0.0,0.0
2012-12-31,CR-M,Lafayette,0.0,0.0,0.0,0.0
2012-12-31,CR-M,Lake,3.0,34.0,26928.0,12332400.0
2012-12-31,CR-M,Lee,360.0,1575.0,6300496.0,1085597521.0
2012-12-31,CR-M,Leon,18.0,35.0,111474.0,31747400.0
2012-12-31,CR-M,Levy,0.0,0.0,0.0,0.0
2012-12-31,CR-M,Liberty,0.0,0.0,0.0,0.0
2012-12-31,CR-M,Madison,0.0,0.0,0.0,0.0
2012-12-31,CR-M,Manatee,175.0,1452.0,6116045.0,1004424510.0
2012-12-31,CR-M,Marion,10.0,35.0,86177.0,18933700.0
2012-12-31,CR-M,Martin,182.0,1594.0,8339646.0,1333708130.0
2012-12-31,CR-M,Monroe,0.0,0.0,0.0,0.0
2012-12-31,CR-M,Nassau,4.0,14.0,35952.0,5400800.0
2012-12-31,CR-M,Okaloosa,81.0,407.0,1798476.0,270383059.0
2012-12-31,CR-M,Okeechobee,1.0,21.0,36821.0,6405300.0
2012-12-31,CR-M,Orange,40.0,429.0,1176354.0,234108134.0
2012-12-31,CR-M,Osceola,2.0,6.0,22150.0,11346600.0
2012-12-31,CR-M,Palm Beach,668.0,9875.0,34901133.0,6971226646.0
2012-12-31,CR-M,Pasco,37.0,546.0,1177640.0,179429900.0
2012-12-31,CR-M,Pinellas,876.0,3967.0,26506018.0,5614219391.0
2012-12-31,CR-M,Polk,19.0,78.0,169136.0,58999320.0
2012-12-31,CR-M,Putnam,0.0,0.0,0.0,0.0
2012-12-31,CR-M,Santa Rosa,14.0,54.0,169230.0,22705700.0
2012-12-31,CR-M,Sarasota,91.0,1234.0,3551708.0,541056982.0
2012-12-31,CR-M,Seminole,10.0,121.0,346156.0,62811200.0
2012-12-31,CR-M,St. Johns,11.0,17.0,35766.0,3286700.0
2012-12-31,CR-M,St. Lucie,46.0,375.0,1512865.0,371306700.0
2012-12-31,CR-M,Sumter,0.0,0.0,0.0,0.0
2012-12-31,CR-M,Suwannee,0.0,0.0,0.0,0.0
2012-12-31,CR-M,Taylor,1.0,2.0,2622.0,479600.0
2012-12-31,CR-M,Union,0.0,0.0,0.0,0.0
2012-12-31,CR-M,Volusia,34.0,124.0,439044.0,54550474.0
2012-12-31,CR-M,Wakulla,0.0,0.0,0.0,0.0
2012-12-31,CR-M,Walton,1.0,1.0,228.0,85100.0
2012-12-31,CR-M,Washington,0.0,0.0,0.0,0.0
2012-12-31,CNR-M,Alachua,0.0,0.0,0.0,0.0
2012-12-31,CNR-M,Baker,1.0,1.0,936.0,281200.0
2012-12-31,CNR-M,Bay,67.0,105.0,346521.0,71644300.0
2012-12-31,CNR-M,Bradford,0.0,0.0,0.0,0.0
2012-12-31,CNR-M,Brevard,200.0,277.0,899981.0,174972400.0
2012-12-31,CNR-M,Broward,99.0,154.0,949731.0,183743200.0
2012-12-31,CNR-M,Calhoun,0.0,0.0,0.0,0.0
2012-12-31,CNR-M,Charlotte,16.0,29.0,79122.0,17276900.0
2012-12-31,CNR-M,Citrus,1.0,2.0,1213.0,945800.0
2012-12-31,CNR-M,Clay,1.0,3.0,2821.0,725900.0
2012-12-31,CNR-M,Collier,44.0,82.0,413517.0,74104600.0
2012-12-31,CNR-M,Columbia,0.0,0.0,0.0,0.0
2012-12-31,CNR-M,Dade,205.0,281.0,1807126.0,337265500.0
2012-12-31,CNR-M,Desoto,0.0,0.0,0.0,0.0
2012-12-31,CNR-M,Dixie,0.0,0.0,0.0,0.0
2012-12-31,CNR-M,Duval,7.0,7.0,18788.0,4431200.0
2012-12-31,CNR-M,Escambia,86.0,151.0,521646.0,115757400.0
2012-12-31,CNR-M,Flagler,1.0,10.0,9800.0,4342100.0
2012-12-31,CNR-M,Franklin,4.0,4.0,10057.0,1420000.0
2012-12-31,CNR-M,Gadsden,1.0,1.0,4316.0,1310000.0
2012-12-31,CNR-M,Gilchrist,0.0,0.0,0.0,0.0
2012-12-31,CNR-M,Glades,1.0,1.0,3436.0,450000.0
2012-12-31,CNR-M,Gulf,1.0,1.0,2599.0,345000.0
2012-12-31,CNR-M,Hamilton,0.0,0.0,0.0,0.0
2012-12-31,CNR-M,Hardee,0.0,0.0,0.0,0.0
2012-12-31,CNR-M,Hendry,0.0,0.0,0.0,0.0
2012-12-31,CNR-M,Hernando,4.0,7.0,10192.0,7645100.0
2012-12-31,CNR-M,Highlands,0.0,0.0,0.0,0.0
2012-12-31,CNR-M,Hillsborough,57.0,72.0,265978.0,59473200.0
2012-12-31,CNR-M,Holmes,2.0,2.0,15632.0,2342700.0
2012-12-31,CNR-M,Indian River,16.0,17.0,68037.0,10633100.0
2012-12-31,CNR-M,Jackson,0.0,1.0,0.0,20000.0
2012-12-31,CNR-M,Jefferson,0.0,0.0,0.0,0.0
2012-12-31,CNR-M,Lafayette,0.0,0.0,0.0,0.0
2012-12-31,CNR-M,Lake,0.0,0.0,0.0,0.0
2012-12-31,CNR-M,Lee,30.0,73.0,221820.0,46998900.0
2012-12-31,CNR-M,Leon,2.0,3.0,1324.0,279700.0
2012-12-31,CNR-M,Levy,1.0,2.0,3290.0,362000.0
2012-12-31,CNR-M,Liberty,0.0,0.0,0.0,0.0
2012-12-31,CNR-M,Madison,0.0,0.0,0.0,0.0
2012-12-31,CNR-M,Manatee,44.0,68.0,220227.0,40902600.0
2012-12-31,CNR-M,Marion,1.0,1.0,1754.0,473200.0
2012-12-31,CNR-M,Martin,29.0,42.0,171384.0,21619900.0
2012-12-31,CNR-M,Monroe,0.0,0.0,0.0,0.0
2012-12-31,CNR-M,Nassau,4.0,5.0,14370.0,1858800.0
2012-12-31,CNR-M,Okaloosa,105.0,169.0,494452.0,98213600.0
2012-12-31,CNR-M,Okeechobee,0.0,0.0,0.0,0.0
2012-12-31,CNR-M,Orange,5.0,12.0,20558.0,9450200.0
2012-12-31,CNR-M,Osceola,1.0,5.0,10510.0,8837900.0
2012-12-31,CNR-M,Palm Beach,74.0,107.0,706703.0,106794000.0
2012-12-31,CNR-M,Pasco,32.0,39.0,131901.0,22791900.0
2012-12-31,CNR-M,Pinellas,262.0,334.0,1000457.0,250433900.0
2012-12-31,CNR-M,Polk,6.0,16.0,26856.0,7191600.0
2012-12-31,CNR-M,Putnam,0.0,0.0,0.0,0.0
2012-12-31,CNR-M,Santa Rosa,68.0,92.0,238654.0,49824500.0
2012-12-31,CNR-M,Sarasota,18.0,27.0,72359.0,17334000.0
2012-12-31,CNR-M,Seminole,1.0,2.0,5502.0,3160200.0
2012-12-31,CNR-M,St. Johns,4.0,5.0,16338.0,2542200.0
2012-12-31,CNR-M,St. Lucie,13.0,18.0,52595.0,11665200.0
2012-12-31,CNR-M,Sumter,2.0,2.0,5727.0,3228200.0
2012-12-31,CNR-M,Suwannee,0.0,0.0,0.0,0.0
2012-12-31,CNR-M,Taylor,0.0,0.0,0.0,0.0
2012-12-31,CNR-M,Union,0.0,0.0,0.0,0.0
2012-12-31,CNR-M,Volusia,21.0,24.0,58703.0,11474700.0
2012-12-31,CNR-M,Wakulla,0.0,1.0,0.0,2750000.0
2012-12-31,CNR-M,Walton,6.0,6.0,21446.0,2494000.0
2012-12-31,CNR-M,Washington,1.0,1.0,3529.0,356200.0
2013-01-31,PLA PR-M,Alachua,2177.0,2177.0,1688468.0,307354383.0
2013-01-31,PLA PR-M,Baker,396.0,396.0,239629.0,30276615.0
2013-01-31,PLA PR-M,Bay,4294.0,4294.0,4817699.0,531686223.0
2013-01-31,PLA PR-M,Bradford,335.0,335.0,204965.0,25675427.0
2013-01-31,PLA PR-M,Brevard,21108.0,21108.0,31253369.0,3712563652.0
2013-01-31,PLA PR-M,Broward,106538.0,106538.0,201727732.0,23294125555.0
2013-01-31,PLA PR-M,Calhoun,201.0,201.0,122888.0,15836632.0
2013-01-31,PLA PR-M,Charlotte,12160.0,12160.0,16249497.0,2256132008.0
2013-01-31,PLA PR-M,Citrus,4471.0,4471.0,3960929.0,480760531.0
2013-01-31,PLA PR-M,Clay,1638.0,1638.0,1140244.0,176467652.0
2013-01-31,PLA PR-M,Collier,10044.0,10044.0,15797852.0,1743686105.0
2013-01-31,PLA PR-M,Columbia,868.0,868.0,520475.0,67407554.0
2013-01-31,PLA PR-M,Miami-Dade,157248.0,157248.0,404559809.0,38289244397.0
2013-01-31,PLA PR-M,Desoto,579.0,579.0,597024.0,55472569.0
2013-01-31,PLA PR-M,Dixie,618.0,618.0,502252.0,44826045.0
2013-01-31,PLA PR-M,Duval,5508.0,5508.0,4748991.0,881696913.0
2013-01-31,PLA PR-M,Escambia,3579.0,3579.0,4106687.0,504698544.0
2013-01-31,PLA PR-M,Flagler,536.0,536.0,528112.0,80552896.0
2013-01-31,PLA PR-M,Franklin,276.0,276.0,348863.0,33743284.0
2013-01-31,PLA PR-M,Gadsden,726.0,726.0,474579.0,67414523.0
2013-01-31,PLA PR-M,Gilchrist,595.0,595.0,328522.0,41677527.0
2013-01-31,PLA PR-M,Glades,272.0,272.0,299205.0,24825581.0
2013-01-31,PLA PR-M,Gulf,339.0,339.0,338748.0,32716010.0
2013-01-31,PLA PR-M,Hamilton,154.0,154.0,89947.0,10082725.0
2013-01-31,PLA PR-M,Hardee,230.0,230.0,192555.0,19249908.0
2013-01-31,PLA PR-M,Hendry,759.0,759.0,943219.0,75254527.0
2013-01-31,PLA PR-M,Hernando,33882.0,33882.0,42656432.0,9041487610.0
2013-01-31,PLA PR-M,Highlands,1315.0,1315.0,1200634.0,113502575.0
2013-01-31,PLA PR-M,Hillsborough,72525.0,72525.0,101387199.0,17476732129.0
2013-01-31,PLA PR-M,Holmes,340.0,340.0,223485.0,31074688.0
2013-01-31,PLA PR-M,Indian River,3744.0,3744.0,5049781.0,533698401.0
2013-01-31,PLA PR-M,Jackson,787.0,787.0,477778.0,62433685.0
2013-01-31,PLA PR-M,Jefferson,245.0,245.0,176372.0,20594187.0
2013-01-31,PLA PR-M,Lafayette,159.0,159.0,103560.0,11931610.0
2013-01-31,PLA PR-M,Lake,4355.0,4355.0,3293647.0,366453994.0
2013-01-31,PLA PR-M,Lee,26746.0,26746.0,32428438.0,4006123174.0
2013-01-31,PLA PR-M,Leon,1736.0,1736.0,1208153.0,199509667.0
2013-01-31,PLA PR-M,Levy,1536.0,1536.0,1232458.0,119026069.0
2013-01-31,PLA PR-M,Liberty,139.0,139.0,70596.0,9150403.0
2013-01-31,PLA PR-M,Madison,235.0,235.0,146993.0,18539371.0
2013-01-31,PLA PR-M,Manatee,19150.0,19150.0,23777316.0,3139343097.0
2013-01-31,PLA PR-M,Marion,4717.0,4717.0,3936022.0,544719114.0
2013-01-31,PLA PR-M,Martin,6365.0,6365.0,11350397.0,1100638510.0
2013-01-31,PLA PR-M,Monroe,716.0,716.0,524592.0,86948707.0
2013-01-31,PLA PR-M,Nassau,1698.0,1698.0,1373179.0,200601920.0
2013-01-31,PLA PR-M,Okaloosa,3570.0,3570.0,5599624.0,658131755.0
2013-01-31,PLA PR-M,Okeechobee,855.0,855.0,952994.0,66504035.0
2013-01-31,PLA PR-M,Orange,6187.0,6187.0,5344355.0,918070174.0
2013-01-31,PLA PR-M,Osceola,2138.0,2138.0,1881151.0,286073188.0
2013-01-31,PLA PR-M,Palm Beach,65001.0,65001.0,111262369.0,14739244519.0
2013-01-31,PLA PR-M,Pasco,56801.0,56801.0,69543997.0,12792789154.0
2013-01-31,PLA PR-M,Pinellas,129657.0,129657.0,185166723.0,29014462345.0
2013-01-31,PLA PR-M,Polk,8508.0,8508.0,7334434.0,899194461.0
2013-01-31,PLA PR-M,Putnam,1835.0,1835.0,1223549.0,116175604.0
2013-01-31,PLA PR-M,Santa Rosa,2995.0,2995.0,4294317.0,512365955.0
2013-01-31,PLA PR-M,Sarasota,15563.0,15563.0,17786249.0,2628667237.0
2013-01-31,PLA PR-M,Seminole,2061.0,2061.0,1927951.0,312988499.0
2013-01-31,PLA PR-M,Saint Johns,2773.0,2773.0,2918013.0,472780262.0
2013-01-31,PLA PR-M,Saint Lucie,8876.0,8876.0,12413613.0,1254092206.0
2013-01-31,PLA PR-M,Sumter,966.0,966.0,771598.0,104789524.0
2013-01-31,PLA PR-M,Suwannee,698.0,698.0,386613.0,44383391.0
2013-01-31,PLA PR-M,Taylor,637.0,637.0,614593.0,54697827.0
2013-01-31,PLA PR-M,Union,165.0,165.0,106699.0,13339159.0
2013-01-31,PLA PR-M,Volusia,7716.0,7716.0,7803427.0,1174476032.0
2013-01-31,PLA PR-M,Wakulla,707.0,707.0,561526.0,52821847.0
2013-01-31,PLA PR-M,Walton,1087.0,1087.0,977728.0,116233205.0
2013-01-31,PLA PR-M,Washington,456.0,456.0,274611.0,32038877.0
2013-01-31,COASTAL PR-W,Bay,5330.0,5330.0,4661174.0,948397220.0
2013-01-31,COASTAL PR-W,Brevard,2052.0,2052.0,2773089.0,590207796.0
2013-01-31,COASTAL PR-W,Broward,33552.0,33552.0,67855582.0,11342713107.0
2013-01-31,COASTAL PR-W,Charlotte,1162.0,1162.0,2036842.0,512904355.0
2013-01-31,COASTAL PR-W,Collier,8734.0,8734.0,17194787.0,3914462120.0
2013-01-31,COASTAL PR-W,Miami-Dade,40787.0,40787.0,109468382.0,17137533220.0
2013-01-31,COASTAL PR-W,Duval,1369.0,1369.0,1033834.0,534012058.0
2013-01-31,COASTAL PR-W,Escambia,7945.0,7945.0,9745619.0,2530774553.0
2013-01-31,COASTAL PR-W,Flagler,1615.0,1615.0,1101586.0,522559709.0
2013-01-31,COASTAL PR-W,Franklin,1691.0,1691.0,3653422.0,728093900.0
2013-01-31,COASTAL PR-W,Gulf,1151.0,1151.0,1815997.0,361434612.0
2013-01-31,COASTAL PR-W,Hernando,174.0,174.0,173533.0,51690298.0
2013-01-31,COASTAL PR-W,Indian River,1901.0,1901.0,5372442.0,1057691318.0
2013-01-31,COASTAL PR-W,Lee,13113.0,13113.0,22830160.0,5527417362.0
2013-01-31,COASTAL PR-W,Levy,377.0,377.0,249922.0,92993106.0
2013-01-31,COASTAL PR-W,Manatee,1763.0,1763.0,2801378.0,612702516.0
2013-01-31,COASTAL PR-W,Monroe,20804.0,20804.0,54384867.0,8008021618.0
2013-01-31,COASTAL PR-W,Nassau,751.0,751.0,576877.0,281558086.0
2013-01-31,COASTAL PR-W,Okaloosa,2812.0,2812.0,2713067.0,531736556.0
2013-01-31,COASTAL PR-W,Palm Beach,30829.0,30829.0,69822853.0,12102153731.0
2013-01-31,COASTAL PR-W,Pasco,1493.0,1493.0,1496867.0,325479335.0
2013-01-31,COASTAL PR-W,Pinellas,7987.0,7987.0,11474230.0,2955443447.0
2013-01-31,COASTAL PR-W,Santa Rosa,1550.0,1550.0,2315475.0,617791596.0
2013-01-31,COASTAL PR-W,Sarasota,27828.0,27828.0,29328836.0,9598066927.0
2013-01-31,COASTAL PR-W,Saint Johns,1472.0,1472.0,1111020.0,572432961.0
2013-01-31,COASTAL PR-W,Saint Lucie,823.0,823.0,917465.0,130385760.0
2013-01-31,COASTAL PR-W,Volusia,12239.0,12239.0,9313992.0,3311881027.0
2013-01-31,COASTAL PR-W,Wakulla,381.0,381.0,343295.0,113153711.0
2013-01-31,COASTAL PR-W,Walton,6924.0,6924.0,10301067.0,2381089156.0
2013-01-31,COASTAL PR-M,Bay,2335.0,2335.0,2935656.0,294706878.0
2013-01-31,COASTAL PR-M,Brevard,1765.0,1765.0,2812550.0,290616613.0
2013-01-31,COASTAL PR-M,Broward,34465.0,34465.0,69148384.0,6355825748.0
2013-01-31,COASTAL PR-M,Charlotte,392.0,392.0,766023.0,78812362.0
2013-01-31,COASTAL PR-M,Collier,2409.0,2409.0,4666466.0,523717481.0
2013-01-31,COASTAL PR-M,Miami-Dade,44677.0,44677.0,115443680.0,10283037902.0
2013-01-31,COASTAL PR-M,Duval,276.0,276.0,387383.0,68699252.0
2013-01-31,COASTAL PR-M,Escambia,2783.0,2783.0,4888904.0,614253976.0
2013-01-31,COASTAL PR-M,Flagler,301.0,301.0,428657.0,65010895.0
2013-01-31,COASTAL PR-M,Franklin,237.0,237.0,600605.0,55156034.0
2013-01-31,COASTAL PR-M,Gulf,219.0,219.0,478077.0,46042505.0
2013-01-31,COASTAL PR-M,Hernando,1250.0,1250.0,1787572.0,374089211.0
2013-01-31,COASTAL PR-M,Indian River,601.0,601.0,1426424.0,162511949.0
2013-01-31,COASTAL PR-M,Lee,4897.0,4897.0,8443936.0,924750203.0
2013-01-31,COASTAL PR-M,Levy,61.0,61.0,103965.0,13127651.0
2013-01-31,COASTAL PR-M,Manatee,1095.0,1095.0,2350055.0,252954722.0
2013-01-31,COASTAL PR-M,Monroe,1743.0,1743.0,5193401.0,453545521.0
2013-01-31,COASTAL PR-M,Nassau,104.0,104.0,140567.0,21074418.0
2013-01-31,COASTAL PR-M,Okaloosa,693.0,693.0,1111398.0,114174226.0
2013-01-31,COASTAL PR-M,Palm Beach,27451.0,27451.0,54724702.0,5547675157.0
2013-01-31,COASTAL PR-M,Pasco,10025.0,10025.0,15513591.0,2337736165.0
2013-01-31,COASTAL PR-M,Pinellas,7363.0,7363.0,13447886.0,1581606555.0
2013-01-31,COASTAL PR-M,Santa Rosa,573.0,573.0,1267444.0,154635321.0
2013-01-31,COASTAL PR-M,Sarasota,12119.0,12119.0,18176957.0,2385659686.0
2013-01-31,COASTAL PR-M,Saint Johns,402.0,402.0,547267.0,86106908.0
2013-01-31,COASTAL PR-M,Saint Lucie,1031.0,1031.0,1400205.0,98936016.0
2013-01-31,COASTAL PR-M,Volusia,5500.0,5500.0,5972115.0,880222459.0
2013-01-31,COASTAL PR-M,Wakulla,77.0,77.0,112592.0,12661147.0
2013-01-31,COASTAL PR-M,Walton,2209.0,2209.0,4211026.0,516458355.0
2013-01-31,COASTAL CR-W,Bay,141.0,367.0,1787827.0,436416588.0
2013-01-31,COASTAL CR-W,Brevard,361.0,814.0,4247827.0,1489258872.0
2013-01-31,COASTAL CR-W,Broward,2970.0,6039.0,34370579.0,6634183746.0
2013-01-31,COASTAL CR-W,Charlotte,67.0,302.0,1494057.0,266177592.0
2013-01-31,COASTAL CR-W,Collier,441.0,1345.0,16113020.0,3814433048.0
2013-01-31,COASTAL CR-W,Dade,2735.0,5267.0,66850274.0,11787565025.0
2013-01-31,COASTAL CR-W,Duval,75.0,120.0,504272.0,176542123.0
2013-01-31,COASTAL CR-W,Escambia,98.0,347.0,2595889.0,709542567.0
2013-01-31,COASTAL CR-W,Flagler,25.0,47.0,317273.0,65920908.0
2013-01-31,COASTAL CR-W,Franklin,8.0,15.0,72937.0,14033000.0
2013-01-31,COASTAL CR-W,Gulf,17.0,19.0,92488.0,12362446.0
2013-01-31,COASTAL CR-W,Hernando,0.0,0.0,0.0,0.0
2013-01-31,COASTAL CR-W,Indian River,177.0,708.0,3404223.0,944414579.0
2013-01-31,COASTAL CR-W,Lee,420.0,1471.0,9054516.0,3374110590.0
2013-01-31,COASTAL CR-W,Levy,14.0,27.0,157426.0,20218899.0
2013-01-31,COASTAL CR-W,Manatee,177.0,735.0,3747440.0,695705012.0
2013-01-31,COASTAL CR-W,Monroe,368.0,1158.0,10506466.0,1508548085.0
2013-01-31,COASTAL CR-W,Nassau,38.0,74.0,381267.0,199973277.0
2013-01-31,COASTAL CR-W,Okaloosa,99.0,250.0,1620383.0,497610364.0
2013-01-31,COASTAL CR-W,Palm Beach,1689.0,6912.0,40193200.0,8859541702.0
2013-01-31,COASTAL CR-W,Pasco,24.0,155.0,464616.0,132049684.0
2013-01-31,COASTAL CR-W,Pinellas,753.0,1502.0,13642022.0,3306651260.0
2013-01-31,COASTAL CR-W,Santa Rosa,26.0,92.0,778817.0,177691944.0
2013-01-31,COASTAL CR-W,Sarasota,700.0,5076.0,17624645.0,5060752434.0
