county_name,is_coastal,wind_mean_present,rain_mean_present,surge_mean_present,wind_mean_future,rain_mean_future,surge_mean_future,wind_ratio,rain_ratio,surge_ratio,wind_pct_change,rain_pct_change,surge_pct_change,beta_wind,beta_rain,beta_surge,damage_scaling_wind,damage_scaling_rain,damage_scaling_surge,damage_scaling_total,damage_pct_increase
Collier,1,11.348716664517669,18.969196079593658,0.3226221350734589,13.625292999186886,32.77189967512458,0.3655887883914451,1.2006020769894599,1.727637734882271,1.1331790831063713,20.060207698945987,72.76377348822709,13.317908310637128,5.21,0.52,0.62,2.592204502494418,1.328848266728654,1.0806003420239836,3.7222861429853857,272.22861429853856
Columbia,0,16.731149561144065,29.46105461490152,0.0,18.888625562956374,42.002813025958645,0.0,1.128949649572981,1.4257063485774573,1.0,12.894964957298093,42.57063485774572,0.0,4.38,0.45,0.0,1.7010404073912557,1.173041933955631,1.0,1.995391729222913,99.53917292229131
DeSoto,0,16.89958919702812,37.45836823313284,0.0,18.472598739799658,57.60479824608216,0.0,1.0930797448004483,1.5378352134755862,1.0,9.307974480044834,53.78352134755862,0.0,4.38,0.45,0.0,1.476709567563138,1.213694574471533,1.0,1.7922743902215845,79.22743902215845
Dixie,1,11.176412539512192,22.715398472190852,0.2800581654010601,14.195879421597466,41.24781358797442,0.3332156024875257,1.2701642053070508,1.815852485379873,1.1898078822392448,27.016420530705076,81.5852485379873,18.980788223924485,5.21,0.52,0.62,3.476241347575273,1.3637095871537226,1.1137703234111123,5.279921388301967,427.9921388301967
Duval,1,11.215683172223386,15.938962150638888,0.20756168669423863,13.65884239747749,24.113001999868768,0.2110657137463555,1.2178341675583912,1.512833850732771,1.0168817772978562,21.783416755839124,51.2833850732771,1.6881777297856226,5.21,0.52,0.62,2.7919927403774025,1.240199184586705,1.0104333877045324,3.498754051207119,249.8754051207119
Escambia,1,10.004308491228938,16.655962011223355,0.18477078055513513,12.85888254164816,30.63068065108998,0.20229905017004876,1.285334440415094,1.839021954506622,1.094864429850982,28.53344404150939,83.90219545066219,9.486442985098197,5.21,0.52,0.62,3.6980613629091668,1.3727302221342559,1.057799639971706,5.369857034968928,436.98570349689277
Flagler,1,11.43924058118313,17.676127856997606,0.17081538605492758,13.83132582156491,28.37898993792999,0.17525496823693953,1.2091122233415035,1.605498079784327,1.0259903764770224,20.91122233415035,60.5498079784327,2.5990376477022403,5.21,0.52,0.62,2.6893730378950833,1.2791370872860581,1.0160353964475346,3.49523978952564,249.52397895256402
Franklin,1,10.461486304018253,9.955198846135936,0.33229286071488084,13.755795478361618,19.696268392650612,0.4080171166444213,1.3148987403615184,1.9784906076291005,1.2278834034629198,31.489874036151843,97.84906076291004,22.78834034629198,5.21,0.52,0.62,4.1632158816808476,1.4259151270161,1.1357360735401778,6.742175112035277,574.2175112035277
Gadsden,0,16.103101852472914,28.92155820470318,0.0,18.260845713977915,42.105756424643126,0.0,1.133995533734894,1.4558605615493907,1.0,13.399553373489393,45.58605615493907,0.0,4.38,0.45,0.0,1.7345933899421588,1.1841423172990435,1.0,2.0540054363377114,105.40054363377114
Gilchrist,0,16.645989692539185,31.57216095364398,0.0,18.959760591198293,47.99662299318664,0.0,1.1389986899185371,1.52021974496577,1.0,13.899868991853715,52.021974496576995,0.0,4.38,0.45,0.0,1.7683642381745706,1.207418611827225,1.0,2.1351558936616484,113.51558936616483
Glades,0,16.90324108960673,35.129079169498084,0.0,18.474218960335833,53.27955422713913,0.0,1.0929394409901427,1.5166794852032808,1.0,9.293944099014272,51.667948520328075,0.0,4.38,0.45,0.0,1.4758795398189213,1.2061524841149278,1.0,1.7801357732069885,78.01357732069884
Gulf,1,10.70680652069531,9.810008694215169,0.19817724146768959,13.948625341690933,19.225709953552375,0.22781706572726934,1.3027810871475438,1.9598054999771837,1.1495614454950756,30.27810871475438,95.98054999771837,14.956144549507556,5.21,0.52,0.62,3.9671646849234565,1.4188965917318506,1.0902596960249755,6.137067958804508,513.7067958804507
Hamilton,0,16.576317443775416,28.250713796828347,0.0,18.74311982722846,39.34204861317461,0.0,1.1307167445414696,1.392603687946029,1.0,13.071674454146965,39.260368794602904,0.0,4.38,0.45,0.0,1.712733322485632,1.160706438308267,1.0,1.9879805945141824,98.79805945141824
Hardee,0,16.83692665444375,34.178563784046204,0.0,18.487757422906583,52.33542512779456,0.0,1.098048218911669,1.531235335903384,1.0,9.804821891166892,53.12353359033839,0.0,4.38,0.45,0.0,1.5063357516060503,1.2113478538118465,1.0,1.8246965798280437,82.46965798280436
Hendry,0,16.936783573424858,35.14926627992843,0.0,18.514399421425228,54.43927995762369,0.0,1.0931473055680103,1.5488027253618055,1.0,9.314730556801031,54.880272536180556,0.0,4.38,0.45,0.0,1.4771093809132825,1.2175820778077684,1.0,1.798501909161741,79.85019091617409
Hernando,1,10.90584973847809,17.783114247404956,0.42474215234122786,13.789820247993807,32.54382845890396,0.48720654747359593,1.264442506932584,1.8300409689833728,1.1470639250757968,26.444250693258397,83.00409689833728,14.706392507579679,5.21,0.52,0.62,3.3954257979986218,1.3692401406296721,1.0887905061717624,5.061953971673249,406.1953971673249
Highlands,0,16.919333926620585,34.78089723864406,0.0,18.463449059408084,52.042601857990164,0.0,1.0912633469036668,1.4962984135978157,1.0,9.126334690366678,49.629841359781565,0.0,4.38,0.45,0.0,1.4659916946601985,1.1988316413471283,1.0,1.757477229510744,75.7477229510744
Hillsborough,1,11.064403910054242,18.698700711652425,0.31193494275577266,13.787340182099049,34.21753935700452,0.376755454064091,1.24609875489738,1.8299420400765714,1.2078007129786545,24.60987548973801,82.99420400765713,20.780071297865454,5.21,0.52,0.62,3.1465042841170554,1.3692016503560585,1.1241831580365416,4.843204598383984,384.3204598383984
Holmes,0,15.906681164541743,27.362116688509712,0.0,17.873442631667775,38.397443451899605,0.0,1.12364372700614,1.403306750194412,1.0,12.364372700613991,40.33067501944121,0.0,4.38,0.45,0.0,1.6663008135218134,1.1647123389788305,1.0,1.9407611179593194,94.07611179593194
Indian River,1,11.948351747504264,20.632485482235907,0.10833229017910757,14.102330942885255,33.49715378927188,0.11234133809767495,1.1802741550152935,1.623515169541594,1.0370066109128524,18.027415501529354,62.35151695415939,3.70066109128524,5.21,0.52,0.62,2.3715424066669266,1.2865815004363823,1.0227854601918218,3.12070518731303,212.070518731303
Jackson,0,15.859934504267086,27.426193911323722,0.0,18.017551024991388,39.96275955946999,0.0,1.1360419479728527,1.4571018943269511,1.0,13.604194797285274,45.71018943269512,0.0,4.38,0.45,0.0,1.7483457863457206,1.1845965548752218,1.0,2.071084395235751,107.10843952357511
Jefferson,1,10.88872841657987,18.343041265021593,0.28831532259861725,13.876061084636826,31.24274692207928,0.3396187700119209,1.2743508956617338,1.703247883894166,1.1779415294663227,27.435089566173374,70.3247883894166,17.79415294663227,5.21,0.52,0.62,3.5363548620132583,1.3190598039838701,1.1068702499207779,5.163177310607508,416.31773106075076
Lafayette,0,16.51079871680822,30.956459365113826,0.0,18.886158616331063,47.11698256159823,0.0,1.1438670409831628,1.5220404079109895,1.0,14.386704098316283,52.20404079109895,0.0,4.38,0.45,0.0,1.8017100202812266,1.2080691167610256,1.0,2.176590232860631,117.65902328606307
Lake,0,16.83441031144967,33.72738502129988,0.0,18.66323772513778,49.58613537963265,0.0,1.1086362558127745,1.4702039567583887,1.0,10.863625581277446,47.02039567583887,0.0,4.38,0.45,0.0,1.570999903517948,1.1893780361201534,1.0,1.8685127799911274,86.85127799911274
Lee,1,11.278445911406509,15.363494869265363,0.32392637360321325,13.744158877342697,26.762616033948206,0.35871144286784523,1.218621675954557,1.7419614169641402,1.1073853959228561,21.862167595455695,74.19614169641402,10.738539592285612,5.21,0.52,0.62,2.8014118577959257,1.3345659385662079,1.0652836239923862,3.982742696439185,298.2742696439185
Leon,0,16.235644125356455,29.71955488722967,0.0,18.46246359679679,43.451923156674326,0.0,1.137156205019691,1.4620650564749986,1.0,13.715620501969106,46.20650564749986,0.0,4.38,0.45,0.0,1.7558691544201825,1.1864105881133538,1.0,2.0831817561457457,108.31817561457457
Levy,1,11.046788064243493,20.970508714688677,0.3336779024600512,13.989745975000748,37.64316181236786,0.4070436374025818,1.2664084462591116,1.7950523532578184,1.2198692647381688,26.640844625911164,79.50523532578184,21.98692647381688,5.21,0.52,0.62,3.423020416835072,1.3555642354606083,1.1311344754074717,5.248604288001025,424.8604288001025
Liberty,0,16.031626362989034,29.272642525714595,0.0,18.302656747501675,46.82663956813288,0.0,1.1416593794935375,1.5996724220345167,1.0,14.165937949353747,59.96724220345166,0.0,4.38,0.45,0.0,1.7865290593705894,1.2354181458682543,1.0,2.2071104180673697,120.71104180673697
Madison,0,16.414907607668958,33.23453344335327,0.0,18.660526739409566,48.2503305100093,0.0,1.1368036329298516,1.4518130708961716,1.0,13.680363292985165,45.181307089617164,0.0,4.38,0.45,0.0,1.7534859214446552,1.182659748440561,1.0,2.073777218749801,107.37772187498011
Manatee,1,11.17538171377727,18.982088817727362,0.24127880576164365,13.839356527965418,35.09689975037872,0.2774473685317114,1.2383788441449919,1.8489481973476776,1.1499029836164494,23.83788441449919,84.89481973476775,14.990298361644939,5.21,0.52,0.62,3.046259248433991,1.3765781334937899,1.0904605147148998,4.57275224747169,357.275224747169
Marion,0,16.668533415526543,32.1295651497249,0.0,18.81161500556783,48.35568970131605,0.0,1.128570487159629,1.5050215890241672,1.0,12.857048715962893,50.50215890241672,0.0,4.38,0.45,0.0,1.6985395268958365,1.2019716610457296,1.0,2.0415963764948164,104.15963764948164
Martin,1,11.103285198559748,19.77459974406615,0.1608564713078736,13.274048178248414,33.19146630895317,0.16520249503206508,1.1955063519816542,1.6784898839949054,1.0270178543082615,19.550635198165423,67.84898839949054,2.7017854308261535,5.21,0.52,0.62,2.5353932878976346,1.3090545322274623,1.0166661316861474,3.3742824334932466,237.42824334932467
Miami-Dade,1,11.041918891758089,14.366689771269604,0.44403280468693196,13.245196326100595,26.789503324202773,0.5081480873201031,1.1995375311486436,1.8646955482452658,1.1443927961259075,19.95375311486436,86.46955482452658,14.439279612590749,5.21,0.52,0.62,2.580251921839624,1.3826623135253844,1.0872178435557325,3.878776961102279,287.8776961102279
Monroe,1,11.16270583187734,13.988521577318147,0.3687320558381111,13.423216068421818,26.606321653906747,0.4343288545315636,1.2025055634435493,1.902010916938997,1.1778977980272325,20.25055634435493,90.2010916938997,17.78977980272325,5.21,0.52,0.62,2.613688105569498,1.3969818470986746,1.1068447721454615,4.041394465507003,304.1394465507003
Nassau,1,11.55994773671586,16.278987241134946,0.1645949180023082,14.065782869094596,23.793740962457317,0.16673331512108527,1.216768706284993,1.4616228975664187,1.0129917992179314,21.6768706284993,46.16228975664187,1.2991799217931366,5.21,0.52,0.62,2.7792898740943213,1.2181881645726633,1.0080351503398788,3.412902623219157,241.2902623219157
Okaloosa,1,9.875671403010458,15.959326148690176,0.14619368965065369,12.877672081293651,29.082249055519753,0.16355654452685262,1.3039793702926068,1.8222729432491527,1.1187652911175443,30.39793702926068,82.22729432491526,11.87652911175443,5.21,0.52,0.62,3.986212573101101,1.3662147884148628,1.0720577240944738,5.8384505586909485,483.84505586909484
Okeechobee,0,16.91929238599336,34.66017565439505,0.0,18.497802896533493,52.07406042936427,0.0,1.0932964796181681,1.502417657838483,1.0,9.32964796181681,50.241765783848294,0.0,4.38,0.45,0.0,1.4779924638976205,1.2010353928177957,1.0,1.7751212594590204,77.51212594590204
Orange,0,16.92965564767052,34.731297619237516,0.0,18.630721991633713,50.630043521444,0.0,1.1004784904599503,1.4577642223087,1.0,10.047849045995028,45.77642223087,0.0,4.38,0.45,0.0,1.5209930368976325,1.1848388317045166,1.0,1.8021316128684957,80.21316128684957
Osceola,0,16.913539103871294,34.39668829907289,0.0,18.57395268573018,50.19495842031589,0.0,1.0981706710518184,1.4592962416783763,1.0,9.817067105181842,45.92962416783764,0.0,4.38,0.45,0.0,1.5070716582288823,1.1853990061559014,1.0,1.7864812458702435,78.64812458702434
Palm Beach,1,10.989426962972818,17.48001072055295,0.189067779493128,13.201204082213742,30.40278931229176,0.19487203652778406,1.201264080959734,1.7392888974178569,1.0306991828593628,20.126408095973392,73.92888974178568,3.0699182859362795,5.21,0.52,0.62,2.5996599303276136,1.3335008499540673,1.0189240136797344,3.5322516346099944,253.22516346099943
Pasco,1,11.089287819824403,17.63625500233337,0.27645010968759803,13.869123850381412,32.34567585833507,0.3217732927019005,1.2506775750657224,1.8340444170268089,1.1639464680229343,25.067757506572242,83.40444170268088,16.394646802293433,5.21,0.52,0.62,3.207209582250708,1.3707969251995904,1.098698329532645,4.830353630160099,383.0353630160099
Pinellas,1,11.069699252544062,13.536816830354457,0.29049053997842306,13.956358025670802,25.664059485191476,0.34367733712387605,1.2607711778341353,1.8958710094807765,1.1830924134637573,26.077117783413527,89.58710094807765,18.309241346375728,5.21,0.52,0.62,3.3443750663519993,1.394635026987839,1.1098686265915392,5.176629948553116,417.66299485531164
Polk,0,16.87640989470725,34.75009751956696,0.0,18.542285693804278,51.37476911032614,0.0,1.0987103128437976,1.4784064592334387,1.0,9.871031284379761,47.84064592334387,0.0,4.38,0.45,0.0,1.5103180759939563,1.192359546266072,1.0,1.8008421758096007,80.08421758096007
Putnam,0,16.93898709256833,31.601860554847253,0.0,18.836886675759125,45.53385631416183,0.0,1.1120432680405192,1.4408599707056693,1.0,11.204326804051924,44.08599707056693,0.0,4.38,0.45,0.0,1.5922563219108552,1.1786362641046395,1.0,1.8766910427540047,87.66910427540047
Santa Rosa,1,13.313581921896876,21.588411604878473,0.1624830455475397,16.037781709862887,36.282870760253495,0.17570078490333818,1.2046180809438995,1.680664179637479,1.0813479213374906,20.461808094389955,68.06641796374791,8.134792133749059,5.21,0.52,0.62,2.6376991344112795,1.3099360396950057,1.049684003381886,3.6268861790027493,262.68861790027495
Sarasota,1,11.283389264768363,13.771255469388583,0.2242526455056073,13.898200413532974,24.84102691152603,0.25585407112754155,1.231739848344091,1.8038316232613831,1.1409182247659115,23.17398483440909,80.38316232613832,14.091822476591155,5.21,0.52,0.62,2.9621288524344203,1.3590077021597564,1.0851700546216176,4.368412743283768,336.8412743283768
Seminole,0,16.978137883069127,33.941928574361775,0.0,18.672822136660013,49.272997711106186,0.0,1.0998156667973102,1.4516852556409998,1.0,9.981566679731024,45.16852556409998,0.0,4.38,0.45,0.0,1.5169845939920716,1.1826128935601374,1.0,1.7940055401871142,79.40055401871142
St. Johns,1,11.135641965874873,15.648043421819292,0.21178453435622446,13.541750698521048,24.85788259215313,0.21643528191023875,1.2160727261119708,1.5885616708431527,1.0219597035659278,21.607272611197082,58.85616708431527,2.19597035659278,5.21,0.52,0.62,2.771017360267346,1.2721025447273426,1.0135587761250158,3.572813168571202,257.2813168571202
St. Lucie,1,11.25752683079672,18.87017535939013,0.16152933868265892,13.362640256752718,31.399744691107838,0.1665368642241516,1.1869960667738375,1.6639879295819497,1.031000526478994,18.699606677383752,66.39879295819497,3.1000526478994095,5.21,0.52,0.62,2.4427597093821176,1.3031610449661517,1.0191087020008978,3.2441382041836215,224.41382041836215
Sumter,0,16.722610744920402,33.64503590264466,0.0,18.703143047948693,51.1059814271184,0.0,1.1184343889123594,1.5189753714641112,1.0,11.843438891235936,51.897537146411125,0.0,4.38,0.45,0.0,1.632728759489194,1.2069737628916926,1.0,1.9706607746221576,97.06607746221576
Suwannee,0,16.618267081654523,29.74441431252677,0.0,18.875343209689643,43.328016463264,0.0,1.1358189744529867,1.4566773966814714,1.0,13.581897445298674,45.66773966814714,0.0,4.38,0.45,0.0,1.7468432800288847,1.1844412435449103,1.0,2.069033226875482,106.90332268754821
Taylor,1,11.073814188995808,17.952818593195467,0.32122316910969634,14.090389314930718,31.99707625796848,0.3768243042623227,1.272406128732627,1.7822870158009114,1.1730913813450907,27.24061287326269,78.22870158009114,17.309138134509073,5.21,0.52,0.62,3.5083278370027497,1.3505428700321334,1.104042376655701,5.231115236013516,423.1115236013516
Union,0,16.740203235385025,30.020820868739364,0.0,18.883412621108675,43.328079781679456,0.0,1.1280276725174827,1.4432676417429104,1.0,12.802767251748271,44.32676417429104,0.0,4.38,0.45,0.0,1.6949641682795822,1.1795221305319405,1.0,1.9992477469444314,99.92477469444314
Volusia,1,11.757719240179517,18.494464782841746,0.13949999613305117,14.131435097203696,30.079382600276308,0.14428857973292247,1.2018857234681013,1.6263991592653884,1.0343265190400799,20.18857234681013,62.63991592653883,3.4326519040079884,5.21,0.52,0.62,2.6066765763065227,1.2877694362418015,1.0211457849029386,3.427780562595387,242.7780562595387
Wakulla,1,10.87059751757983,12.326209992636576,0.29320904827603617,13.953551764481384,22.39616750634905,0.35614533158847655,1.2836048302138865,1.8169548225101828,1.2146457247372042,28.36048302138865,81.69548225101828,21.464572473720423,5.21,0.52,0.62,3.67220819422297,1.3641400105285821,1.1281290119262695,5.651256381829586,465.1256381829586
Walton,1,9.904234969632869,17.262484690949503,0.23283652323477474,13.022184937083903,31.563007409884033,0.24736363807150397,1.3148097417116174,1.8284161953821116,1.0623916396073378,31.480974171161733,82.84161953821116,6.2391639607337845,5.21,0.52,0.62,4.161747983651626,1.3686078633469763,1.0382369464728425,5.913591054251093,491.3591054251093
Washington,0,15.8240133848989,29.061529830898156,0.0,17.947839756326466,44.07475714684587,0.0,1.1342153969130848,1.516601393206227,1.0,13.421539691308482,51.6601393206227,0.0,4.38,0.45,0.0,1.7360669072995,1.2061245372178444,1.0,2.093912895145824,109.39128951458241
