event_id,total_damage_usd
FL_era5_reanalcal_02315,0.0
FL_era5_reanalcal_02316,1306205.3100227378
FL_era5_reanalcal_02317,995876909.3684222
FL_era5_reanalcal_02318,0.0
FL_era5_reanalcal_02319,1091576252.5747426
FL_era5_reanalcal_02320,208852813.55290365
FL_era5_reanalcal_02321,78855255.89964256
FL_era5_reanalcal_02322,31105.605807361237
FL_era5_reanalcal_02323,0.0
FL_era5_reanalcal_02324,0.0
FL_era5_reanalcal_02325,0.0
FL_era5_reanalcal_02326,144305222.17457366
FL_era5_reanalcal_02327,0.0
FL_era5_reanalcal_02328,0.0
FL_era5_reanalcal_02329,0.0
FL_era5_reanalcal_02330,0.0
FL_era5_reanalcal_02331,19744427681.66356
FL_era5_reanalcal_02332,200595884.9217776
FL_era5_reanalcal_02333,0.0
FL_era5_reanalcal_02334,0.0
FL_era5_reanalcal_02335,158585484.40215737
FL_era5_reanalcal_02336,0.0
FL_era5_reanalcal_02337,54114873355.476776
FL_era5_reanalcal_02338,116671941529.71754
FL_era5_reanalcal_02339,0.0
FL_era5_reanalcal_02340,8661962242.897814
FL_era5_reanalcal_02341,64293920.28977658
FL_era5_reanalcal_02342,139775278.23153117
FL_era5_reanalcal_02343,0.0
FL_era5_reanalcal_02344,0.0
FL_era5_reanalcal_02345,26637027599.949036
FL_era5_reanalcal_02346,3621091202.1391697
FL_era5_reanalcal_02347,181201.7200028134
FL_era5_reanalcal_02348,215888885.85829392
FL_era5_reanalcal_02349,108758700.51834595
FL_era5_reanalcal_02350,0.0
FL_era5_reanalcal_02351,0.0
FL_era5_reanalcal_02352,0.0
FL_era5_reanalcal_02353,34055537009.627895
FL_era5_reanalcal_02354,222.177906307161
FL_era5_reanalcal_02355,791747240.9082403
FL_era5_reanalcal_02356,13847192597.625101
FL_era5_reanalcal_02357,139283019.25567853
FL_era5_reanalcal_02358,0.0
FL_era5_reanalcal_02359,293563066.2100496
FL_era5_reanalcal_02360,0.0
FL_era5_reanalcal_02361,1280800922.8495119
FL_era5_reanalcal_02362,178330.69907855729
FL_era5_reanalcal_02363,0.0
FL_era5_reanalcal_02364,6015224.596608653
FL_era5_reanalcal_02365,0.0
FL_era5_reanalcal_02366,0.0
FL_era5_reanalcal_02367,0.0
FL_era5_reanalcal_02368,26463770284.385494
FL_era5_reanalcal_02369,0.0
FL_era5_reanalcal_02370,46443.0732970543
FL_era5_reanalcal_02371,0.0
FL_era5_reanalcal_02372,0.0
FL_era5_reanalcal_02373,0.0
FL_era5_reanalcal_02374,0.0
FL_era5_reanalcal_02375,0.0
FL_era5_reanalcal_02376,0.0
FL_era5_reanalcal_02377,5691032.538368035
FL_era5_reanalcal_02378,3433890120.9508834
FL_era5_reanalcal_02379,952413843.9359127
FL_era5_reanalcal_02380,33060947.105693866
FL_era5_reanalcal_02381,442620161.530777
FL_era5_reanalcal_02382,2946617060.7584596
FL_era5_reanalcal_02383,0.0
FL_era5_reanalcal_02384,76990397.53571163
FL_era5_reanalcal_02385,7168086857.962278
FL_era5_reanalcal_02386,0.0
FL_era5_reanalcal_02387,0.0
FL_era5_reanalcal_02388,81501.46605501678
FL_era5_reanalcal_02389,0.0
FL_era5_reanalcal_02390,0.0
FL_era5_reanalcal_02391,18980595.863876604
FL_era5_reanalcal_02392,0.0
FL_era5_reanalcal_02393,0.0
FL_era5_reanalcal_02394,1826751.7515378536
FL_era5_reanalcal_02395,9.606182607772691
FL_era5_reanalcal_02396,96022550.87919907
FL_era5_reanalcal_02397,0.0
FL_era5_reanalcal_02398,2837061838.8712673
FL_era5_reanalcal_02399,1338046085.5877898
FL_era5_reanalcal_02400,27643391207.61571
FL_era5_reanalcal_02401,63872038409.996155
FL_era5_reanalcal_02402,64147893695.827576
FL_era5_reanalcal_02403,0.0
FL_era5_reanalcal_02404,0.0
FL_era5_reanalcal_02405,322902630.3148517
FL_era5_reanalcal_02406,6995239494.849427
FL_era5_reanalcal_02407,4400426163.518206
FL_era5_reanalcal_02408,4036653601.1200595
FL_era5_reanalcal_02409,0.0
FL_era5_reanalcal_02410,58487748.57138065
FL_era5_reanalcal_02411,20593948471.339844
FL_era5_reanalcal_02412,151904900.03051692
FL_era5_reanalcal_02413,17178000320.808578
FL_era5_reanalcal_02414,1643488966.0589755
FL_era5_reanalcal_02415,0.0
FL_era5_reanalcal_02416,0.0
FL_era5_reanalcal_02417,0.0
FL_era5_reanalcal_02418,20631475.284809627
FL_era5_reanalcal_02419,0.0
FL_era5_reanalcal_02420,60389655.554133296
FL_era5_reanalcal_02421,449327998.7232212
FL_era5_reanalcal_02422,325061677.51783293
FL_era5_reanalcal_02423,1663254395.382711
FL_era5_reanalcal_02424,0.0
FL_era5_reanalcal_02425,0.0
FL_era5_reanalcal_02426,1688784428.8033867
FL_era5_reanalcal_02427,50756369.20601799
FL_era5_reanalcal_02428,190300578.6144277
FL_era5_reanalcal_02429,8.422734137118743
FL_era5_reanalcal_02430,0.0
FL_era5_reanalcal_02431,0.0
FL_era5_reanalcal_02432,16075444605.582222
FL_era5_reanalcal_02433,184272199.95334828
FL_era5_reanalcal_02434,0.0
FL_era5_reanalcal_02435,43030143.21505282
FL_era5_reanalcal_02436,1355288022.419207
FL_era5_reanalcal_02437,1469865187.5702832
FL_era5_reanalcal_02438,0.0
FL_era5_reanalcal_02439,0.0
FL_era5_reanalcal_02440,3357821016.798349
FL_era5_reanalcal_02441,62709297.81447821
FL_era5_reanalcal_02442,71231664.63059373
FL_era5_reanalcal_02443,1162240.6668537434
FL_era5_reanalcal_02444,1998160372.1042018
FL_era5_reanalcal_02445,0.0
FL_era5_reanalcal_02446,12318967728.059557
FL_era5_reanalcal_02447,0.0
FL_era5_reanalcal_02448,0.0
FL_era5_reanalcal_02449,871314.790555999
FL_era5_reanalcal_02450,0.0
FL_era5_reanalcal_02451,0.0
FL_era5_reanalcal_02452,1926824586.6216073
FL_era5_reanalcal_02453,73560389230.47404
FL_era5_reanalcal_02454,82170376587.56697
FL_era5_reanalcal_02455,0.0
FL_era5_reanalcal_02456,0.0
FL_era5_reanalcal_02457,55920284.66344597
FL_era5_reanalcal_02458,0.0
FL_era5_reanalcal_02459,102413521426.92238
FL_era5_reanalcal_02460,232536496.413454
FL_era5_reanalcal_02461,154351896359.07132
FL_era5_reanalcal_02462,51814498.64163121
FL_era5_reanalcal_02463,0.09132381328553253
FL_era5_reanalcal_02464,36274287075.40587
FL_era5_reanalcal_02465,0.0
FL_era5_reanalcal_02466,0.0
FL_era5_reanalcal_02467,0.0
FL_era5_reanalcal_02468,0.0
FL_era5_reanalcal_02469,1852534.8742791389
FL_era5_reanalcal_02470,0.0
FL_era5_reanalcal_02471,0.0
FL_era5_reanalcal_02472,0.0
FL_era5_reanalcal_02473,0.0
FL_era5_reanalcal_02474,0.0
FL_era5_reanalcal_02475,0.0
FL_era5_reanalcal_02476,3514939130.3345594
FL_era5_reanalcal_02477,0.0
FL_era5_reanalcal_02478,2144572.850811141
FL_era5_reanalcal_02479,865414712.8761237
FL_era5_reanalcal_02480,0.0
FL_era5_reanalcal_02481,67203744023.55817
FL_era5_reanalcal_02482,0.0
FL_era5_reanalcal_02483,384888736.03785276
FL_era5_reanalcal_02484,0.0
FL_era5_reanalcal_02485,216517819.8449897
FL_era5_reanalcal_02486,67375254.40864407
FL_era5_reanalcal_02487,284644182.69326353
FL_era5_reanalcal_02488,0.0
FL_era5_reanalcal_02489,2042800204.3705337
FL_era5_reanalcal_02490,0.0
FL_era5_reanalcal_02491,0.0
FL_era5_reanalcal_02492,0.0
FL_era5_reanalcal_02493,1320175.5456789099
FL_era5_reanalcal_02494,0.0
FL_era5_reanalcal_02495,0.0
FL_era5_reanalcal_02496,11811626625.128826
FL_era5_reanalcal_02497,5085622.9698202945
FL_era5_reanalcal_02498,0.0
FL_era5_reanalcal_02499,231624196.13819823
FL_era5_reanalcal_02500,0.0
FL_era5_reanalcal_02501,0.0
FL_era5_reanalcal_02502,998844434.9961472
FL_era5_reanalcal_02503,574440922.2204329
FL_era5_reanalcal_02504,0.0
FL_era5_reanalcal_02505,11549550813.042328
FL_era5_reanalcal_02506,0.0
FL_era5_reanalcal_02507,0.0
FL_era5_reanalcal_02508,0.0
FL_era5_reanalcal_02509,0.0
FL_era5_reanalcal_02510,0.0
FL_era5_reanalcal_02511,0.0
FL_era5_reanalcal_02512,296680779753.23883
FL_era5_reanalcal_02513,0.0
FL_era5_reanalcal_02514,6239.756966827959
FL_era5_reanalcal_02515,0.0
FL_era5_reanalcal_02516,129977.3622005458
FL_era5_reanalcal_02517,149341209978.2318
FL_era5_reanalcal_02518,1428785.4772688667
FL_era5_reanalcal_02519,0.0
FL_era5_reanalcal_02520,0.0
FL_era5_reanalcal_02521,496564542.8509038
FL_era5_reanalcal_02522,0.9766845495225321
FL_era5_reanalcal_02523,4987048249.449718
FL_era5_reanalcal_02524,235840.66943199685
FL_era5_reanalcal_02525,0.0
FL_era5_reanalcal_02526,0.0
FL_era5_reanalcal_02527,1274691.5967997795
FL_era5_reanalcal_02528,0.0
FL_era5_reanalcal_02529,852.2071021534123
FL_era5_reanalcal_02530,0.0
FL_era5_reanalcal_02531,165914691979.2186
FL_era5_reanalcal_02532,0.0
FL_era5_reanalcal_02533,0.0
FL_era5_reanalcal_02534,10445417666.926962
FL_era5_reanalcal_02535,35557519.00087275
FL_era5_reanalcal_02536,41829758.27093405
FL_era5_reanalcal_02537,54953752.254783146
FL_era5_reanalcal_02538,40450209.66233171
FL_era5_reanalcal_02539,0.0
FL_era5_reanalcal_02540,0.0
FL_era5_reanalcal_02541,0.0
FL_era5_reanalcal_02542,0.0
FL_era5_reanalcal_02543,219040896.63327232
FL_era5_reanalcal_02544,0.0
FL_era5_reanalcal_02545,29939447354.474487
FL_era5_reanalcal_02546,4092844154.179762
FL_era5_reanalcal_02547,2886984453.4905005
FL_era5_reanalcal_02548,76177365.72736016
FL_era5_reanalcal_02549,0.0
FL_era5_reanalcal_02550,0.0
FL_era5_reanalcal_02551,2419329.3509803726
FL_era5_reanalcal_02552,0.0
FL_era5_reanalcal_02553,556363.3564040003
FL_era5_reanalcal_02554,213367.76760539506
FL_era5_reanalcal_02555,204450456.4981767
FL_era5_reanalcal_02556,0.0
FL_era5_reanalcal_02557,1884959242.7247763
FL_era5_reanalcal_02558,0.0
FL_era5_reanalcal_02559,0.0
FL_era5_reanalcal_02560,26546.71414187321
FL_era5_reanalcal_02561,0.0
FL_era5_reanalcal_02562,37010952396.76573
FL_era5_reanalcal_02563,4897252120.131114
FL_era5_reanalcal_02564,112936621.05071127
FL_era5_reanalcal_02565,0.0
FL_era5_reanalcal_02566,278014550980.8648
FL_era5_reanalcal_02567,0.0
FL_era5_reanalcal_02568,0.0
FL_era5_reanalcal_02569,0.0
FL_era5_reanalcal_02570,103579684972.03372
FL_era5_reanalcal_02571,0.0
FL_era5_reanalcal_02572,651664529.5720955
FL_era5_reanalcal_02573,0.0
FL_era5_reanalcal_02574,0.2192313230986273
FL_era5_reanalcal_02575,80748229952.41054
FL_era5_reanalcal_02576,65932604.8289938
FL_era5_reanalcal_02577,2869342970.9385047
FL_era5_reanalcal_02578,2634550.565866562
FL_era5_reanalcal_02579,0.0
FL_era5_reanalcal_02580,38499.422621115045
FL_era5_reanalcal_02581,393496.3409431612
FL_era5_reanalcal_02582,0.0
FL_era5_reanalcal_02583,0.0
FL_era5_reanalcal_02584,65085972.27444827
FL_era5_reanalcal_02585,26398352991.159622
FL_era5_reanalcal_02586,106440232.95965272
FL_era5_reanalcal_02587,0.0
FL_era5_reanalcal_02588,0.0
FL_era5_reanalcal_02589,0.0
FL_era5_reanalcal_02590,22817055.273873474
FL_era5_reanalcal_02591,3248319789.6565547
FL_era5_reanalcal_02592,12016135201.719591
FL_era5_reanalcal_02593,0.0
FL_era5_reanalcal_02594,50372880.79267293
FL_era5_reanalcal_02595,2294617.3239366887
FL_era5_reanalcal_02596,0.0
FL_era5_reanalcal_02597,0.0
FL_era5_reanalcal_02598,0.0
FL_era5_reanalcal_02599,1374229186.95482
FL_era5_reanalcal_02600,44620780.985219665
FL_era5_reanalcal_02601,33756917213.008675
FL_era5_reanalcal_02602,0.0
FL_era5_reanalcal_02603,0.0
FL_era5_reanalcal_02604,0.0
FL_era5_reanalcal_02605,14404545501.807034
FL_era5_reanalcal_02606,573606113.8856636
FL_era5_reanalcal_02607,0.0
FL_era5_reanalcal_02608,46604603.893394314
FL_era5_reanalcal_02609,0.0
FL_era5_reanalcal_02610,101478318176.3641
FL_era5_reanalcal_02611,0.0
FL_era5_reanalcal_02612,2224960333.786464
FL_era5_reanalcal_02613,2697605.296962528
FL_era5_reanalcal_02614,32751002.04226069
FL_era5_reanalcal_02615,0.0
FL_era5_reanalcal_02616,59253265758.05594
FL_era5_reanalcal_02617,104447686.09559698
FL_era5_reanalcal_02618,817689536.2123905
FL_era5_reanalcal_02619,6813343.748228618
FL_era5_reanalcal_02620,0.0
FL_era5_reanalcal_02621,0.0
FL_era5_reanalcal_02622,0.0
FL_era5_reanalcal_02623,0.0
FL_era5_reanalcal_02624,0.0
FL_era5_reanalcal_02625,1450035454.7148752
FL_era5_reanalcal_02626,185938093.50519544
FL_era5_reanalcal_02627,0.0
FL_era5_reanalcal_02628,43892200.948480025
FL_era5_reanalcal_02629,663180764.50375
FL_era5_reanalcal_02630,332732803.2830096
FL_era5_reanalcal_02631,0.0
FL_era5_reanalcal_02632,304006636.896798
FL_era5_reanalcal_02633,186209680.70927736
FL_era5_reanalcal_02634,417916587097.6607
FL_era5_reanalcal_02635,12453916.310485
FL_era5_reanalcal_02636,0.0
FL_era5_reanalcal_02637,0.0
FL_era5_reanalcal_02638,968376722.1031468
FL_era5_reanalcal_02639,423989628.0266336
FL_era5_reanalcal_02640,337617807555.2318
FL_era5_reanalcal_02641,0.0
FL_era5_reanalcal_02642,0.0
FL_era5_reanalcal_02643,972879.7098756472
FL_era5_reanalcal_02644,2725151119.79853
FL_era5_reanalcal_02645,61.83477927994199
FL_era5_reanalcal_02646,40575372.47540345
FL_era5_reanalcal_02647,0.0
FL_era5_reanalcal_02648,0.0
FL_era5_reanalcal_02649,366607466.460143
FL_era5_reanalcal_02650,0.0
FL_era5_reanalcal_02651,0.0
FL_era5_reanalcal_02652,21367.381644181445
FL_era5_reanalcal_02653,0.0
FL_era5_reanalcal_02654,0.0
FL_era5_reanalcal_02655,0.0
FL_era5_reanalcal_02656,40145784785.5382
FL_era5_reanalcal_02657,20475279924.086445
FL_era5_reanalcal_02658,0.0
FL_era5_reanalcal_02659,222372137.79699785
FL_era5_reanalcal_02660,0.0
FL_era5_reanalcal_02661,0.0
FL_era5_reanalcal_02662,0.0
FL_era5_reanalcal_02663,3385763.1354820495
FL_era5_reanalcal_02664,76458601701.27812
FL_era5_reanalcal_02665,0.0
FL_era5_reanalcal_02666,0.0
FL_era5_reanalcal_02667,0.0
FL_era5_reanalcal_02668,228920.27412311302
FL_era5_reanalcal_02669,68637901740.48584
FL_era5_reanalcal_02670,0.0
FL_era5_reanalcal_02671,293039575.66709125
FL_era5_reanalcal_02672,0.0
FL_era5_reanalcal_02673,2255072.373782147
FL_era5_reanalcal_02674,0.0
FL_era5_reanalcal_02675,16356441.340147883
FL_era5_reanalcal_02676,16675.276576316108
FL_era5_reanalcal_02677,0.0
FL_era5_reanalcal_02678,1008585653.9113017
FL_era5_reanalcal_02679,0.0
FL_era5_reanalcal_02680,25420960310.412285
FL_era5_reanalcal_02681,0.0
FL_era5_reanalcal_02682,52163797794.46316
FL_era5_reanalcal_02683,70802354414.27121
FL_era5_reanalcal_02684,308433957778.44543
FL_era5_reanalcal_02685,136409328807.1685
FL_era5_reanalcal_02686,0.0
FL_era5_reanalcal_02687,94450319.315549
FL_era5_reanalcal_02688,108939070.4494774
FL_era5_reanalcal_02689,572794.3621197748
FL_era5_reanalcal_02690,0.0
FL_era5_reanalcal_02691,0.0
FL_era5_reanalcal_02692,11060478900.739254
FL_era5_reanalcal_02693,186.37572667710523
FL_era5_reanalcal_02694,0.0
FL_era5_reanalcal_02695,35015964148.62788
FL_era5_reanalcal_02696,361657609485.4368
FL_era5_reanalcal_02697,0.0
FL_era5_reanalcal_02698,29241405310.751984
FL_era5_reanalcal_02699,0.0
FL_era5_reanalcal_02700,293737125.85059553
FL_era5_reanalcal_02701,0.0
FL_era5_reanalcal_02702,1562537561.3466308
FL_era5_reanalcal_02703,0.0
FL_era5_reanalcal_02704,34846144175.461624
FL_era5_reanalcal_02705,42603136.0555879
FL_era5_reanalcal_02706,0.0
FL_era5_reanalcal_02707,24398297392.957344
FL_era5_reanalcal_02708,0.0
FL_era5_reanalcal_02709,13107228.127751723
FL_era5_reanalcal_02710,2050588.0560167106
FL_era5_reanalcal_02711,24158455272.18643
FL_era5_reanalcal_02712,507165078.9289646
FL_era5_reanalcal_02713,0.0
FL_era5_reanalcal_02714,0.0
FL_era5_reanalcal_02715,42203527579.70808
FL_era5_reanalcal_02716,43612925493.297066
FL_era5_reanalcal_02717,59469647705.16818
FL_era5_reanalcal_02718,52818464.735775694
FL_era5_reanalcal_02719,23970713.144502133
FL_era5_reanalcal_02720,126319542.03745115
FL_era5_reanalcal_02721,28687733552.97116
FL_era5_reanalcal_02722,114943976.67296207
FL_era5_reanalcal_02723,2826343385.623418
FL_era5_reanalcal_02724,844750826.4611744
FL_era5_reanalcal_02725,555028979.2862321
FL_era5_reanalcal_02726,221969496.60083637
FL_era5_reanalcal_02727,0.0
FL_era5_reanalcal_02728,1288266277.966606
FL_era5_reanalcal_02729,10434557.543599857
FL_era5_reanalcal_02730,100069286.09929132
FL_era5_reanalcal_02731,0.0
FL_era5_reanalcal_02732,0.0
FL_era5_reanalcal_02733,11426567250.440447
FL_era5_reanalcal_02734,166825434075.4957
FL_era5_reanalcal_02735,4802384328.639931
FL_era5_reanalcal_02736,187959040.49576098
FL_era5_reanalcal_02737,0.0
FL_era5_reanalcal_02738,5398043.944471376
FL_era5_reanalcal_02739,76555684.87236649
FL_era5_reanalcal_02740,0.0
FL_era5_reanalcal_02741,2261224724.9983687
FL_era5_reanalcal_02742,0.0
FL_era5_reanalcal_02743,0.0
FL_era5_reanalcal_02744,0.0
FL_era5_reanalcal_02745,7030125.311771156
FL_era5_reanalcal_02746,90829095.25740318
FL_era5_reanalcal_02747,0.0
FL_era5_reanalcal_02748,0.0
FL_era5_reanalcal_02749,0.0
FL_era5_reanalcal_02750,0.0
FL_era5_reanalcal_02751,0.0
FL_era5_reanalcal_02752,5143636289.030258
FL_era5_reanalcal_02753,46674574.68124705
FL_era5_reanalcal_02754,11407523.877200985
FL_era5_reanalcal_02755,26534066.71734149
FL_era5_reanalcal_02756,55760814102.99505
FL_era5_reanalcal_02757,0.0
FL_era5_reanalcal_02758,20069177.553980913
FL_era5_reanalcal_02759,0.0
FL_era5_reanalcal_02760,0.0
FL_era5_reanalcal_02761,1093730905.4092822
FL_era5_reanalcal_02762,182948330315.26532
FL_era5_reanalcal_02763,168288735947.22012
FL_era5_reanalcal_02764,94443965.25656204
FL_era5_reanalcal_02765,10053322.270593602
FL_era5_reanalcal_02766,305.81042754041846
FL_era5_reanalcal_02767,25953729.121009015
FL_era5_reanalcal_02768,0.0
FL_era5_reanalcal_02769,0.0
FL_era5_reanalcal_02770,416751972.15721107
FL_era5_reanalcal_02771,1102983142.5461283
FL_era5_reanalcal_02772,0.0
FL_era5_reanalcal_02773,920743845853.3047
FL_era5_reanalcal_02774,615835026.6437951
FL_era5_reanalcal_02775,14102.917372569973
FL_era5_reanalcal_02776,852330.8853760012
FL_era5_reanalcal_02777,4838325263.241211
FL_era5_reanalcal_02778,0.0
FL_era5_reanalcal_02779,0.0
FL_era5_reanalcal_02780,5658.905038157496
FL_era5_reanalcal_02781,716706744.5993702
FL_era5_reanalcal_02782,16368732.536541197
FL_era5_reanalcal_02783,0.0
FL_era5_reanalcal_02784,0.0
FL_era5_reanalcal_02785,706032250.3713427
FL_era5_reanalcal_02786,493840181296.8062
FL_era5_reanalcal_02787,849424709.8911409
FL_era5_reanalcal_02788,9992241105.033192
FL_era5_reanalcal_02789,0.0
FL_era5_reanalcal_02790,43366442109.10042
FL_era5_reanalcal_02791,170063.27331685263
FL_era5_reanalcal_02792,0.0
FL_era5_reanalcal_02793,5784510.772314223
FL_era5_reanalcal_02794,5172909580.505966
FL_era5_reanalcal_02795,0.0
FL_era5_reanalcal_02796,206038077.28203705
FL_era5_reanalcal_02797,46525256180.717766
FL_era5_reanalcal_02798,136142873.54652992
FL_era5_reanalcal_02799,164440639533.16238
FL_era5_reanalcal_02800,769197216.3433692
FL_era5_reanalcal_02801,98315688.61553574
FL_era5_reanalcal_02802,0.0
FL_era5_reanalcal_02803,2648660136.651239
FL_era5_reanalcal_02804,0.0
FL_era5_reanalcal_02805,0.0
FL_era5_reanalcal_02806,18197707129.455482
FL_era5_reanalcal_02807,94430911.99957779
FL_era5_reanalcal_02808,1267605598.7045712
FL_era5_reanalcal_02809,99845212.02654265
FL_era5_reanalcal_02810,0.0
FL_era5_reanalcal_02811,2864202.434550637
FL_era5_reanalcal_02812,0.0
FL_era5_reanalcal_02813,15336493164.78162
FL_era5_reanalcal_02814,0.0
FL_era5_reanalcal_02815,0.0
FL_era5_reanalcal_02816,22937203.04980935
FL_era5_reanalcal_02817,0.0
FL_era5_reanalcal_02818,0.0
FL_era5_reanalcal_02819,0.0
FL_era5_reanalcal_02820,0.0
FL_era5_reanalcal_02821,0.0
FL_era5_reanalcal_02822,230462.4733628522
FL_era5_reanalcal_02823,0.0
FL_era5_reanalcal_02824,54661454.71290193
FL_era5_reanalcal_02825,0.0
FL_era5_reanalcal_02826,0.0
FL_era5_reanalcal_02827,15039127476.626991
FL_era5_reanalcal_02828,0.0
FL_era5_reanalcal_02829,0.0
FL_era5_reanalcal_02830,0.0
FL_era5_reanalcal_02831,70510486.74870335
FL_era5_reanalcal_02832,0.0
FL_era5_reanalcal_02833,4137165.7348943376
FL_era5_reanalcal_02834,1753961126.3972814
FL_era5_reanalcal_02835,0.0
FL_era5_reanalcal_02836,5057714.66475948
FL_era5_reanalcal_02837,20143877.312042654
FL_era5_reanalcal_02838,0.0
FL_era5_reanalcal_02839,0.0
FL_era5_reanalcal_02840,0.0
FL_era5_reanalcal_02841,3201246045.4744077
FL_era5_reanalcal_02842,0.0
FL_era5_reanalcal_02843,0.0
FL_era5_reanalcal_02844,0.0
FL_era5_reanalcal_02845,0.0
FL_era5_reanalcal_02846,0.0
FL_era5_reanalcal_02847,90209327.2097912
FL_era5_reanalcal_02848,1128050388.4781697
FL_era5_reanalcal_02849,0.0
FL_era5_reanalcal_02850,2664303.5691528847
FL_era5_reanalcal_02851,78932507.09761158
FL_era5_reanalcal_02852,64131481019.312805
FL_era5_reanalcal_02853,0.0
FL_era5_reanalcal_02854,490907355.74374604
FL_era5_reanalcal_02855,0.0
FL_era5_reanalcal_02856,0.0
FL_era5_reanalcal_02857,0.0
FL_era5_reanalcal_02858,0.0
FL_era5_reanalcal_02859,0.0
FL_era5_reanalcal_02860,0.0
FL_era5_reanalcal_02861,1076684038.1442108
FL_era5_reanalcal_02862,0.0
FL_era5_reanalcal_02863,0.0
FL_era5_reanalcal_02864,2127034.154758549
FL_era5_reanalcal_02865,0.0
FL_era5_reanalcal_02866,86342063865.6666
FL_era5_reanalcal_02867,0.0
FL_era5_reanalcal_02868,197729880.6515854
FL_era5_reanalcal_02869,68351972.16197823
FL_era5_reanalcal_02870,0.0
FL_era5_reanalcal_02871,138321052.29045495
FL_era5_reanalcal_02872,0.0
FL_era5_reanalcal_02873,0.0
FL_era5_reanalcal_02874,0.0
FL_era5_reanalcal_02875,223148402.6712097
FL_era5_reanalcal_02876,213943268.10922098
FL_era5_reanalcal_02877,0.0
FL_era5_reanalcal_02878,56024448.48182029
FL_era5_reanalcal_02879,911294025.193439
FL_era5_reanalcal_02880,8994987.010876797
FL_era5_reanalcal_02881,897461569.1508803
FL_era5_reanalcal_02882,1318497416.1730683
FL_era5_reanalcal_02883,65668.28339524027
FL_era5_reanalcal_02884,0.0
FL_era5_reanalcal_02885,70771975.77404095
FL_era5_reanalcal_02886,55719577.873042785
FL_era5_reanalcal_02887,0.0
FL_era5_reanalcal_02888,722281111.7583828
FL_era5_reanalcal_02889,1765112493.5135622
FL_era5_reanalcal_02890,0.0
FL_era5_reanalcal_02891,119811635.66134974
FL_era5_reanalcal_02892,0.0
FL_era5_reanalcal_02893,2055615.6407811597
FL_era5_reanalcal_02894,0.0
FL_era5_reanalcal_02895,275479935.3025858
FL_era5_reanalcal_02896,39630529.46439728
FL_era5_reanalcal_02897,0.0
FL_era5_reanalcal_02898,7824.056364992233
FL_era5_reanalcal_02899,420848.10142535204
FL_era5_reanalcal_02900,0.0
FL_era5_reanalcal_02901,0.0
FL_era5_reanalcal_02902,47837.630551686205
FL_era5_reanalcal_02903,0.0
FL_era5_reanalcal_02904,13681187.89168085
FL_era5_reanalcal_02905,0.0
FL_era5_reanalcal_02906,0.0
FL_era5_reanalcal_02907,0.0
FL_era5_reanalcal_02908,2660667.4601273285
FL_era5_reanalcal_02909,1793660.884287504
FL_era5_reanalcal_02910,0.0
FL_era5_reanalcal_02911,0.0
FL_era5_reanalcal_02912,1786775570.547873
FL_era5_reanalcal_02913,0.0
FL_era5_reanalcal_02914,21552940.82746292
FL_era5_reanalcal_02915,0.0
FL_era5_reanalcal_02916,4429854167.535351
FL_era5_reanalcal_02917,0.0
FL_era5_reanalcal_02918,0.0
FL_era5_reanalcal_02919,3619924.7852312378
FL_era5_reanalcal_02920,17257952.235118374
FL_era5_reanalcal_02921,14281349.472652027
FL_era5_reanalcal_02922,0.0
FL_era5_reanalcal_02923,39630920033.52365
FL_era5_reanalcal_02924,0.0
FL_era5_reanalcal_02925,15393079237.133274
FL_era5_reanalcal_02926,117579761.79853651
FL_era5_reanalcal_02927,27220866.12118479
FL_era5_reanalcal_02928,19592837434.50215
FL_era5_reanalcal_02929,2152872.853554646
FL_era5_reanalcal_02930,5664908573.516121
FL_era5_reanalcal_02931,0.0
FL_era5_reanalcal_02932,1208500539.4270585
FL_era5_reanalcal_02933,0.0
FL_era5_reanalcal_02934,273416060.24066454
FL_era5_reanalcal_02935,161695631.98106998
FL_era5_reanalcal_02936,0.0
FL_era5_reanalcal_02937,0.0
FL_era5_reanalcal_02938,0.0
FL_era5_reanalcal_02939,0.0
FL_era5_reanalcal_02940,0.0
FL_era5_reanalcal_02941,0.0
FL_era5_reanalcal_02942,0.0
FL_era5_reanalcal_02943,55153569.040897556
FL_era5_reanalcal_02944,3388251.3773531495
FL_era5_reanalcal_02945,0.0
FL_era5_reanalcal_02946,0.0
FL_era5_reanalcal_02947,1407461514.7649772
FL_era5_reanalcal_02948,0.0
FL_era5_reanalcal_02949,0.0
FL_era5_reanalcal_02950,468652.2688725635
FL_era5_reanalcal_02951,0.0
FL_era5_reanalcal_02952,36783235.27284623
FL_era5_reanalcal_02953,891788705.0888592
FL_era5_reanalcal_02954,584734.7211448142
FL_era5_reanalcal_02955,0.0
FL_era5_reanalcal_02956,0.0
FL_era5_reanalcal_02957,0.0
FL_era5_reanalcal_02958,5485389.344627684
FL_era5_reanalcal_02959,13943303834.410706
FL_era5_reanalcal_02960,6697.241893450444
FL_era5_reanalcal_02961,0.0
FL_era5_reanalcal_02962,0.0
FL_era5_reanalcal_02963,24965580687.618423
FL_era5_reanalcal_02964,12184.32611621757
FL_era5_reanalcal_02965,0.0
FL_era5_reanalcal_02966,0.0
FL_era5_reanalcal_02967,5501709352.8336525
FL_era5_reanalcal_02968,2803519957.5883408
FL_era5_reanalcal_02969,0.0
FL_era5_reanalcal_02970,77327115.36378056
FL_era5_reanalcal_02971,0.0
