total_damage_mean,total_damage_median,total_damage_rp10,total_damage_rp25,total_damage_rp50,total_damage_rp100,total_damage_rp250,total_damage_rp500,defaults_mean,defaults_median,defaults_rp10,defaults_rp25,defaults_rp50,defaults_rp100,defaults_rp250,defaults_rp500,prob_any_defaults,prob_10plus_defaults,prob_20plus_defaults,figa_deficit_mean,figa_deficit_median,figa_deficit_rp10,figa_deficit_rp25,figa_deficit_rp50,figa_deficit_rp100,figa_deficit_rp250,figa_deficit_rp500,prob_figa_exhaustion,citizens_deficit_mean,citizens_deficit_median,citizens_deficit_rp10,citizens_deficit_rp25,citizens_deficit_rp50,citizens_deficit_rp100,citizens_deficit_rp250,citizens_deficit_rp500,prob_citizens_exhaustion,nfip_borrowed_mean,nfip_borrowed_median,nfip_borrowed_rp10,nfip_borrowed_rp25,nfip_borrowed_rp50,nfip_borrowed_rp100,nfip_borrowed_rp250,nfip_borrowed_rp500,prob_nfip_borrowing
20.063933928236874,0.016952245885681935,28.307985153333803,138.35492998423976,312.55497472183674,503.2332434158873,659.3162502095316,739.6310637161629,1.8892,0.0,8.0,18.0,23.0,25.0,28.0,31.0,0.1315,0.0965,0.0357,1.542220159724208,0.0,0.27119686928667663,8.381480955511735,25.216136597215982,45.09750631998721,73.10537596541779,92.56187774225495,0.1125,0.7513745260979791,0.0,0.0,4.258043085201196,11.708550743969662,20.87879235885981,34.8780692992168,49.532890830242536,0.0973,0.32113744048788323,0.0,0.0,0.0,4.643979504249687,9.512016009087134,17.885673764907164,27.423444134166793,0.0368
