scenario,n_iter,defaults_pre_mean,defaults_post_mean,any_defaults_share,defaulted_premium_base_pct_mean,largest_entity_deficit_mean,group_shortfall_total_mean,groups_with_shortfall_mean,groups_fully_funded_share_mean,wind_total_mean,water_total_mean,total_damage_mean,figa_residual_mean,figa_collected_mean,citizens_residual_mean,citizens_tier1_mean,citizens_tier2_mean,citizens_tier1_capacity_mean,citizens_tier2_capacity_mean,citizens_collected_mean,nfip_borrowed_mean,nfip_claims_paid_mean,nfip_pool_used_mean,nfip_fl_premium_base_usd,p_fhcf_cap_binds,fhcf_shortfall_mean,fhcf_recovery_private_mean,fhcf_recovery_citizens_mean,catbond_payout_mean,catbond_triggers_mean,wind_insured_private_mean,wind_insured_citizens_mean,wind_underinsured_mean,wind_uninsured_mean,flood_insured_capped_mean,flood_un_derinsured_mean
andrew,100,23.92,15.83,1.0,33.006245143096606,1189832637.6704655,8602855.193890655,0.49,0.990754716981132,102173837958.7126,11995245419.707485,114169083378.42007,3988753823.688559,335346093.6,5351681770.998368,539937478.65,359958319.1,539937478.65,359958319.1,899895797.75,1509261937.3318243,4139588513.1496406,2630326575.8178163,1395853723.0,0.01,1610852.2160126877,8854754888.509327,3991504055.6661987,2008129561.6125054,13.01,28736196764.930607,10507878770.338604,19154426695.36478,43775335728.07861,4139588513.1496406,7855656906.557845
